Planet Name,Discovery Method,Discovery Year,Controversial Flag,Orbital Period [days],Planet Radius [Earth Radius],Planet Mass [Earth Mass],Orbit Semi-Major Axis [au],Eccentricity,Equilibrium Temperature [K],Insolation Flux [Earth Flux]
tau-6223 a,Transit,2018,0,32.16345561165218,7.89059884650845,3575.5072231982085,61.62010250318342,0.08440456892841423,280.9900707007549,5202.93636982664
tau-6223 b,Pulsation Timing Variations,2019,0,614.1355575183418,14.847920759359535,533.9490158784465,132.3277147109854,0.05263479595800217,1384.7561869415613,6141.557446750705
tau-6223 c,Astrometry,2012,1,496.29297207096596,5.233966156667159,4108.857632643673,97.46083893380056,0.08449917650141969,803.3450793505626,6374.069707335047
tau-6223 d,Disk Kinematics,2016,0,951.4383855272578,8.801231237092606,4901.117683162871,6.485088943304248,0.06629524428461592,929.294698976284,6066.34250216918
rho-22 a,Transit,2019,0,795.057626590762,7.360912059534961,11337.291230214709,64.32875943117762,0.032189132285323135,616.5002287304926,6524.1136841966045
rho-22 b,Pulsation Timing Variations,2020,0,414.0439966940576,7.54162841951856,4189.128512074788,45.63060220341721,0.06842011740973393,782.5755124583891,5427.322638501313
rho-22 c,Eclipse Timing Variations,2016,0,627.2761826585895,10.444654446485783,8779.78342402061,88.4416852485246,0.006405422898528142,1956.7655821535136,5838.679827333781
rho-22 d,Orbital Brightness Modulation,2017,0,36.209772361230534,12.403382892726771,4749.955505742422,71.74136307967996,0.09814466666817052,681.0746115299836,4750.138003790753
xi-3126 a,Pulsation Timing Variations,2018,0,519.4608051453089,8.36296617571547,5541.654226267372,69.90475984483811,0.031409408657203305,592.7481581163181,6336.524671207806
xi-3126 b,Transit Timing Variations,2017,1,671.8422134460071,14.225092630670645,5275.173450218332,153.09549068678956,0.12065575702525717,1066.9718045539407,5682.3673431379375
xi-3126 c,Astrometry,2015,0,510.90838612388916,9.952925590813962,5919.069893163928,135.91113511409802,0.054410940970157945,1445.7666012683449,5713.839953987099
xi-3126 d,Microlensing,2021,0,714.9550496284276,15.267851531123554,8685.075400955375,13.05758305887015,0.06515858292704163,266.2048398654754,5624.066209754342
GJ 756 a,Disk Kinematics,2020,1,269.4582016877819,20.01617056846849,3512.0299519331365,4.774401695743592,0.07686128476152969,1735.62355308803,5868.370506296601
GJ 756 b,Transit Timing Variations,2015,0,232.5194533108147,12.997129986991961,6044.175592579877,44.64737678369206,0.05973522298090972,945.9158414935331,5851.637341270486
GJ 756 c,Microlensing,2020,0,251.0439716426163,4.589866865653459,6764.769759106008,69.22217622971814,0.0762748706706585,1067.4563597531317,6595.657963145784
GJ 756 d,Pulsar Timing,2018,0,596.2089411755527,16.832537955494395,4624.239345517713,54.6358077087475,0.04340492306092565,805.8737204777478,5793.881323466322
WASP-1781 1,Transit,2022,0,540.3006036671064,1.1672794276554939,161.39902022337992,47.85693711471981,0.024750143230709887,1076.271006585512,6222.8979325691525
WASP-1781 2,Transit,2020,0,914.104027520011,11.745165094897569,4144.317730541519,165.71762979701674,0.08358665267808667,801.2747258193879,6272.951791664491
