Star Name,Spectral Type,Stellar Effective Temperature [K],Stellar Radius [Solar Radius],Stellar Mass [Solar mass],Stellar Luminosity [log(Solar)],Stellar Surface Gravity [log10(cm/s**2)],Stellar Age [Gyr]
tau-6944,T8.75,6443.849769139118,20.169852453881266,10.024626851106753,,5.995091649323184,9.26831309310326
TOI 9549,F0.75V,4206.888168916847,25.64708269704547,9.934085850611782,,1.239688859997583,9.670707693675444
tau 73368,A0I/,5744.045427855775,26.756896420076263,9.182972516044993,,4.112788720693234,10.345037860424751
alf-1019,A4,2568.202078858749,56.71906973727365,6.595464762734935,1.67079263749305,2.6960336834275327,13.11483971690108
CoRoT 2103,T0.5V-IV,5335.110407208369,13.37232043098274,3.212406700670192,,6.492530663740707,12.539200165030094
tau-2246,A9II,4713.498003869638,27.117913533807105,3.2832204611041256,0.6320099088031617,6.284675083521563,5.261940187537471
kap 2695,BII/,7435.731122862811,13.930899550905115,3.0932395549072127,,3.5872256807041025,5.978033642108647
xi-171,D,6903.769399763067,39.89871355253327,6.558414371476987,2.3899214297452898,3.1482322421520608,10.084573646508646
tau-3377,W9.75V,5071.231021134001,28.31987998632547,5.923976172708867,-1.8481505296845613,2.45140238504517,12.33974076691738
kap-8946,TV,5649.164075962341,15.321722704375992,1.9782181712138445,-0.0762500036824721,2.6105203479187598,8.934556983780826
BD 5399,L7.75I/IV,3569.3143665078437,28.171100643035786,1.1352594365387052,,2.396143456399767,9.480198916260434
mu 8246,A4.25-,5124.888186009139,19.71588454903587,5.333861850188423,,3.728189699214848,7.686393270803238
Kepler 8041,A8.25I/,4027.0411178241993,26.278104027165632,2.5331738279407574,,4.88380404973446,6.681725063043538
omi-5663,M0/B5,6794.410276782605,8.035279313574492,5.316345988702036,,5.925558871470773,8.475745309166989
mu-3043,L9,2903.8729569107377,35.56774337599999,5.245907253879172,-0.0365003190306496,3.423619680002233,3.056099346052094
kap-2695,L8.25,4564.671042512507,27.28498852256961,7.315765046319666,2.5261114835715124,1.4817030976779817,9.944108972378706
Kepler-3110,M6.25IV,7125.443909532238,20.144235275839023,9.79642788124773,2.653778891918029,5.963201637961946,3.74679687755404
alf 2887,M0.5-KIII,6138.69607316329,50.49195154829586,7.546798146025643,-0.8526095846273387,3.3191913303877536,6.291084559659809
BD 7516,L7.75I/IV,2355.9073088971813,38.14832639580739,5.00010618076817,,6.028787734515157,3.678532825156586
omi 5091,B6.25-III,4943.014672872254,8.101059726328646,8.485219269154902,0.1169069098891653,5.312957293361812,11.501616214838844
