Planet Name,Discovery Method,Discovery Year,Controversial Flag,Orbital Period [days],Planet Radius [Earth Radius],Planet Mass [Earth Mass],Orbit Semi-Major Axis [au],Eccentricity,Equilibrium Temperature [K],Insolation Flux [Earth Flux]
tau-6944 1,Imaging,2018,1,265.7362400938397,9.331999583150449,7370.632146727254,49.47706031753905,0.05874355644560613,1867.1258674559022,5964.45229605238
tau-6944 2,Pulsation Timing Variations,2019,0,9.601041233027729,13.044516728866547,5274.694028467201,83.04610151628673,0.0658068569913087,1047.603096926688,5401.514865937105
TOI 9549 1,Transit,2017,0,563.0656232311816,9.859631217433634,3865.251549330369,102.3049417441636,0.06096430465619108,1456.680491274174,6484.031914700678
TOI 9549 2,Orbital Brightness Modulation,2020,0,266.0704433575818,14.558983326960934,2915.938236719531,55.094330211685694,0.07639547297617241,2173.9094109263056,5615.872205291313
tau 73368 a,Microlensing,2020,0,229.569232815835,11.03522648642774,743.0093317101964,125.36710323978768,0.09190747823960994,658.3803827779099,6044.277967706059
tau 73368 b,Transit Timing Variations,2016,0,1032.4621754250884,14.484715268977126,6931.9088578710625,44.072752792612626,0.03967548729860173,1258.6326094736937,5220.700771362693
alf-1019 1,Radial Velocity,2020,1,58.07163681133164,22.825721645759792,4584.603418945444,142.98573955024966,0.057042291478282936,1607.3220732361256,5536.16773869157
alf-1019 2,Pulsar Timing,2019,0,534.8438210483584,1.4820534192738002,4326.014432287564,87.98484366708523,0.05350315960706339,1821.6333078664902,6080.193164365401
CoRoT 2103 1,Transit Timing Variations,2017,0,543.6470406001783,10.117433251961224,2980.321998939323,161.36246453282516,0.06696954529608369,660.3983065348389,6732.398255040564
CoRoT 2103 2,Astrometry,2016,0,318.42290670435847,14.398896417911114,2762.474644042541,134.2796871397971,0.08421616861137889,1760.7705180529288,6138.993923705727
tau-2246 1,Transit Timing Variations,2021,0,449.7581166553748,0.8473431937727529,4813.60083132354,80.24708364898433,0.056523480617898844,725.6922221495604,5766.188783167231
tau-2246 2,Pulsation Timing Variations,2017,1,122.29404066506322,10.342991521737309,5069.435644417374,167.63940640870692,0.0754412527121743,969.8455825181942,6362.879930860687
kap 2695 1,Transit Timing Variations,2017,0,309.4077939308386,8.44291874221545,4429.333519293215,122.33034959349297,0.06290669747535357,1672.7757544958731,5296.486565251899
