Star Name,Spectral Type,Stellar Effective Temperature [K],Stellar Radius [Solar Radius],Stellar Mass [Solar mass],Stellar Luminosity [log(Solar)],Stellar Surface Gravity [log10(cm/s**2)],Stellar Age [Gyr]
CoRoT 1355,L4.5,6134.785872756832,28.2430163138016,3.339927354232251,-0.10755580327800009,3.9980068209400006,4.271767783356226
nu 4614,M7.5,5975.463344693368,32.036043807026026,2.707322147731405,1.1699225373612958,4.000958335181698,5.462785186569764
iot-7359,A3.5V,2456.7286313550117,19.075764199933428,0.249619835966834,-0.4187140339754911,1.0543226113402144,2.4680393501532674
mu2 395,T,3253.012874079539,31.482707751272052,3.4020681561159325,0.9128791125762803,1.42703925604892,9.184923331641155
eps 870,T4.75II,3981.4758635500375,61.87273429433361,2.8755408461829814,2.608724777012512,2.336187862841684,2.858270625316793
Kepler 2370,A3III,3566.1653206589954,35.624953225431646,3.8076587408246922,-0.13402431235038154,4.8337066144578,3.643075188909792
Kepler-691,K1.75III,5418.3101251895705,17.804735226958613,4.244083596693155,0.7675736429092366,1.3626527682469143,4.151318395705966
ups 9663,A3III-W9.75I,5377.8841777885855,35.74512052481597,2.465278353794388,1.7898409638764647,4.02549460402868,4.942449479757571
nu-8991,K2I,7649.525873238745,23.232423177592356,0.3173309542075695,-2.6199296391183253,3.993940036815753,10.667990252239235
gam-9917,G4.75III,2572.106074037231,42.53659225286825,6.396485164668858,0.5223181130280468,4.116861890617223,8.952614434682545
HD 5431,K2.5,5327.027785030529,28.009296162524507,3.8016937776420288,-1.3101511333927034,4.724819710860403,4.07508883848811
TOI 9592,K1.75III-VI,4239.486860575062,34.84692828787139,0.12641737412699738,-2.9229239639357685,1.0291935603691171,8.504805358921741
EPIC 9723,D8.75III,7984.208403692267,18.94348943279683,1.4400050387430103,-1.2667964486741023,4.132556977427338,7.317003233304383
gam-9723,T3.25,5885.9598989865335,26.567678398632037,1.9706671806855793,1.1517393064112678,4.415169770985814,6.865086025599377
HD-2953,D6.75I,4762.117742249078,49.95509660598228,0.042800078993449286,-0.26870690673748293,2.668891150214324,12.84725072310582
gam1-4349,G0V,5963.210513973662,14.303846096329039,1.9769528764745483,-0.7799532501953623,3.5169644798620676,4.2239673538440465
eps-74798,A7.25IV,2333.7515910835964,37.34119315725019,1.9830659346958674,-1.9563512412696928,3.4989585994237853,1.121543044654369
alf 9381,W9.25,6520.951604375079,2.4635538861971007,0.7281755698048951,-2.284570595966797,3.124997732113675,2.8373882518789983
kap-77668,F8.75III,2315.428979288693,17.617829333303654,3.931901759516746,1.689683009566954,1.7959492907464456,4.353486685102727
WASP 8342,B8,3437.379712384637,34.9411087278729,3.427469877669801,-3.2824299182660206,5.116234491775058,8.732376321461672
gam 5016,M7.5,6595.172145726505,26.018524274603813,0.8931594874992412,-1.5819412694858137,1.2968108759619947,5.560468859511371
DP Leo,F1.75V,3543.4102238109363,9.41455112134625,3.5406063449953393,-0.28105035800958567,5.695046695659369,12.020472256332939
GJ-94,M7.25VI,7019.567500927122,41.75449322398267,0.8742887104441113,-1.1786044262006554,3.96001017103256,8.674600455891682
ups-6154,A8.25V,5092.414460671353,26.932120819081867,3.326351927263619,-0.16177746978198004,5.340901516225736,7.243912463052572
mu2 8729,L7.25II,6601.100431559354,4.15503157899181,4.662683673520568,-0.6027437853977645,0.6275285626521594,13.735838605025926
xi-4747,A1.25I,2911.1773660529057,10.597649687763274,2.749261480978267,0.6220999164785312,4.411373864497335,4.23609866935339
EPIC 7097,M3IV,2812.4495960358386,32.16341916146942,3.413989524621619,-1.6245595214993438,3.185984106352891,4.575456582067195
ups 7535,F1.75V-,9173.882880721929,2.8211806163357984,2.289342439407006,-1.6695464032383707,2.3869326408692593,4.229655815201834
nu 5649,K9I,3956.194795224429,32.71616631211608,4.202452029569402,2.9039631298926865,4.166979454491228,11.529649333581851
HD 7674,K8.5,7082.0130112889965,13.205126135369317,2.856085520754509,-2.0102457361272847,2.509888967572007,6.270768912986333
kap-9827,A3.75VI,5730.487018134933,20.819606844056388,0.37255983645286905,0.6963646148621072,1.1789623633215207,7.592635280271219
EPIC-59862,D6.5IV,4270.774143488074,31.971059882015815,2.7335208312960106,0.5344700110388707,1.1064427998000714,8.869057449473946
GJ 39061,T7.5IV,6569.65937871796,28.734023556201915,0.6018995188506118,-1.561577120430714,3.4754140365206854,7.069532213635645
nu-2763,F6,5717.140708037647,14.820202340111202,3.687932895121406,0.3140898121471301,1.2655107118746662,0.0021733687490783637
ups-9323,K8.5,6391.029084793356,10.633846973349584,0.9916994809658066,1.361076201462688,4.534960534911831,7.304749932898339
gam1-3060,K0.25V/VI,4568.677254371546,32.44540948380559,2.645938304993774,-0.2248083079003379,2.292970972740969,0.6092703486092237
iot-9863,K0.25V/II,6068.129052967667,42.56876216239105,1.8633753044125458,0.6952025768966079,4.987839770809138,8.258590878246144
kap-1484,W8.25II,5300.584192540543,49.47206596843967,1.977827827870311,-1.2177783894049434,1.8573715298223001,7.7310043593039905
xi 594,K3.5IV,4797.2286811447875,32.315759991592344,2.604756633704588,-1.509487767605822,3.144195376978259,7.209591380454044
bet 5681,D8.75III,6621.578956229216,22.2242943167338,0.9885238835100552,-0.27477347452705336,2.6530969742115524,0.5015204576315844
