Star Name,Spectral Type,Stellar Effective Temperature [K],Stellar Radius [Solar Radius],Stellar Mass [Solar mass],Stellar Luminosity [log(Solar)],Stellar Surface Gravity [log10(cm/s**2)],Stellar Age [Gyr]
gam1-1258,D2.25/III,6220.6584987182305,20.06074684834248,8.64452873255874,-0.18829495001210114,3.8553038896845946,11.559009675877515
gam1-4214,F6.5III,5131.394430419985,38.94133911855159,6.656169377470901,-0.7131607628204919,3.961364657137682,8.147725500829852
bet-6900,D4.25V/II,5505.74607802763,36.29186569591519,1.9346547719209024,1.9890066452530328,4.255530403941506,10.034511049282031
GJ 52907,K7.25III,3838.328693437138,42.15005152583668,6.454159575092048,-0.6836667374132774,3.960473535378264,4.681391714540375
gam1 7868,BVI,7380.972123300135,19.358106148211363,3.3390317799022258,1.0401576206433036,1.7121488041504531,4.401494047983813
2MASS 259,D2,2175.608213454928,23.530700313707957,2.777616825531909,0.5783246806533247,5.83631172699198,2.212064411091604
psi1-5755,D7I,3507.813849475943,38.49394338192273,7.069221561739333,1.1836387465943066,1.3254440281165567,3.2743507300426438
2MASS 3953,M5.25IV,4063.982142320235,42.512570905460294,0.7708415994383726,-0.7376555198793613,3.725379698680114,2.0429897652910833
omi 6478,A0IV,2595.433989494287,38.54586151978849,4.659905311077089,-2.2146618751707976,5.797519787944067,7.9261983358024946
xi-92887,W5.25-F9.5II,5892.456795939383,29.716871005995518,4.060198747499805,-0.11029898795654405,5.288494262407171,9.235747179860747
mu2-6618,F0.25,6141.080415192813,18.940325328940048,7.831304353527198,0.753210697247092,3.05952793062088,7.819191067828431
gam 5249,D1.5III,6876.39003146322,35.352640391630786,10.217375871645618,0.8163689247198391,2.9938553044110487,6.995086057628515
mu2 8568,B5.75I-VI,3148.081485854581,3.4824122597093883,9.291823466786152,0.8164691982725867,3.7220802849460313,10.210222062104076
rho-1953,G2.25VI,6240.259167783725,42.498938184498414,4.791147687004004,0.959606508348807,3.2039525026599596,12.356718423089255
xi-73,D2.25-B5.75VI,6604.013366443802,23.725634240050077,6.63150601178353,0.9739627550155512,3.7466572714514648,6.1150365403779805
gam-2283,B5.25VI-WI,4925.569280981659,30.05084282728935,5.233121948296147,-1.079384288840831,1.1621079802587864,2.96255917142697
xi-8227,B9,5830.1108720199545,18.01617431035352,7.422636943866541,0.49262921277312494,2.784893589820819,3.1928315065683424
GJ-5067,F0.25,7137.51108468814,25.23072079980603,7.852172367461248,-3.6575582858508513,1.1708593835741734,0.46580464674225297
kap-1359,B0.25,5573.3596331729495,4.799847034298452,8.078455461319301,-2.0962655631074325,1.2641541766611737,7.144701975147897
ome-8925,W8.25V,3495.92260200882,30.52754915761547,6.662490453210118,-2.2533642425407847,3.6885954292723393,4.0963861698719874
HD-9681,K9.5IV-III,5329.527359520511,32.163654659340125,7.007786832079018,-0.8556971794141752,4.654415767067519,10.508807579356883
gam 89,L9.75III,4735.2995283490445,30.2751010678371,8.065959826778313,-1.6660077302646132,0.5476254174755204,6.249510593673938
BD 22826,M9III,4858.5680745160635,5.807708166533445,6.501032666084074,1.3559604274503116,4.174449843117953,5.939400645291062
mu-8189,G5,5974.216181631398,11.205607603090092,3.4305757667473045,-1.188913607263988,4.548633838618261,8.806773649459267
iot-5726,T7.75,8427.917084040862,25.41506655787244,2.921883020896276,0.19311528809015482,4.618980039044462,4.996696563056409
2MASS-751,D0.25II,6619.365718251335,21.228132171441548,7.711553862833829,-2.1440028054213256,3.596586259255632,6.379436728228017
gam1 8432,B9.25II/II,6361.6823809762245,31.538266419018665,1.8298797476145956,0.8191211707195221,4.983309226270775,7.393652189031171
HD-26,K3.5II,3719.0941992665375,44.82601126825158,9.373330963971709,0.36511481114496097,4.97188803718232,8.688136180441724
mu2 5755,D9.25/A5III,5087.296904805917,24.456306466597187,0.5965720285974374,0.9003102087570671,3.310925175902397,2.6497274466292664
nu 5874,W1.5I,5603.799119637925,28.072210290418973,2.3834608577882737,-0.4225935871943368,2.392116333674833,10.554597285479746
gam1 8088,L1.5,5559.230907896096,54.50679815356432,10.205140125433028,0.6412505788162479,3.504189581072069,5.550533979477083
omi-57,F9.5I,3886.7604287103095,21.88276669441898,6.164563229621203,-1.481644582008458,3.661245187377095,10.642859862440748
gam 5626,M6.5III,2583.2950860790015,44.28147855856754,6.68888063372543,0.8963129156931997,4.714994289475635,7.240573800917138
EPIC-7140,G1.25VI,4931.103377745178,17.53946613526965,6.280484373902468,2.3897155704333763,4.693455908126978,7.339228374527361
BD-2225,K7.75VI,7064.326828640574,41.514359248709276,4.701516426893855,0.9195371740458949,3.4262442865542417,13.453736427157729
gam1 92887,G5.5IV,3049.3268864084757,27.302777320453316,4.949835602328626,-2.4898522513314894,5.440642149455481,7.217843178385182
omi-7593,W1.5II,4741.027120878982,10.050759064164488,1.443860463921295,2.7573532700794785,5.052996211397849,4.740795731745685
kap 2244,F1.5II,3202.729242530547,0.0657823687979473,2.0686999294727313,0.9668026056218078,4.662495808702131,4.663304012232709
TOI 3266,K3.25-VI,3739.5167661336664,10.20795437330947,3.58203640547499,-0.28146511766482407,5.670827945812497,13.775616658670614
BD 4296,G9.75-L8.5I,6300.576415019923,30.643439128109925,10.192339484257918,1.081938628819249,4.049202747094336,6.3992900937567985
WASP 8375,W5.25V,7152.151841915894,36.020481908543616,8.233234269764212,0.3876998401837653,3.347840589530295,0.9152562642372155
mu2-4519,G1.75,3173.4823126825218,29.468217828023604,9.162330999828212,0.5150695159824958,2.6298607242544882,2.558712642808646
alf 81242,D4.25V/II,3412.131170113298,35.12562246371168,4.972634364344129,-0.3361642141014557,3.555665533643209,4.914972175596161
kap-9701,W1.5VI,4628.950512005911,47.30512979915592,6.255531308350344,-1.9141168877712196,1.104021999790377,11.265661749887265
iot 287,A8II,7605.823004945493,27.705488805303244,8.798903429899408,0.11705609857977939,2.0943632238718655,8.711251870741707
DP 7430,W4.5-A9.75VI,9495.6413929921,16.221723541387732,5.1235797638303575,-2.434747282309774,3.903991502094848,7.03814154103878
2MASS 5371,D3.75IV,7945.248363954493,29.73916806519808,9.53813017068541,-0.48265194496044805,2.021667530620368,5.691307390838121
TOI 2486,B5.25VI,5489.51643979065,24.928249249602615,7.759568764024621,-0.07212834376418584,4.1924854667561595,12.532001958352474
HD-13785,K4V,4505.683782260943,23.846653187344813,9.339748926540608,1.0452247871475513,5.099774399490895,4.827079310706418
TOI-6397,F9.5II,7539.0957282181525,42.32210468368408,4.285478557043272,1.883986073363628,2.1107272614992834,7.8866538373566
ome-3284,B5.75,6532.264274313414,0.2477786798952586,6.851937325862225,-0.3272745131436632,1.5364123728858516,5.48540660418567
GJ-8339,L9.75I/,7086.659622081468,21.986131265904397,2.1840653669559247,0.40823523057206185,3.755810948603361,5.148523340952391
omi 7158,D4II,5358.206109919268,32.923422730804305,3.3167673695306688,-0.691601331537472,4.746424413055385,12.761237815187908
WASP 9820,D2,4137.678545128905,40.41211866223723,5.2152071391322234,-0.19707034121674263,4.251755006712977,10.382936126117494
TOI-29962,W3.75IV,7720.6692714816945,11.713604971767898,3.466495843576895,-1.7146149669528417,2.6157609687287624,3.142678340863281
HD 5110,AII,6018.6042864632545,11.285425909963541,9.22320542396362,-2.4701896232236504,4.018870789020532,9.604945939003999
omi-221,T5.5,5194.316364184382,23.28023895174519,1.3585061196623984,-0.0494718369586393,0.8219945741135692,1.7922105043098888
eps 8773,M6.25/G1.25VI,8621.283809549128,7.291206251154261,4.133395690437965,-0.5389181179279912,3.9343911335758968,8.833864944199352
Kepler 3303,D9.25V,7054.223597912492,29.490911857737466,9.020008945823392,-0.3387879408438377,3.6425468167215502,11.176445544583494
