Star Name,Spectral Type,Stellar Effective Temperature [K],Stellar Radius [Solar Radius],Stellar Mass [Solar mass],Stellar Luminosity [log(Solar)],Stellar Surface Gravity [log10(cm/s**2)],Stellar Age [Gyr]
psi1-2036,G0.25-II,5974.2644487938405,35.948474379852506,2.461623981384257,-0.11018834530039015,3.3723683399673616,5.2462326081179125
psi1-6324,W7.25III,3219.6980413125266,33.40884275380792,1.9791439324636793,-1.3045962516505667,3.662816743167495,8.086951060543097
ups 3,D8/M1.5,4769.783929721407,34.50571317533145,4.19157642553597,-0.8328571323008933,4.757185738782639,6.298855476990859
Kepler 5289,M3III/T0.5,7209.7138933195765,12.049076957661182,3.1416897749913177,2.32017289311894,1.7013961504335997,5.672372566693577
BD 1354,D9.5/F3.5III,5951.921341759309,8.557005221863342,3.3697807255036323,-1.2529191516540232,1.5772673082789284,3.5901641061263043
mu2 7478,K9.5VI,4265.224731869499,31.50679499157237,0.2615033854688722,1.2035127475268437,5.593395245483537,11.039468260279179
xi-6706,F7.75-M2.25,3853.3727802111616,4.830928140989812,4.753423187098633,-0.6029856061621313,1.3293927323153922,1.771607451642013
ups-68483,T2IV,4300.468835933496,4.822205791134699,3.065761671329771,-1.142363434297973,1.71921657239979,6.526380501252856
mu2 823,M3III/T0.5,5539.238680762823,30.03814402438232,2.996405794688836,1.3387867993731972,3.8752131503722667,4.7584267718125055
BD-3454,K1.25,5039.642449110482,34.742213250726415,0.6923098862898762,-0.10085423369579344,2.1272805331274816,3.672774127783187
mu-2237,K1.25-B8.5,5259.776929332016,10.27785916090454,3.862554932374306,-1.0694643067657026,2.977619740675221,12.275262994925036
psi1 89,M0.5VI,998.1536455595942,27.12822510161566,3.8776332086431875,-0.487943790010955,4.479997365770551,9.63189101791742
psi1 124,D7.75VI,7023.562397625271,13.83718821956785,1.7944077118967794,-0.2956954259545296,3.963824573447254,5.256243871826384
EPIC-8883,W5V,6026.706274699507,9.747380470564805,2.085456382267033,-1.1614465320324743,3.8261483565235825,7.404821770922217
mu2-27,W4-,6499.470751588056,24.093611412932873,4.197570854787206,-1.3066764984053154,0.8645100979999074,6.946431685098502
BD-4117,M8IV,4653.316680163715,38.699163634538515,0.5154533645285595,0.9722123214157246,4.480712680741102,3.1075750835767746
