Planet Name,Discovery Method,Discovery Year,Controversial Flag,Orbital Period [days],Planet Radius [Earth Radius],Planet Mass [Earth Mass],Orbit Semi-Major Axis [au],Eccentricity,Equilibrium Temperature [K],Insolation Flux [Earth Flux]
psi1-2036 a,Imaging,2019,0,701.881293628911,19.23647092460341,8335.23334300459,112.77474301601698,0.028361481223080895,1982.224267160737,772.0673515241924
psi1-2036 b,Imaging,2021,0,25.2783374737582,7.589389091314464,4852.299941400265,160.40228795081032,0.07737917164517943,230.20580912376863,92.15457790706614
psi1-2036 c,Transit,2018,0,170.4593903661878,6.532573395045562,4060.894234681694,137.5141483182274,0.0700227256340768,1057.850851821997,1510.3515590507432
psi1-2036 d,Transit,2022,0,336.71675184999634,2.209636054817958,2029.4197851655076,116.87256119092318,0.08655116276663231,1671.9330493101093,1828.680858892611
psi1-2036 e,Pulsar Timing,2017,1,494.7706838086615,6.857840743104971,50.56856740821604,148.70179723781044,0.040699123033062765,586.7333475617492,1782.0967989899032
psi1-6324 1,Astrometry,2020,0,613.36444529976,12.501023203125417,6628.6062092759075,70.9636909317093,0.040680801732764324,1028.3235444257293,526.730900351059
psi1-6324 2,Radial Velocity,2019,0,340.1412218542153,17.14161761207303,727.1153427228464,110.40575478105626,0.10498340994777672,754.4487364183321,996.046494022486
psi1-6324 3,Radial Velocity,2021,1,648.4813222360668,10.577664559444031,4760.4947932388695,133.7046724974746,0.017216268237853688,1530.4001878019994,372.5496991190698
psi1-6324 4,Pulsation Timing Variations,2020,0,291.1015538198977,15.79348660226238,2462.4205756225238,35.04536786403304,0.025705813127559644,278.02925237230943,1737.0415438960304
psi1-6324 5,Disk Kinematics,2021,0,254.3743642884168,12.093560749247493,3208.0272023267917,200.15155016291385,0.012529339795583183,873.6169365466939,1160.9629691796436
ups 3 a,Pulsation Timing Variations,2019,0,398.031550004365,10.760783699072771,7570.446233791622,6.41231528980866,0.07864105524456763,558.503977452871,1549.6141033880717
ups 3 b,Transit,2021,0,356.28891271912346,4.623131193451165,4504.74607604193,100.00125162187892,0.06553582153591067,1305.2542320211585,743.7890398048066
ups 3 c,Microlensing,2020,0,492.7131132751832,8.331765984030815,1047.0446594310934,132.72134312897845,0.09694589429605277,1253.7376452905019,942.4432767936489
ups 3 d,Imaging,2020,0,572.0122738163705,6.253612150517439,5147.0417924815565,16.96936724065482,0.0694762423950844,1588.4911487919753,1266.5901425373338
ups 3 e,Orbital Brightness Modulation,2018,0,561.5140897513361,11.998944453820851,4604.864689105614,203.33670745916493,0.04617445619033706,2322.342715185725,937.2117378045328
Kepler 5289 1,Astrometry,2015,0,269.6414940973353,16.755088477803547,3174.22686845784,77.63756369714656,0.09312316290121456,520.5122973902203,888.5523870149452
Kepler 5289 2,Transit Timing Variations,2018,1,395.57010539882657,7.791751798370894,5137.3753370250115,171.50481631061996,0.0797983213493672,407.9387337956772,817.1364052261214
Kepler 5289 3,Transit Timing Variations,2016,0,290.4628696423857,11.488282356243529,8613.7905355434,165.66589286500923,0.027647224948591946,1288.5181911008867,351.5081959965627
Kepler 5289 4,Microlensing,2011,1,377.6894236266188,22.155843761210086,3511.549305724109,122.1797958603508,0.05043556216148462,457.4064441712927,1155.217333946857
Kepler 5289 5,Astrometry,2018,0,145.12605728450654,8.571508310750898,5094.8215563517515,84.04663839559888,0.14237912541785713,1498.7975824276998,1413.0088587270657
