Planet Name,Discovery Method,Discovery Year,Controversial Flag,Orbital Period [days],Planet Radius [Earth Radius],Planet Mass [Earth Mass],Orbit Semi-Major Axis [au],Eccentricity,Equilibrium Temperature [K],Insolation Flux [Earth Flux]
eps 8335 1,Transit,2016,0,658.8314750008775,9.89050200056842,5226.601089907817,100.85056114077854,0.04754058478807473,932.5925199357764,1341.7509976595898
eps 8335 2,Microlensing,2019,1,556.42126425039,25.508795435636664,6853.203750808557,106.45504813368898,0.009748682423557115,1304.4379474350421,1739.9966916142512
eps 8335 3,Transit,2022,0,406.4571927717514,23.677721572962724,443.009231287243,156.04894939261362,0.07925697371863509,900.1025078456095,1318.8081362589048
omi 6524 a,Transit,2020,1,177.99678761573347,10.958082217870349,4050.2399021060246,29.40247358581125,0.10142023309349736,1033.016598984616,393.3264548636953
omi 6524 b,Radial Velocity,2019,0,91.55733053903054,12.754761380340604,9247.173353166183,11.538294332257124,0.03458146085127017,834.3618458105316,1332.2507214856955
omi 6524 c,Pulsar Timing,2018,0,991.7883562981573,15.09583099797417,322.3264592100477,42.72807838712635,0.026362225266114488,864.5577506845996,1591.7315514206293
tau-8335 a,Microlensing,2021,0,376.9951794623994,13.692339325112226,7451.124683093811,139.87387374683487,0.08124104616631525,865.4131315772809,606.2567030639013
tau-8335 b,Disk Kinematics,2020,0,237.6982912927192,24.974951539933055,8360.975634832848,132.29215533985854,0.056189562365107755,583.7934017823711,1393.3340822300547
tau-8335 c,Pulsation Timing Variations,2018,0,2.945534768525249,16.99408205072759,2802.885853444102,70.64535483279093,0.0824692241817096,1669.9425633608814,775.8985925051934
bet-3815 1,Orbital Brightness Modulation,2019,0,36.80885716743916,22.596404144559813,5271.1347296426475,98.23966181031983,0.04535402866032169,1575.257668305407,667.5461660293798
bet-3815 2,Transit,2020,1,231.96188159765597,21.589420443794516,7094.09582054442,63.9451483703364,0.033985044539660475,1333.200858129304,734.6274079280474
bet-3815 3,Disk Kinematics,2022,0,562.6846195743162,4.208569977816287,1587.643960529309,75.45758026523336,0.05327163904310838,726.8604220173261,1038.3456532767373
