Planet Name,Discovery Method,Discovery Year,Controversial Flag,Orbital Period [days],Planet Radius [Earth Radius],Planet Mass [Earth Mass],Orbit Semi-Major Axis [au],Eccentricity,Equilibrium Temperature [K],Insolation Flux [Earth Flux]
Kepler 5503 a,Imaging,2019,1,632.0843701711699,21.49416282015776,10190.308659455059,206.1307919385468,0.07254356399369899,1036.5948340894377,347.055398938536
Kepler 5503 b,Pulsar Timing,2017,0,885.5397786818489,1.4804465159113445,3618.800040760757,143.04499009382033,0.018075848333552004,1682.0807663960359,1440.0048629135308
Kepler 5503 c,Orbital Brightness Modulation,2021,0,435.3273127383301,16.44789446294533,4368.415486451236,114.28231778746955,0.07476340685123427,1715.5071107202784,583.744398790678
Kepler 5503 d,Radial Velocity,2021,1,388.89761494414734,8.818519122695548,1424.2843001522324,116.69554398787129,0.06603772626765742,189.61874909980702,766.8680745931949
tau-5409 1,Pulsar Timing,2017,0,401.4900133263179,9.101441415937288,8451.774336151697,134.55116996819785,0.03721389904147813,1448.5188528159106,314.7809635159681
tau-5409 2,Pulsar Timing,2016,1,543.7492293986207,25.29629963626943,5651.781134877802,115.18536370445283,0.05539253995750715,1103.95724257243,819.54778858806
tau-5409 3,Transit,2018,0,57.53278735381343,11.691812095017626,5148.707238371861,64.35952091036634,0.055703899654693925,894.3578303303934,888.6096383229522
tau-5409 4,Pulsar Timing,2017,1,499.52637365684524,15.18587893076645,617.130843214105,49.0560348812293,0.07410661991721187,1399.2952512758766,2112.8650927320227
gam 7691 a,Microlensing,2018,0,873.0831274378921,14.664994372256144,9994.543812864174,118.60440723892312,0.05668175012684971,644.8530671923418,1098.6214692841243
gam 7691 b,Eclipse Timing Variations,2021,1,38.96221387532211,12.826261250033477,2642.9850753385267,54.41983990862433,0.021435133548667704,1354.1520354935706,619.8677313448736
gam 7691 c,Eclipse Timing Variations,2018,1,732.3535085934625,15.252350429701352,10855.528695207611,51.53777711516091,0.05009924923719631,1114.779528819202,808.15450486907
gam 7691 d,Pulsar Timing,2015,0,783.1255921740541,20.12500926339171,1981.465089861023,68.51094220216156,0.07234107294400764,1085.08193739641,1037.9885893791268
DP-4197 a,Radial Velocity,2020,0,743.915384163618,16.457832869516864,4032.7178351471807,175.6849732031957,0.04645671950673794,1259.6381039617643,2006.1115969894515
DP-4197 b,Disk Kinematics,2019,0,248.97646092673062,19.770198422065953,5993.05775967323,38.15054975877064,0.05951138369339887,670.6002549829797,668.3145570684552
DP-4197 c,Transit Timing Variations,2017,0,223.03013638210922,6.747568347062143,7516.661268140536,107.6546329790228,0.05152704207254813,1640.2365791469115,443.471222423884
DP-4197 d,Transit,2017,1,84.71929353761573,10.406847944140114,6434.6709087877,25.051009886817255,0.0615905343207282,1376.9787891400028,1011.1201503568172
rho-3091 a,Orbital Brightness Modulation,2022,0,873.988216367722,13.67968500239201,8991.564056027335,141.68060249787425,0.056257902191701785,229.405027756216,828.2921109737581
rho-3091 b,Transit Timing Variations,2019,1,185.88645802848714,3.0786966580712303,3362.7161264826195,85.38155878851717,0.07731682974687562,434.8827322272633,318.71114989997614
rho-3091 c,Orbital Brightness Modulation,2022,0,273.71269521833267,14.253606644578099,8492.39756543756,121.86713622784677,0.084176782769844,212.22626322694146,715.1208823679469
rho-3091 d,Transit Timing Variations,2016,1,632.4346316207286,10.55250781739301,3063.2742386520913,174.09116313213804,0.03598563829142058,632.0532046841065,1458.454255472075
kap-22743 a,Pulsar Timing,2019,0,195.0501116789285,8.018409952645195,4415.874673950351,90.42470238323374,0.055006143862987515,1659.1473334594443,1146.7081488229474
kap-22743 b,Radial Velocity,2017,0,445.5932569472329,19.857614082950562,4222.665450782695,40.68499377629141,0.04318288638513296,80.75536133570802,445.0529606043459
kap-22743 c,Pulsation Timing Variations,2018,1,482.57304835362834,19.34615766603587,5300.404601635835,180.82132586505452,0.04119874338710683,162.29535856205075,612.1049147625592
kap-22743 d,Orbital Brightness Modulation,2020,0,101.0993259037648,5.14262550004027,12052.71795892294,55.450989316070256,0.05092258805013365,1836.6884880541652,872.6018211956401
xi 2332 1,Pulsation Timing Variations,2014,0,525.8864199949063,7.8483348060037486,2323.1795967531893,128.01748740357044,0.09751105485515375,623.3908959044852,1413.3211324182503
xi 2332 2,Orbital Brightness Modulation,2018,0,33.196162285402636,1.5277333424004187,6201.534614881833,124.11613598803864,0.05283447418843383,1427.1741153567632,274.6071531817796
xi 2332 3,Transit,2020,0,728.4459374772277,16.154770667841813,6393.778437868078,149.81674926860478,0.04191898936314965,998.0997499020363,1452.2285787730102
xi 2332 4,Transit Timing Variations,2017,0,602.2624938990148,11.563996946047165,6098.964144115107,85.12903444342717,0.06394101185768639,149.75266905817227,959.6736425049924
gam 7755 a,Microlensing,2017,1,186.64778334469196,16.68026917384862,7355.9655941779,96.79020313826423,0.06093596565241295,650.9967956033208,245.03906217695692
gam 7755 b,Eclipse Timing Variations,2015,0,422.901659787822,10.706744747732587,947.2417598291158,138.55874151008646,0.026436040615081268,513.3129664250056,834.3890081323837
