Star Name,Spectral Type,Stellar Effective Temperature [K],Stellar Radius [Solar Radius],Stellar Mass [Solar mass],Stellar Luminosity [log(Solar)],Stellar Surface Gravity [log10(cm/s**2)],Stellar Age [Gyr]
nu 2720,G9.5VI,1911.6668493131174,19.650352212170485,10.157408168379732,0.9738257068133598,3.350591418948543,4.182452457945679
gam-4014,B6.5I,7019.101807807502,18.99808505337193,3.0396777576904737,2.353265968887496,5.708407405499997,6.838729826797165
rho 4777,W7.5I,3177.182110387926,11.597156094605857,0.8241855282392407,-1.525062123450705,1.9051070364120768,5.797934799381125
ome 8215,M3.5,4136.096517813556,39.96473446341055,3.73568534602141,0.13349774563175254,4.235145775863373,10.004154277404425
mu2 3843,T8.25I,2870.2115248837804,17.47737271423425,5.071206100238983,1.036303852859401,4.207566643418894,10.7390306010676
EPIC-6037,D2.5VI-F0.75III,6900.964650944866,7.295106263525838,6.425929455738015,0.7518417929953414,2.6612116731110937,6.957019168230077
rho-2098,A4IV,6679.7697883864985,10.287491962026287,0.03231384345110566,0.14756619377575103,5.002433095462989,9.624535442621378
ome 7006,A9.25III,5201.653052012842,35.92643189084606,5.238518786323963,-1.9826748981146303,1.259355802604082,2.4224590074578716
GJ-579,M8.25III,6405.570328420669,21.921294509981884,10.030694510185274,-1.2688482318680059,4.265200845583882,8.736653112543625
rho 2915,D8III,5069.81572617021,51.46934883692343,9.209481346372678,0.025421282154545116,6.051996584627343,4.445052601637597
EPIC-1796,B7.5V-,4602.673890354278,45.835960828808275,8.94106642324535,-2.937851223878723,2.19096443767188,8.020298301736153
ups-6995,D2.25II/,6685.614771007059,17.022973474077,3.050662025571881,0.49505161633680955,4.479991346868014,6.026857324092287
HD 5110,K7I,4244.261578459818,39.57804024443378,4.378860529344172,0.3758617799095782,2.238712937067401,8.413895462262014
kap 6995,L6.25,4182.175721067353,40.49766388102528,3.187952861495111,0.5533060525093974,3.8884651667488352,14.662595845733527
HD-5574,K0.5-K7.25VI,2745.47683991668,32.15857404981726,1.092172940672656,-0.43349089031635085,4.212096781879795,7.709888600585041
DP 67,D8III,5785.880989782028,40.03895971681271,6.855911057817663,-2.1586412397344588,5.563341021222543,5.784895093992042
mu2 7767,T8.25I,4229.464614215239,5.740817952757947,8.923340663046108,0.9088077972719206,2.3148573483484043,9.125333230563465
nu 3315,L7.25III/,5956.106915518116,48.175958882989704,3.8462586009938304,-1.9622729475412166,3.3151162744870786,2.0774340311370043
xi 6550,F2,3421.7709018088317,55.993027475100504,3.2788253322200203,-1.9390000984763118,5.740462553477425,8.016067339670766
2MASS-7486,F5.75IV,2871.862964150401,24.88786359240793,7.720692971726343,-1.9817076635914588,3.831640650154196,9.582899447666955
gam1 5574,A1.75V,6352.121553867108,34.05575701770277,2.2787211015577133,2.082335353679381,1.893212013927176,0.4482088013492058
nu-5695,W1.75VI/W8.25V,6785.362920919366,17.983264286950785,2.1977249221986077,-1.862446268492767,3.923739575377844,10.779524345068044
omi-1576,F7.5V-DVI,6208.233679790412,45.865145200853874,10.9781602943079,-2.521404499434545,3.9414579206215254,6.413569606292148
xi-2863,K0.5,3889.422337968706,32.3554787938717,1.6717027242921896,-0.10681311617139089,2.4519553489759023,13.791702445087733
rho 4014,K6.75V,6152.320999196405,28.64739931089296,6.24039801628247,2.8095102495726034,1.9108559875475568,6.476974590710827
mu2-7463,L2V,5751.961637251369,51.733186717060946,8.35288940293401,-0.26348190993433057,2.706021615216521,12.205203800586284
mu 7929,K0.5,6591.361798052908,12.64931245415865,6.989725592036377,1.6715299150290013,4.127368301450282,4.074457091073425
2MASS 21954,W2.75VI,5406.996169379931,9.457559672474202,7.444531667957194,-2.6072737286035674,0.8198036179920214,1.755197780640704
HD 5608,B1.25/W7.5I,3980.694061628781,21.5414150725238,6.350446829871992,-0.0634940574899655,4.013860236554389,4.698528850252106
eps 165,M7.25III,4783.739266962782,1.024182002110102,1.2962172087917256,0.20732434210270412,6.074312183834996,8.870929172273332
tau-1147,BIV/FII,4041.4343161060287,8.064932006449673,3.149815269400093,-0.7271821660529574,2.471280519794868,2.5666344334761764
iot 6175,A5.75V,4334.206805815428,38.97326808791266,5.15371269879845,-1.1043452000095506,3.048179277458318,7.510654967299018
kap-5191,W5,6546.872489960591,32.15712695068117,7.734877123297289,-1.4494947000668899,2.3503037819920207,6.7460834198730275
ome 8896,T5IV-II,3590.7795681467787,32.95053210682956,4.320735947922699,-2.192499513365822,6.599294377012264,5.829437715449695
CoRoT-9369,F2.25I,6806.999020848684,24.77949835090131,3.089239386315926,0.4987109892009252,3.8302489968265068,2.5988095658832124
CoRoT-3829,M4V,6233.2905796617315,28.716823792792248,8.953258815135586,0.6521218917785798,6.498120972591326,8.742833848430138
iot-1978,F4.5V,2034.4940582767958,14.989691992334489,0.3752816974931621,-1.2942317239580332,3.039116438359481,7.960016582432376
mu-3903,L4.25I,5594.015360917529,6.414841701706223,5.531817010937433,-0.0015756824871352437,4.645089695519408,9.930459652379662
nu 72,G9.5VI/D1.75,6081.080004172421,74.39629456914707,6.734760626960817,0.5021757795249775,4.343031055533432,7.877169797093274
TOI-7474,B3.75VI,5616.184207087646,26.535049289017575,2.8801328863341014,-0.6448611920150451,5.689316677683027,5.328646612998508
DP-862,W1.75VI/W8.25V,5996.77746190803,31.58336875628833,4.155369155636148,-1.3996721506653242,1.951216443850291,11.971112797897485
tau 5358,F1.75,3634.3768234802587,31.97915743682156,9.506969794661892,1.4770880285243093,2.413263874344645,6.236555374305414
gam1-8667,B5V/A2.25V,1822.8805599572665,18.53308380198239,6.031315848797784,0.42688018649343057,6.037022125733298,3.198658527678907
mu 6718,K6V,4654.228078556383,35.63712228382222,4.661818425473319,-0.46527330660575034,2.584800231425092,6.228110749381989
psi1 8466,G4.25II,4757.260542376819,21.44439054388178,6.942026099417557,0.052079061566080886,2.103613469503922,9.375167193961019
HD 20794,M6.25VI/VI,6399.717416447549,8.394146157085139,4.628663769621306,-1.5437089448364532,3.8233509629947586,7.78006081866409
GJ-96901,KIV,5703.035723121017,44.90709753539015,7.151887654546268,-2.4490080985890454,7.565988150560253,1.9541547379300273
gam-8215,B7.5IV-T5.5,7427.688469029477,14.442624483329917,0.778222133024971,1.2797457767026674,5.284231263158905,2.514722778522641
omi-6644,G4.25II-D2.25III,1261.1733035207812,45.80474500373228,9.879484899971871,-1.163445863653063,1.007928843305193,3.8771567513875325
HD-7656,G8.5/V,5273.091226377642,20.312659663451356,3.71387840691754,0.013721956378465155,2.1171337653017535,10.715132117313548
Kepler-6486,D-K6.25II,7288.426941939922,12.982376749400064,5.537513439551184,-0.48373446870352804,1.0743929790348221,8.857987564420707
omi-67961,T5V,5804.643914465232,30.099130574609003,4.382830776251474,-0.720333333927323,1.447182581618632,7.76202466179889
tau 2144,T2III-T7III,4135.7124200251255,20.878727655343663,4.076016217409393,-0.21875222420675863,4.427441034331053,6.012796682261998
ups 67961,K2.25/,5349.534512657099,31.40894926718316,6.352834857028234,-0.18572195660434507,4.030646182813275,11.977681040142798
b Cen AB,W1.25IV,3744.0636925225745,0.7545157412051182,0.4346474076082103,2.074713054377944,2.958183476944155,7.6870520558093105
mu-3960,B9.75III,6954.281458819618,39.817063678425455,3.5410312578790673,0.3983676236066445,2.4541327290048356,7.544211810984793
psi1-6995,B8.5VI,4020.3091474880084,24.306656948581555,3.8144546454819617,0.47131315197832196,3.3630850045146112,5.3307575447035225
DP 48483,T4.25IV,4811.987892858501,4.18965874316655,7.462727245303046,1.7347148873122256,4.540260890054612,5.00854074185764
alf-8938,G4.25VI/M1.25I,5167.150950706109,19.122696635624088,9.129038274308217,-1.7762674243549634,3.3306805379540454,13.976701206904266
Kepler 5251,T1.5,8759.94543051532,16.235700403639044,8.929569714129244,0.3400514219763037,4.636265021835306,5.8991699768153625
mu2 1259,A1.25V,4984.830198924811,24.392674504759604,2.612241999221174,-0.14011656369320247,1.1110053078083642,6.3476689505249855
Kepler 666,B9.5-,5998.074248111677,72.37641761131695,3.1480076836635416,-0.5223996736527081,2.521778357952917,7.086005273131365
psi1-8,W7.5II,7663.670740083733,24.968864119957484,3.143765289368633,-2.214212959349641,3.325765323651049,14.74268434134255
BD-1574,F2-DIV,3138.0305570372407,11.843475117553593,8.264452580440254,0.21100456422341418,3.973371074185629,9.577283505181448
GJ 1147,T3.5V/A,5943.479543563873,25.306501960993934,2.657760667433084,0.5507922345233514,5.029817542020192,6.997911193947007
ome 6823,B7.5V,4058.284291643763,41.40394253193122,0.9290315383886787,1.2801693777507241,3.850751896377064,2.0893745504113044
nu-424,G4.25II-,5297.035488832565,53.25703559942522,0.41345250981442305,-1.3685453407399244,5.88078039350858,10.112722902267233
mu2 43,F7.5IV/G3.25I,4961.216021440084,29.218864161269643,8.20782687419699,0.13661400659407952,2.3292797427256646,6.0472859812286215
kap-3649,G6.5IV,6153.241817541085,16.03597602354624,1.3363574840623365,-1.454217360441589,4.9651761178438845,6.842373223091402
ups-3919,W1.5IV,6466.439266002742,24.653711638029815,9.230227273228516,1.166652077804044,5.783507631160388,3.7926741663529757
tau-1873,K2.25/,5434.996229677247,32.38547315504967,3.1960481452825777,-0.11919820044681013,2.5752179242508717,1.4091919623687819
bet-478,L9.75III-V,5947.857992688507,12.439470572018992,5.086933692942965,-1.6944331218047493,2.8238896264319484,3.0566971268247896
ome-470,L7.25II,3895.4246742532305,17.939710204450797,5.437009797435907,-1.3491941617460432,4.154639351151159,10.49566245580806
WASP 4,T1.5,5799.423630708405,34.32124747449126,4.510894816559964,0.33382527851065363,2.334720257286686,5.083908244783104
WASP 96901,B7.5II,3715.8723175328705,1.3937214067516095,9.082143811402485,1.7132982435496171,3.945651547387242,11.756927442843491
psi1 9475,K0.5,4519.178679117313,47.46426218245722,4.983480431357747,-4.121216363493185,4.359902755609854,11.612798959707472
tau-1603,W5VI,8850.97421232695,31.92970665570703,2.6073930537075016,1.5402883984657934,4.491723606377172,7.011272549729176
CoRoT-4649,B6.5,5020.356980388954,51.4472892611947,9.049921075923201,0.686425633213233,1.7794088157245618,5.933138044664795
GJ 3756,W2.75VI,4008.330318514538,23.152313221195808,7.081529956613478,-0.7622991903356158,5.402090141888127,4.398553516427075
HD-5114,A5.75V,3879.757954751918,11.44403472340108,6.593579991085399,-0.7436864230569002,5.215608664365085,8.163274076493899
tau-6644,M3.25I,3994.1289964417583,19.468290429075427,1.21633901085921,-0.9650514346971122,3.6943417226876467,4.097726120926012
iot 1574,G4,5160.83087124851,27.14679685490037,9.951974663877914,0.7998740375635456,3.4079707446201897,5.435466457683345
eps 2813,K7.75,5366.4453418989215,16.999506831295946,7.819546687783509,-0.034527319057144984,4.337147376127214,2.752803779169673
TOI 3878,W3.5,4067.7284740108744,50.72338032586997,0.7749043450915654,-1.1272768025915918,1.757758564035139,8.28497890121097
TOI-73937,T7.5,5636.164618624199,34.4372564618145,4.011329665787764,-0.49770960059606983,5.0863417867550345,10.438303336643967
2MASS 7767,F5.25,3570.832237500412,48.41601442799043,7.491114862566535,0.49839474798459266,2.3592048444233633,8.712947927617304
iot-862,M3.5,3190.900669308457,44.60006376065345,6.994041111228231,0.017919969322806872,6.488727507067496,11.947889820974098
HD 6956,W-,5849.523455463051,11.223475666774723,5.579656341207097,-0.8922662283681324,1.7020398926583435,5.562065714396168
rho-9148,D2.25II,6985.410722325519,30.287759516524424,2.619165572984981,1.8447470823428864,0.8865972997405573,7.7122460637104115
2MASS-75,K4.25VI,6944.360744283198,25.256294255965027,4.7641739851030005,-2.0798919689275213,1.7329913408678628,8.367028156675268
EPIC-6711,M2.5/,4233.549737059113,43.82048503254731,6.1937471112891895,1.4645680463657882,5.452521807292355,3.0107849780843434
xi 5159,F2.25I,7845.390059300229,5.960637576787022,4.492282917852342,-1.0334002266914621,5.910846359285172,6.9042270057403154
omi-9972,L3I,6439.795933552375,63.65246912436703,4.147224810128617,-0.010120757340112002,1.6765247399443817,8.166334648400271
gam-5662,G8.5VI-I,7843.339251253374,10.637932722981635,9.30529185809818,-0.14516186557656913,5.48493284575014,7.273444653749225
EPIC-7649,D7.5,5857.174238721916,48.146156924788,8.71220882765902,-0.3691503257825033,5.072690927220715,3.139222487886973
eps-2035,M0.25,4190.648972419375,42.07955041943973,6.397885138862219,-0.3491388628724379,4.0929994128125955,8.941646685184862
nu 9290,T5V,6791.952254044268,3.8227758819005437,9.141389146007246,-0.5688445429934319,3.3384283980689555,11.654245061489426
eps-5584,B9.5,4809.189647787631,17.51938775851933,5.200149086491317,-0.4631655968464529,1.0010434144323965,9.78273585040246
ups-7410,B2III,7955.759358871518,29.616928357508815,4.507233174201851,-0.7343388479773649,3.4914887545143287,4.695846690077504
kap-7474,T8.75II/K6,4103.225351636824,36.010499289150665,9.12115962331069,0.5142975714501308,2.389903391313109,2.1797387956547603
