Star Name,Spectral Type,Stellar Effective Temperature [K],Stellar Radius [Solar Radius],Stellar Mass [Solar mass],Stellar Luminosity [log(Solar)],Stellar Surface Gravity [log10(cm/s**2)],Stellar Age [Gyr]
bet-5615,T1.5III,5711.166955740481,29.679679322664008,3.970995672405726,-0.31303896459593206,5.673349537336746,10.767627958007047
b Cen AB,B1.75III,7989.2358979614655,48.42457638362573,4.291862194515431,-1.370391610397484,2.452356737354634,10.709398083173841
GJ-6939,GV,4121.376411180325,19.354833173301543,1.868749105563991,1.1057112758065148,3.7907465767876256,8.437009338272064
WASP 6194,B8.75V,3342.0760425747917,33.700609787315415,2.0747555917113782,0.8534334082265937,4.5375359106037685,2.5649139221576682
mu2-1466,L5.25,5164.848324109569,54.049069284489775,4.899650771185087,1.8503612751270178,6.212531521723526,0.14319340172210548
2MASS 3785,A1.25I-,4171.338713366762,29.064724312640003,5.012784882120848,-0.17721948655905143,2.392678955280721,1.12258676284904
rho 9566,F0-V,3851.214890434092,13.102850545762314,5.388822117921825,2.9488660862117526,6.635314383881754,8.649819101432328
kap 7318,B1.75III,5175.386065783625,28.193495777116503,2.804765584142665,-1.436549429352171,2.6103870700481586,2.412683315925549
Kepler 7698,L6/III,3582.93092855538,9.017612953041425,1.6216889208674088,-1.671010652873199,4.467799606444783,12.321432791668862
rho 1910,M2.75V,5052.613793501366,27.862137679967788,5.690341002988717,2.230352270807431,4.729476236508951,2.4476612170971945
