Planet Name,Discovery Method,Discovery Year,Controversial Flag,Orbital Period [days],Planet Radius [Earth Radius],Planet Mass [Earth Mass],Orbit Semi-Major Axis [au],Eccentricity,Equilibrium Temperature [K],Insolation Flux [Earth Flux]
ome-9098 a,Orbital Brightness Modulation,2021,1,791.0815122738614,10.049234498983648,6337.409527741413,230.93476364197005,0.0489767638753115,748.4746381699961,1345.3177434855866
ome-9098 b,Disk Kinematics,2022,0,920.935656288697,5.811777817290867,8135.466230510461,115.82931435984938,0.0198579507262912,513.8769410920739,611.1839006910666
ome 7588 a,Imaging,2018,0,655.9413090786109,8.813711695649571,6304.713201079436,6.177862969703568,0.0173367155788118,1305.8867622153598,1410.4554225402242
ome 7588 b,Pulsation Timing Variations,2018,0,205.8282665923836,7.390129875271147,5634.6317034946405,23.72591961605984,0.0645238886849473,547.4307509457791,1615.8658235401745
DP 1128 a,Transit,2018,0,475.5567450804685,14.234901906678036,3684.033075287226,147.5160476514148,0.0341885005448511,1449.845106758018,42.67326996341785
DP 1128 b,Eclipse Timing Variations,2019,0,319.8327134380152,18.575273283853573,3743.532394620036,161.17571595565033,0.055695673794016,168.53221082506968,96.58908726299512
BD-5594 1,Eclipse Timing Variations,2018,0,598.1896038168201,14.224055338566076,6364.539393140921,12.480483323555717,0.0520039263933577,324.286080942087,960.256203761828
BD-5594 2,Radial Velocity,2019,0,769.150488628327,10.783115876679863,3676.706737690651,51.202343274425175,0.0568590088049733,1783.5165261348914,857.4029503913465
iot 4202 1,Transit,2014,0,869.4457378051616,,2772.549197624327,73.05266258771098,0.0598758227206855,648.1595132306943,34.07098427721621
iot 4202 2,Pulsar Timing,2022,0,507.765179774668,100000.0,5748.157679030571,230.0510006572262,0.0590114247750602,724.8675935273394,1692.7433063316205
WASP 3321 1,Transit Timing Variations,2016,0,496.29739489557903,11.589893353167655,4698.538866891448,41.82920944679647,0.0492291628512095,1750.7490338038049,219.61101197649052
WASP 3321 2,Pulsation Timing Variations,2017,1,185.76784578443835,12.930868262370062,5136.588087283751,19.3135179732987,0.0371366462575753,1562.201991992862,1140.405806637016
ome 1296 a,Imaging,2012,0,814.8957940163382,18.470879527167,2186.126753451748,117.8857657551956,0.0799927183674423,1897.282031858013,859.0006519371315
ome 1296 b,Imaging,2015,0,303.7589103733133,19.41980591913752,5110.027665107,98.06397926166964,0.0235745424778982,1433.9607478931027,240.06493807430357
psi1-9325 a,Astrometry,2022,0,463.19533281250176,5.811297279795091,4333.559665687579,48.3090359223775,0.0529630273389852,1407.7261425464264,629.5470312246448
psi1-9325 b,Microlensing,2018,0,371.2620174539422,0.6113090627732767,1604.047629549917,45.52648126711845,0.0241615200835819,996.1197021304016,2206.101555179307
iot 4763 1,Microlensing,2021,1,225.7700788844184,8.342746695903628,7060.658259005961,165.89431169699054,0.0190401744986942,1212.1309959439775,843.7063571180175
iot 4763 2,Pulsar Timing,2021,1,408.09481030347735,8.125408019918567,3017.2300626948886,125.75011847197436,0.0757346491206547,2039.2773788364875,2024.6782228850348
GJ 396 a,Pulsar Timing,2016,0,688.6009429843836,6.530540920952764,5977.79501818137,126.407045711365,0.1054386835955053,1874.8853847590256,913.4337639036472
GJ 396 b,Pulsation Timing Variations,2017,1,527.5669567192829,9.061606747849904,10834.308058781407,149.8410017300201,0.0765531436517463,1303.656111016253,2663.861135231144
2MASS-934 1,Transit,2019,1,766.893943173377,,1654.6106275538,85.50237857410151,0.0461966880007649,1532.5489692149913,623.5999896130327
2MASS-934 2,Imaging,2020,0,685.6538538032264,,5920.386752152025,69.09569826018875,0.0559102286316322,2159.0850450267176,1054.1142358652874
gam1 5058 a,Imaging,2021,0,156.75041310627915,7.787555638471609,5997.303196428457,45.32088366726241,0.0412804571617866,854.7003343495462,625.0985871401981
gam1 5058 b,Disk Kinematics,2017,0,433.9851944787861,9.911110086669554,4990.133899754535,125.04228863225036,0.0417089093481441,377.56973698836566,993.1640665840862
rho 4894 a,Pulsation Timing Variations,2014,1,355.6068576472478,,1758.5853452231895,14.766636542038285,0.0583984449218787,1217.295078550805,1880.343345420304
rho 4894 b,Pulsation Timing Variations,2020,0,753.7024486170675,0.0,4442.712628783476,88.52644900471233,0.0048060943838411,1905.3542770239585,2313.255380990209
