Star Name,Spectral Type,Stellar Effective Temperature [K],Stellar Radius [Solar Radius],Stellar Mass [Solar mass],Stellar Luminosity [log(Solar)],Stellar Surface Gravity [log10(cm/s**2)],Stellar Age [Gyr]
DP Leo,W1III-F1I,6990.085869464702,42.26889412111744,3.2933374954032697,1.2590890491466502,6.535838231174898,3.758202380197219
Kepler 4138,F3IV-,8901.479632733211,35.822538473811456,2.341582159283358,-3.344829136091856,4.327807219819013,10.466154520027095
iot-9319,A1VI,4123.448572781808,12.868622741321822,3.378336131060916,1.5135180597523312,2.5225612594766376,0.6727759717953745
eps-7800,G2.25,5031.049837417802,23.290246030806355,0.42826722071095125,-0.3505651620060375,1.3019878455846379,7.053721004590172
alf-1704,L6.75III,6881.825178166218,33.192232728835435,1.8770168606981614,0.3088120612547704,7.901816890654242,7.888943411798582
TOI-8673,A5.5VI/A0.5V,5451.362604696184,30.89800672878715,1.7975683910240532,0.803030007427832,3.4239570088374465,4.595639137072263
psi1 9214,A8.75I,4192.06274418604,8.378532813196017,1.7582825451536332,0.6855674536097862,2.7798127225737357,11.60355668125744
EPIC-3948,A1.25III,4397.401099272841,19.53148289976122,5.116822353598601,-2.4480766848095485,2.742723088636459,8.295112731224147
gam1-5899,A5.5VI/MVI,4837.609913018482,11.378444792935824,2.3945998999036693,-0.4970527282031843,0.8927377009806703,6.680671062159827
TOI 50,A3.75IV,7011.905114219889,43.580566213015814,2.8596147973961967,-1.7186813121434426,1.442915357802559,1.5749857452202045
CoRoT-6580,F7IV,5885.1723252145075,34.501094656000426,1.794639269831957,-2.0236009268396806,5.895497811760227,12.907996885013787
DP 72486,D8.25IV,3146.5140607090516,11.905143228949303,3.641303573802319,-1.1912729947731175,3.960001973835367,3.588367873901738
alf-6368,A3.75IV,6179.880384397468,20.083432417085774,4.67617777722803,2.0084681583534625,1.9188442397726375,10.011744125799174
BD-6577,T8.25V,7047.320541090045,6.449733928044278,2.581714817230676,-1.4013348191771924,3.8795945733771324,4.342080755355225
DP 6634,F7.25V,4783.782757846481,25.348608032842392,1.2509559968230328,1.53113082028996,1.3523274962982,6.348788175380116
ups 6620,T4.75,6092.048037182256,9.879266475588189,3.644191506219665,3.1138193006006225,6.107331683798113,8.55691487518127
omi 1791,W1III,4433.280572720228,8.601013848160175,0.1805880123599075,0.9783308235728003,2.0701808525293552,2.827401131798992
Kepler-3767,K6.75III,4168.203297700285,27.336616999966253,2.5657872240523103,-1.9609460631111788,2.167546697312474,5.110096116347203
CoRoT 7,F3IV,4353.34708956267,23.759138658418447,3.68804052616351,0.2767874971067191,2.9864442527098536,3.1598549029545144
mu2-1662,K4.25,5036.497756795876,42.421487493771465,3.4880725167430198,-1.312579007879901,3.0584074750551724,0.7972629106617806
ome-4315,A1.25III/M3III,7130.4399668278575,16.169428400253725,1.0329052857902459,-1.8355550992013208,4.483852946814613,4.188634053528532
xi-78757,W1.25VI,6387.803913409196,40.035911557857425,1.8802546585333082,-1.1689274150399247,2.1541232773406587,6.937579688015512
Kepler 8993,A4.25IV,4132.074925457304,27.122231035164422,0.5851988681423079,-3.140256828462451,1.3329684877541306,7.185445701715472
bet 1953,W8.25VI,5989.155077414843,31.341154452671567,4.041276592134481,-1.6438405996779701,2.0441756567092106,7.877858408931468
