Star Name,Spectral Type,Stellar Effective Temperature [K],Stellar Radius [Solar Radius],Stellar Mass [Solar mass],Stellar Luminosity [log(Solar)],Stellar Surface Gravity [log10(cm/s**2)],Stellar Age [Gyr]
DP-4373,G4.25III,5008.930528135051,24.50954801560602,5.477690579509437,0.4977736276734244,2.591706376655749,5.038017323666856
BD-7911,LIV,5970.550530031428,22.484381088440387,1.885491257850096,-1.1791203528037197,1.5124772047552848,3.807315681469575
mu2-4314,B5.75II/L6,5430.222957996732,13.350090516638689,4.714551918155906,-2.8804684295673466,1.3262012894213058,6.393766060247007
eps-129,G6VI-B7.25,6781.191289012912,5.63015500391079,4.551502091085267,1.1476968593687522,3.3953148003962887,10.12904743522543
GJ 7362,W4.5IV,6393.300302490656,34.669654436407136,5.8131017391911,0.7268086887839897,4.742245066771986,4.336621576272202
2MASS 39,LIV,6059.726421004674,31.698094991748665,10.511211373006219,-0.8805520886873841,1.8034554102725353,3.3655659954813837
rho 3529,K1.25II,3362.403911437544,10.057071963536593,3.185312200492409,-0.026195147285595966,1.4079202319283168,6.315246396927987
nu 6114,F9.75III,4120.335441740539,25.42388672670068,6.749870351452836,-1.9407132927965727,5.810860013325207,10.514301248412357
rho 182,T3II,4960.438114298783,37.26094140045076,5.670504192608176,1.7343416994108414,3.954471550698296,8.108864750141453
omi-5675,M3V,4369.665930565312,8.14387017116966,5.416752326481708,0.29171986528360205,4.834621890380737,7.752684045852968
alf 98388,F2.5,5287.2422419742015,38.087941171944145,1.0079059501010965,-1.1251086729934856,2.26123463409309,6.6954004309264405
WASP-4709,B3,897.107976470942,19.275302257774115,4.524300141221284,-1.51336204194577,3.5820876714245475,5.538151615796746
mu2 4918,BI,3345.3693188893226,18.00473166720124,2.9963068659983834,-0.5436921419472986,3.288848202823443,9.867187741986804
alf 7720,D8.25,4762.452359043375,35.087765551066056,5.211746319976365,-0.926861584359961,2.6291800202762974,6.662082075873919
tau 676,T3II,3405.7741279902657,25.69969816667369,7.85441312442126,-0.16016829254098058,6.312876736432887,9.606540089570814
psi1-3590,A3.5II,3668.6911540922038,29.678671032940457,6.101414796574098,-0.03013420830261182,1.1221092811752675,7.719858369997682
gam-4910,L2.5I,6584.607021285252,19.029988256351626,7.910668199518995,-2.0144295681414826,2.728774067533034,7.658912420449138
mu-1152,W5I/I,5086.372039692246,16.990812275045236,3.8442636101550143,-0.649215825634365,2.528680362827716,9.728704898670257
eps 7325,L6,8793.72721511388,47.02582761897429,3.1429558598905896,-1.51052798537714,4.4270209066481545,10.215874449194562
gam-9464,W1II/F1.5VI,3520.682870396107,30.586808829706847,4.238126059833658,-0.6970984430951221,2.129193613707848,10.320742371276905
HD-1059,B1.5II-F2II,4370.376315929095,20.294051263414524,4.5662646793509225,0.023126060999643733,2.6050262369335386,9.834045414862176
TOI-708,L1.5,6420.7304633412505,5.915569861446979,2.5217183630203057,-0.20614013166867762,2.0719171858933416,0.9130962053519394
CoRoT-152,M-V,7348.069219742785,17.29070298681999,2.9740888119842177,1.9749997118860947,3.4842549226248747,12.895890749451043
BD-8513,F3.75IV,3868.2601522569857,23.845333354021484,10.461284688559292,1.241005343932743,2.847488713880386,10.661290115165313
nu-4064,K4.5V-I,6602.842975586664,21.670824053357133,3.3445063287946177,-1.2371012277049442,5.554524476717022,4.612344730082388
kap 2086,A6.75VI,3228.0745733787817,15.212997697072254,1.1291748665728338,0.8048657486512574,2.7423677984545725,7.441867409914143
iot 5433,L6.75,4621.251932209914,41.782766818745884,5.446258559877633,-1.706237281028703,2.134765480471361,4.260866267030797
gam-5949,K6.5/DIV,5157.578606183501,17.935152308853116,7.770907185484359,-0.4847418106785447,1.6296380602805727,1.105245972641029
2MASS-72262,F2II,6184.907582165198,15.04320994726851,6.402879989665287,-0.9217794698494137,2.417529958335191,3.086521930829797
nu 3084,K6.75,4933.727254131492,13.919563223816466,1.8403670608110723,-0.051238879492608996,1.2392424307167085,4.668768844720873
Kepler-956,W2.25,2261.8954924357204,20.883740263591758,0.547355916584479,0.6024308082676124,3.0130248160765367,6.652203158424056
EPIC-398,K8/VI,4248.308374485366,32.34950976411582,4.272736794613225,-2.0289427330498726,5.025701290287719,10.8736564567599
omi 697,A1VI,8840.30852820778,14.56714116527053,5.864569852117737,0.07859828944644193,4.620706711468745,11.802740478714998
alf 6097,B7/VI,5832.5804520117445,29.33813417693653,1.9342382028893557,0.3212007702902247,3.6787992878008935,9.78991040891561
alf 8609,G3.25II-I,6200.638919503507,33.508344460826265,7.393961517110857,3.022565568728116,5.450196365587583,4.012887478656774
ome-756,M0.25/I,3890.5810460274984,16.972839346365525,2.340025526613574,0.7289471084548833,1.9276397960329505,6.565946233701085
CoRoT-105,L4.25V,7515.7795190572815,15.441869179176958,3.137498746320499,1.954645318833694,1.8914325728333903,10.515408420072234
WASP 6155,B7.25,5733.10347445338,39.7039587565673,7.698547432011865,-1.2215376052510878,6.98645711038435,10.699216782001798
mu2 96,W9V,5174.9656607133,31.01835598959758,5.4061880903888575,0.2125001488561693,2.268484991823402,3.641784674128863
nu-3585,MVI,3634.604336217323,25.762950288235164,2.5206387373453922,2.3465486445645762,3.111528699548133,7.840206913832706
ome 378,L6.5IV,7069.541241044538,13.948822665298392,4.2003087086815905,-2.1672421787898384,4.111721842752607,3.523316305715323
CoRoT 9739,F5.75,6352.545970369266,30.000709423152433,2.540212545842396,1.7538370517159814,3.4315522406777648,9.00412916097711
WASP-5000,G2III/VI,6291.207848208775,28.60373088601166,6.42402305219058,-0.2135185729250513,4.368923888757492,0.4940867861511036
alf-7,F2.75VI,5178.733961493731,39.42140772860803,7.334395606908549,-4.525437292565838,4.612505983730585,6.757377116971872
tau-9849,D3.75,6120.0528494784185,14.006865226762866,4.574554086358356,1.6883004026185864,4.852631756411594,3.555121241955531
EPIC 1152,L1.75III-W2.25II,6449.844671268647,22.867138198701163,2.9874417368152493,-0.3788743594382291,1.2887223179057932,1.601624112325232
HD 1283,K0.25III-,5452.814202774066,38.604471302868575,4.935862334251761,-1.3497818988945656,4.013161618327552,10.586181215359769
mu-5203,G4.25III,4413.200849337219,35.58350620845737,2.4719723331861267,1.9833234054929696,1.557716830123664,1.4422227822856213
bet 9083,W9V,4900.820796152303,26.60820283832769,7.59004018578452,-2.8387827166684207,2.3608467128506834,8.235802691767677
DP 3484,A0III,4675.139810796477,32.388036707170876,8.27080123994155,1.5799239815079824,4.633798018703993,1.3999872375149502
psi1 560,FV,6016.259639472052,11.107098604747467,7.352076816036318,0.03335503890979227,6.0750458017286775,4.980109624889311
bet-8863,G1.75I,4549.351536390557,5.498452040946571,4.663979354853875,0.16920442157210064,5.694930873572135,12.358666423900036
HD 5562,F5.25V,9073.20005325102,35.174553417995575,6.504652913469883,1.2558219842899747,3.0681292945283993,3.5299007676777565
mu2 64207,B4.5I/III,4962.128809554275,32.34849943496381,4.082331014227366,1.4762394629560982,3.3243511369029166,2.360333583526989
rho-6715,A6.5VI,6744.479989030632,21.00451944665503,8.532956513302764,-1.8901708446923131,2.336475030548665,8.89307969698893
CoRoT-3416,M0.5II,9055.64229791659,45.29810813793672,9.212565227859276,-0.8594116806874186,4.353548793587217,7.892276614051382
bet-454,K5.25VI-K1.75VI,5322.228727671237,26.540375257650805,8.968390632755359,-1.4088204362456662,1.8927660037813843,8.030516760781596
WASP 79705,F8.25V,3698.5458417825344,29.901642586617033,3.416511367479083,1.5684533954304947,3.950959057218487,1.15229120481359
CoRoT 6708,T9,6070.896988918983,19.73694749679074,7.94192673715586,0.005747488402728873,4.085589845395971,4.035759100502079
psi1-581,F4.5V/G3.75VI,7060.38676230271,10.750387887745298,6.11377355130406,-0.6848501314065839,2.223979272075858,1.9994725869479533
tau-4187,D6.75II/G7.75VI,6449.799586880667,7.341085317721454,7.626868635917867,-0.1980517222739747,3.296518768643609,3.8650058122743496
ups-4009,D5II/G5.25II,4704.986357295957,6.802890193234656,4.796910280604726,1.2409796965044606,6.709922373154541,4.721156009479339
WASP-2575,K6.75/A3.25,5731.808078049603,24.154788191081554,4.50576220980824,-1.1185867833297363,5.075135905621433,9.984784969189672
omi 6135,D3.5,5704.935251070199,9.612531606131821,5.380125128540283,-0.5866776479644744,5.191449368550983,11.229872867899957
gam1 7362,W9.25I/V,2795.4222482487826,20.703117140384347,8.165369346043406,-0.6202500205200479,2.95886030289298,9.344696553794147
Kepler-64207,A1.75V,5205.108104756045,31.060216899230397,7.904232358961915,1.513261211616628,3.3562588335025043,6.267216195152101
iot 1547,B1.5II-B4I,4440.622150417123,53.54708453563727,4.354862244705105,2.201481474383836,4.605433495168721,11.644568843324183
EPIC 9780,M1,2785.3183748629453,44.1213118334162,1.5467537634249529,-0.8761627857570828,4.12789910312461,8.334466700861974
EPIC 1809,F9I,5225.264410386628,17.03618811478171,4.01884921806738,-0.9609469856657673,2.124305473755623,2.318805071148147
HD-5786,D1.25,6720.7616986926705,16.245669265616556,8.428599576242739,2.5425535043273957,4.171733522504374,7.457919152914585
eps-6833,M0.5II,5487.184469893721,24.799330954360002,6.8659372841079795,1.55623820149695,2.7548850845320656,6.519084229463217
Kepler 5255,K6.25I,3021.638862868689,20.261658322552638,4.75392931651357,3.290368190458532,2.280992645657843,14.143726144958649
rho-3644,L2.25IV,5300.985800863596,8.990011386146023,5.410316639075119,0.7552444700246925,4.961074230504272,1.0838062894315836
EPIC-2620,A9.75,4707.2403760186335,23.135689067536976,3.662110515985294,-0.805080135205283,3.6311818169122083,7.586535551315418
