Star Name,Spectral Type,Stellar Effective Temperature [K],Stellar Radius [Solar Radius],Stellar Mass [Solar mass],Stellar Luminosity [log(Solar)],Stellar Surface Gravity [log10(cm/s**2)],Stellar Age [Gyr]
Kepler-8188,F3.75,4256.097672194066,31.840463505062736,3.3528740069118093,-1.8684425374839735,6.193218413067058,13.294093956109913
DP 5584,K6.25,3098.2980989993803,32.909715317361425,3.4570248937550776,-2.2250065072505816,1.235419828672773,6.94554288249124
gam 5073,L1II,4849.429495887244,33.96066319130818,1.7303692884100093,0.6836736420093175,2.994051363280834,7.479768479025582
GJ-1538,G1.25II-VI,6783.339071634196,5.947720092745147,0.6365117363351827,0.2882890567024711,4.5248582809914195,4.547933180370582
mu2-55765,F3.5V,4417.181772091904,31.157207951087347,3.2948173228821993,-1.8158902727063866,3.5242221160696903,5.473037138872681
GJ-8435,L6.25,5752.03383087553,33.66699672508571,3.7152801586622735,-1.0203942248611129,2.9134227232354766,5.185151373819834
gam1 1168,T1.5I,8421.85298228428,36.70063035301633,3.72588938183476,1.6158716571318015,3.9885088150025094,12.149966590195621
gam1 4,L9.25/,2900.604345951838,27.93950712955671,0.9054171645446687,-0.48423139713430735,3.523254640765871,1.904731784690786
Kepler-1518,F3.75,8252.918503520921,20.466953756154076,2.7574712882304255,0.39610240040222805,5.700497529153612,6.333468850383929
DP-5064,L0.5V-F3.5V,4395.603207419421,32.12762058181806,4.192688245482668,-1.7518452142040666,4.590027015602047,2.1234039439975003
mu 36516,A9.25V,5358.435067260753,43.46524572870146,1.8580300949497386,-0.403316325271947,3.142868182946923,4.918451462829979
eps 7045,D2.25-IV,3224.176996277939,9.523272164809617,1.810633035177088,0.03927624864139795,3.313375558011405,9.880848025084836
mu2 107,B8II,3180.828006135485,23.05431451296755,0.039935515582422365,0.11922208833946163,6.139216096847348,9.693435705057725
GJ 1135,L6.25,5408.997792506515,30.365190951938505,1.7307235950159816,-1.369014058693132,1.5170410795183442,2.8964310337799324
mu 72,A1.25I,5360.018880781258,29.491292111750468,4.384777706706544,-0.8567450577186593,3.377464558438057,8.775178362297378
alf-3484,L9.25/,4427.065451049373,15.943257912148724,4.854890000243373,2.1387960329864,4.722926460590461,9.78620240104744
2MASS 4502,F8VI,6699.096249116321,15.681120392021237,3.7100382307988307,0.5061638808646574,3.8124137867001777,12.752265006996977
eps-4390,A1.25I-L0.5V,4032.5484687541875,34.6842260257748,3.127117020094583,0.7243313173298536,3.4030226909058894,3.372553383780716
Kepler-220,A1.25I-L0.5V,3769.18580098647,34.01030263514161,2.158885126531437,-1.1084544797136027,4.80506960081388,7.232906776482216
TOI 6732,A1.5V,5697.842118656438,2.7188292252742734,3.2244455419790956,-0.06909840569662504,3.0238344244057025,11.143773581618348
ups 9155,M7I,4812.861999450434,50.16122058595356,4.118723057155641,-0.11987140325849806,7.632914400169085,9.172291755789397
nu 6634,F2.5V/II,4615.307100965061,0.8642477962628412,1.3528315546744332,-0.7895237236176802,5.238746434880307,2.8660270429913837
eps 475,B1.5V-IV,5500.197305643043,34.16762383016828,1.6167082734334437,1.2170423525238447,3.7844945790926503,1.6052969206475307
2MASS 1916,F2.5V/II,4137.842476595799,26.934468722352708,4.103430833829481,0.6455223709812561,4.3038030697156815,10.780930862456728
2MASS 170,G1.5/I,4385.808995769731,28.310777211739868,1.0610090259203715,0.41681013522615024,3.7337878327991585,9.059896684664244
WASP 54,D7.5/T2.75III,4029.341047993189,59.024831453050126,4.515274120503109,-2.7284873096463436,2.5078710700675906,2.437258598541214
iot-9390,M1,5299.0743531011485,15.810941169797037,3.3846681716436615,-1.7346492233067814,0.6728408717512466,9.348017250905276
gam1-87,WI,3181.257343475349,2.7325739484974783,1.9837689964345833,1.2054578053309462,3.871329330834669,7.8533653680918185
bet 6273,D1.25,6107.964972360421,24.333461459382285,1.6299474000019871,0.9068530641821226,3.509683364634981,2.847941559479592
