Planet Name,Discovery Method,Discovery Year,Controversial Flag,Orbital Period [days],Planet Radius [Earth Radius],Planet Mass [Earth Mass],Orbit Semi-Major Axis [au],Eccentricity,Equilibrium Temperature [K],Insolation Flux [Earth Flux]
EPIC-2407 1,Astrometry,2018,0,862.8612912651172,10.06879579377088,11104.482875265803,152.31363025250374,0.0037856502658449726,1017.7782399744476,1006.1590777413543
EPIC-2407 2,Microlensing,2017,0,845.2702952380419,4.632257998264466,5890.29242606401,100.40343431934258,0.0438966034417557,1223.55330144996,558.9829141608101
2MASS 8840 a,Pulsation Timing Variations,2019,0,848.2401148226945,5.281034816846158,5830.112149308455,67.88373994082147,0.07757670639335879,947.9496953190436,397.78859168111853
2MASS 8840 b,Imaging,2017,0,491.96599450187165,8.216045388617474,4352.481130079114,82.6898565191715,0.07640021675682479,1720.7659731615609,2062.8556023791803
iot 61243 a,Eclipse Timing Variations,2021,1,607.7080716151709,16.6021043583484,3130.046064758272,28.849593398547853,0.054948517020350675,508.4134230675015,1584.9375462964706
iot 61243 b,Transit Timing Variations,2020,0,522.7305255122953,17.006876085946118,5305.383206455561,57.2234528298389,0.05235258025147892,671.4616063628441,621.7489712895906
gam1 8894 a,Microlensing,2018,0,597.185439992289,9.6084909085778,6548.822519089891,90.2176326907863,0.045265722691622774,628.8223006027677,862.6742039321047
gam1 8894 b,Transit Timing Variations,2021,0,671.0234374686595,14.110811460510357,3885.108196388458,86.10735220646839,0.040530054962238035,1225.1622199073202,1671.8509408088416
alf 330 1,Astrometry,2021,0,431.4278462882145,4.797517407747073,7826.075149792982,64.85567341751245,0.030349492497783917,1722.2789517311705,1258.9630084191533
alf 330 2,Pulsar Timing,2015,0,332.8461456510173,5.223636294753277,4149.8033262075605,108.5075982926367,0.02104392123158703,1039.6781403040436,375.56960103961524
BD 7717 a,Eclipse Timing Variations,2014,0,263.5926092238696,9.929375859070177,2177.9201474387237,1.8685892760436786,0.10945021940493063,766.6821730616323,1063.9502629803935
BD 7717 b,Orbital Brightness Modulation,2017,1,625.7205518897892,16.446678168620856,5103.340285293773,91.87494987668819,0.08605679679343589,1882.8198553895147,1309.0771208526699
DP 9392 a,Disk Kinematics,2017,0,479.18143602258317,7.084372074771605,5458.29146585919,43.358544849649626,0.044355205137016185,1175.82014608054,805.3476611659746
DP 9392 b,Transit Timing Variations,2015,0,757.7533950346011,10.186547691535505,5770.40248941969,237.03329454290122,0.07074138421734485,500.3211090302523,109.83010815701334
WASP-5756 a,Microlensing,2022,0,742.6068178386221,14.405271199157294,6304.1035633425145,223.46283375637108,0.01851950387748008,872.2116408938903,1887.6633783409509
WASP-5756 b,Disk Kinematics,2018,0,398.38994813221694,8.738063654088888,5433.396875831963,52.77139004680831,0.07131376653700215,1238.1401796862572,1534.5504550133865
ups-8702 1,Radial Velocity,2019,1,595.5228250806043,12.295258914623336,8542.252508703134,52.128532923365924,0.04805886476017872,949.6006082362278,1509.2199651397814
ups-8702 2,Orbital Brightness Modulation,2018,0,311.5278056564482,14.894660419092418,6750.1932928220485,44.114675796434085,0.04514417084521485,684.5036601049414,625.4002644380162
alf 6963 a,Transit Timing Variations,2016,0,253.14093175158783,15.865291366104671,5125.58686348179,98.59058545079957,0.021539042676594053,1104.684040558866,169.83492260954313
alf 6963 b,Microlensing,2015,1,597.5834734787181,17.535956092911906,6019.49016762639,142.5696058475466,0.06308798738211147,354.5790996630217,1052.2597415597043
alf 9630 a,Orbital Brightness Modulation,2021,0,201.7694025187938,12.407294626581148,6380.123106259503,94.61370940679912,0.04318187300467182,766.0754841686645,1540.3838266936596
alf 9630 b,Radial Velocity,2020,1,616.0888138761246,11.271317249263443,9848.981824185867,11.28407894401883,0.06784623675431707,375.2187758212775,667.0314008808646
psi1 4142 1,Eclipse Timing Variations,2022,0,705.4665157952516,7.81524899240991,1702.9139316349751,60.9730918721394,0.03195016127105332,155.81840951780953,2072.9029965998034
psi1 4142 2,Orbital Brightness Modulation,2017,0,73.27101384151518,6.8176873424183455,5288.140544772741,4.6370623801385165,0.015441037192441567,1233.8783773181422,2522.203782997807
TOI 6236 a,Imaging,2020,0,245.69625547121487,18.15100086405994,11518.3578924957,140.9262365093972,0.05620524930770529,1158.0579682144712,1040.8316924038281
TOI 6236 b,Microlensing,2017,0,157.5494616465503,12.03366087888991,2654.568332165426,13.645953745284771,0.09306393231034454,1469.8293328883042,2152.685642898473
kap-92 a,Pulsation Timing Variations,2016,0,580.3973242797116,9.874436196323925,6330.802556686206,160.11671080608448,0.0712103928296472,949.8155635006364,1526.944545884598
kap-92 b,Transit,2016,0,1034.1950370446643,18.93070674362384,7841.457060923769,148.65567198323828,0.04752470603792875,610.0331929025019,779.9451688357508
BD 7636 1,Eclipse Timing Variations,2021,0,82.72126727952843,16.045869767529776,8437.088967842355,130.7713133533264,0.01699114626822626,2038.1269715060341,1494.4694910796657
BD 7636 2,Imaging,2015,1,522.6505700806069,20.24207700312514,983.8044821944418,7.83149957193163,0.06098874070032286,791.3630077436449,775.2749685460753
bet-8517 a,Pulsation Timing Variations,2017,0,586.1246921369434,2.77286806551626,1112.3366374701736,106.99358336679725,0.03258540549335075,2110.8021861890875,2289.1120980478
bet-8517 b,Transit Timing Variations,2019,1,745.6006257263964,18.789590012679458,2674.7510253534024,157.98806452446956,0.08056196781304208,1105.0867359059112,613.4851222728942
ome-6616 a,Astrometry,2018,0,276.2403371380324,11.757664452224233,6322.665778483639,85.72203168177613,0.030732843474327684,1286.8012045232908,1274.7740812180318
ome-6616 b,Astrometry,2020,0,713.9595902395472,7.852478175285674,2320.975384120596,198.18551888895053,0.06020200548578905,1323.4540235756847,1305.510357071988
EPIC 62 1,Transit,2017,1,91.73908240770078,7.28446904268162,917.3867906434875,99.27062883696878,0.054044674757902214,1414.58468782251,1482.7446744083552
EPIC 62 2,Microlensing,2019,1,168.7469512970743,10.472770718349778,2111.7406002998155,190.46997077420548,0.03841950957374818,528.9841870364039,959.3110614966605
bet-6807 a,Pulsation Timing Variations,2015,0,49.28861688679734,20.90311914180259,5309.349419468319,167.57885933727937,0.030354175246053997,1313.604914349337,2542.8362512735584
bet-6807 b,Orbital Brightness Modulation,2017,0,941.672043890256,13.014825778352328,8562.549838239082,213.4646906232316,0.06723434131870204,63.934714485668565,2719.556512042465
TOI 2349 a,Radial Velocity,2017,0,356.66053966146967,22.921711182831952,1450.768733121729,169.08865324296056,0.05810950548867322,145.34163120560163,2410.1672750886246
TOI 2349 b,Microlensing,2017,0,407.41683907496645,8.67987465618573,3824.2022021029775,141.5186684936148,0.08400377856125522,1336.9891097961142,352.3816199155881
psi1-9335 1,Orbital Brightness Modulation,2022,0,713.782882260074,15.955625350200519,289.94269655494827,124.52621660428586,0.019290544708089115,745.3904819487464,1445.1931687537817
psi1-9335 2,Imaging,2018,0,904.1281071115679,16.465266932624107,6836.728979191716,122.45838675812563,0.026942633164272912,1467.8249688048065,1318.7252858396366
gam-8149 a,Astrometry,2022,0,235.6720046217734,8.895285877692876,4708.897949840873,72.52086723414968,0.0764153940220165,1177.8785290518158,1057.1543717233158
gam-8149 b,Orbital Brightness Modulation,2018,0,234.76751841070467,6.445478783442462,2708.770048918635,136.8913634470642,0.09211176989191205,817.1963451684234,1535.2767094161381
WASP 1252 1,Imaging,2019,1,196.7324313928127,17.709155545157753,6422.387724607592,139.38879400002415,0.04715143957633201,611.3072526428818,1942.8059463754748
WASP 1252 2,Transit,2020,0,580.2422497386177,11.265724803332345,5676.933408288087,55.26796370999486,0.08443360709557107,947.5341426427533,1260.5763142402402
WASP-5986 1,Transit,2015,0,275.37958605137055,12.130543750538225,1136.7720385081439,127.50176506347805,0.06253447231429717,1145.0665494497332,1220.5928942439193
WASP-5986 2,Radial Velocity,2017,0,770.6990343060377,4.134502608657155,8565.060300517745,136.43375745985267,0.04554951755873369,1014.3386886790686,656.189186170533
2MASS-330 a,Microlensing,2017,0,926.916171696744,17.151147835628205,6216.325812515509,75.15564615384368,0.02535798432245327,464.1317673723879,1411.5437796904405
2MASS-330 b,Radial Velocity,2020,0,28.165647051080384,4.2945434144819465,7527.547474812212,62.02091052484229,0.05729738766519535,548.1644038889292,1465.4386696523518
CoRoT-18 1,Transit,2021,0,285.10268650983653,24.01042404448853,3382.9974384409957,119.01286588443953,0.015870508324600394,1433.6196338522407,2121.947268152624
CoRoT-18 2,Pulsar Timing,2020,0,45.849365053609404,9.592212712320448,1424.509937188237,169.9130121316469,0.012263605178348888,1150.7584805538274,691.8856003699287
2MASS-8278 1,Transit Timing Variations,2020,0,532.4130145647197,17.921702793693417,2087.520504912491,73.26692961061725,0.05988964928922595,1453.827712092786,1240.715472996982
2MASS-8278 2,Imaging,2020,0,483.0897848756492,10.421993079130365,2865.580294493098,23.58146952052246,0.06318310501949093,1356.8909763865056,905.1178114558102
ome-1860 a,Radial Velocity,2020,0,455.1550308920699,17.192415177455498,4346.587567469223,130.4934252181032,0.042104556060994974,1227.9556109785187,774.5069648692356
