Star Name,Spectral Type,Stellar Effective Temperature [K],Stellar Radius [Solar Radius],Stellar Mass [Solar mass],Stellar Luminosity [log(Solar)],Stellar Surface Gravity [log10(cm/s**2)],Stellar Age [Gyr]
DP 2070,B2.75,3513.194191909086,25.431003177427385,2.8561408647393196,1.8347521918873373,2.830420442187069,8.8859262401467
HD-7487,B5.25,6964.660312801058,32.54537101850196,7.959983066784324,-0.07747689172767887,3.057800712055987,10.841310937972956
Kepler 8076,G9.75IV-I,5623.835154568091,23.221121161380506,5.454635336332642,-4.249775365970206,4.424952802826625,13.997719523070518
mu2 1257,M0.75,5646.3265744428,49.78481571443568,7.473800228827014,2.2971089823763617,4.7947204808436625,6.885068544483049
mu2-20,M5/M4.5,5503.619508991958,10.878786594434198,3.2523425656650287,-0.06241774437227815,1.2133165025121295,9.111687163201152
kap-1164,M4.5,2984.3886852135115,14.849534866733302,2.018585674051663,-0.2528120170109805,3.356446863093893,3.818062271677781
mu-6276,F8.75VI/M3I,3948.2948619012245,3.868662218951723,7.089852529540963,-0.9023776096175384,4.5234725163777085,3.5954286108812723
Kepler-197,W3/GVI,4731.358786821471,56.26710958873255,4.719122021693181,-1.4972558028050857,3.8450932123703208,2.987728875538463
mu 2878,D4.25,2925.911979267095,22.694288643629168,8.817591086811497,-2.3761172055763287,4.047601414928238,8.559185128026614
eps-3852,K2I,3257.2172722579544,23.995482977095655,4.667802739180179,0.7341797908801333,4.3598600241268315,6.648144474724186
mu2-7664,L0.75VI/,5130.041392390037,34.81754832028513,5.7733856994389035,-0.2092433486687092,3.329124388764533,2.4561748409876785
ups-43,M4V,3958.4977964693144,20.298563834563907,9.43131653380508,-2.5322615357345657,4.758931190642206,3.100540304457231
mu 8991,M6.75I,3979.4133211871176,20.14794515598429,8.16235011711207,-2.632055027605186,1.20647556685894,4.988167287019117
DP-44,T5.5II/D0.5VI,7191.63669159297,25.387410827390177,6.058541870979262,-2.6111624897803356,2.7161365255817937,7.848289669571534
rho 341,AII-I,7128.358796849785,14.754651884454702,8.890351913930902,0.9957462750457129,6.260362272000387,6.360409871709229
Kepler 24392,L7.5IV,4413.963186502902,50.22588951192302,6.070396433481805,0.18272126826176738,3.698683528196422,9.420473919715866
mu 9811,B/B1.5V,2413.408590271065,29.002796200282738,6.583274963367859,1.4227656571415275,5.649972815893536,8.431504728634478
xi-47,D7.5V,6335.616699866738,7.45775536320572,10.088022258340875,-0.4829081022730866,2.7599741261566892,0.38797014147322795
bet 8711,G1IV/IV,6607.87331111198,19.14347183710814,8.097642542778225,-1.5923741866979704,5.529659052469867,7.9594986868650235
kap-668,M3,4293.998152596471,25.202027817094553,8.186144002703529,2.594110641145907,5.1652197878710755,7.352058465571578
TOI 6179,G5.5,5706.7011146804125,15.408228631178938,6.005105575651181,-0.5718795805979981,3.1274782045588054,5.24912890995899
GJ 8301,M1.75,8044.398799147017,28.343721973087952,5.387841711350008,-1.5273048625090853,0.8979585406444159,0.5778783712073707
rho-9447,M7.75IV,4886.276091011413,9.682738920105864,2.214454704387299,-1.044171376889947,2.577684827357832,5.102285193969275
nu 668,G3.25II-L9.25VI,6710.76613404905,19.170840273054274,2.885188320956955,-1.6479420794740869,1.565184234849923,1.6384444293125648
