Planet Name,Discovery Method,Discovery Year,Controversial Flag,Orbital Period [days],Planet Radius [Earth Radius],Planet Mass [Earth Mass],Orbit Semi-Major Axis [au],Eccentricity,Equilibrium Temperature [K],Insolation Flux [Earth Flux]
GJ 9158 1,Astrometry,2017,0,616.2448353188308,17.534771176592134,5573.986018751441,112.76788581090727,0.03638241633014678,,6542.496640876369
GJ 9158 2,Eclipse Timing Variations,2017,0,583.7140735147287,12.84463774035168,8520.044642935613,60.818426356930836,0.021467308025589004,1275.7184897166844,5675.51207780438
iot 5584 a,Pulsation Timing Variations,2022,1,636.9648450842402,17.446709255714786,7241.8768145106815,155.5895166538811,0.075302038238513,,5580.927032757896
iot 5584 b,Imaging,2016,0,686.3567280823585,13.000926532223014,8016.89635664253,251.14046277821126,0.05123755885482821,996.923361798667,4857.309848275708
alf-1439 1,Eclipse Timing Variations,2017,0,559.6787169636916,11.753330889932307,7190.772034752137,81.89821311426675,0.03582286224628623,1557.904533867735,6285.295612207536
alf-1439 2,Eclipse Timing Variations,2019,0,165.14842130862695,6.711056982695649,6738.9068265578835,82.46135048163214,0.026714770552419578,2134.726353806558,5363.056610169616
TOI 2602 a,Pulsar Timing,2021,1,775.1347170737903,11.24122160175711,4948.965984221899,85.2447497673367,0.017960266860309028,1331.3701066280366,5782.074796383397
TOI 2602 b,Pulsation Timing Variations,2022,1,668.8249585033595,6.858252906288499,3633.2803879215817,75.67674964197289,0.06971465949055737,2292.0424620227914,5352.6830818141525
gam1 8889 a,Pulsation Timing Variations,2017,0,741.8230279588387,18.660618722474418,4605.216757569654,10.492005155374741,0.07603351753584006,565.8618726280143,6241.169108771526
gam1 8889 b,Radial Velocity,2015,0,313.66387330079965,3.8763476302657693,6223.490461109011,132.63028110800911,0.08108542428569168,,6375.561819798577
psi1-7372 a,Disk Kinematics,2018,1,1036.3394442081783,15.28510323448754,4708.991134228576,112.2238815670587,0.01220787350703819,1621.3313038986112,6064.849334355245
psi1-7372 b,Imaging,2019,0,549.9772903107798,13.87388790747174,3935.3921646760837,65.99452750206046,0.04239077648641251,2509.6512213156975,4872.607850184124
mu2 5216 1,Orbital Brightness Modulation,2016,0,1021.4802979292863,6.321587430956475,3471.3888596280403,48.84651122083568,0.027882514042522462,1896.9611396388932,5981.614331742997
mu2 5216 2,Imaging,2018,0,205.92559205691208,13.414293956385894,4318.234265127037,105.68941490567609,0.10917981616717601,,4951.975403726452
bet 4838 1,Disk Kinematics,2021,1,610.9976011696225,11.568185345236301,3572.0385105016135,167.12852640534481,0.07075987762139446,941.0312938245959,6706.979382109749
bet 4838 2,Microlensing,2015,1,874.7545624857617,16.552800019653656,9001.435672035423,153.92424711369767,0.08943773067865222,525.1741284412336,6830.7894105240375
2MASS 3402 a,Orbital Brightness Modulation,2018,0,1222.5518737698676,20.761421834271054,10381.646920742232,150.0267383876104,0.05601761216628814,,6247.368342172149
2MASS 3402 b,Transit,2016,0,612.8141013778871,14.581725172868648,3857.3749985868135,91.25167992339013,0.01825452212272491,1323.0684873764583,6341.729168544625
WASP-1980 a,Eclipse Timing Variations,2017,0,733.4542101187858,12.080158246268459,5866.713682620312,106.98805276238951,0.029174437402475547,,5742.244319691291
WASP-1980 b,Eclipse Timing Variations,2021,0,89.67372765619632,9.159821769786884,3290.3402020540716,202.97014022908377,0.04940786789504613,1592.771455615465,5623.038465363093
Kepler 6053 a,Orbital Brightness Modulation,2021,0,513.2573252161731,8.819992357314089,4464.185490030111,82.6008760595214,0.038374134128737844,1887.8268589245968,6499.346901748352
Kepler 6053 b,Radial Velocity,2016,0,447.3757514620422,18.55139871923219,7209.844044572397,161.5151395415355,0.006774976764453912,,6257.687428599991
nu-2328 1,Imaging,2016,0,525.8096152704916,16.13141679765922,7511.816783598753,8.617581106902279,0.061647674133778,861.8433990314106,6103.8990138356885
nu-2328 2,Orbital Brightness Modulation,2020,0,508.9306856145301,6.4946868163870475,4930.677332265896,116.71200523556844,0.045445644541343914,2137.659295315945,6304.500973011072
gam-9464 a,Transit Timing Variations,2021,0,619.2693797702601,10.770882882825488,5211.1926758123145,96.85701282202773,0.06090703739923304,1257.109411810247,6301.628503537161
gam-9464 b,Orbital Brightness Modulation,2021,1,526.4373175526677,23.743035084787486,9270.908047872821,152.7377441113304,0.03029891515883577,543.2931013849281,6282.334224796505
psi1 9056 a,Orbital Brightness Modulation,2020,0,536.4718205499031,18.99092755918848,4277.86783503583,59.26588844394394,0.03406268813628997,1757.2783561071176,4782.247751781073
psi1 9056 b,Eclipse Timing Variations,2013,0,656.4885689555913,15.131305145622331,9612.493440797183,24.203245863155843,0.04080131993315673,1841.7885050868879,6131.723398270633
nu 6862 1,Disk Kinematics,2015,0,100.71353310795041,7.943422497556167,3242.01607437224,188.03858874616176,0.015952589961379174,,6214.08119651574
nu 6862 2,Microlensing,2018,0,381.6287491547228,7.462326950474839,7578.312750035425,1.8328553277803223,0.053701119821576125,2337.2178079126343,6439.258211510054
EPIC-8088 1,Pulsar Timing,2019,0,634.6044370443223,3.694776366610454,9943.468129603058,155.19464737588586,0.016111326243803896,1964.085722415124,6966.882663298441
EPIC-8088 2,Eclipse Timing Variations,2014,0,460.6287878006195,27.1560398364187,14134.436663699813,18.62775547595305,0.07318245670043547,984.2484204442142,5948.588565790678
ome-5147 a,Disk Kinematics,2018,0,437.6427297442325,7.686847734923746,4152.943344184947,175.1590507921911,0.04931378679221034,,5313.206186837288
ome-5147 b,Pulsation Timing Variations,2017,0,466.52794433292917,13.197547184140788,7558.858501125253,136.12581092193335,0.05777874785561089,,7012.931094101921
WASP 2613 a,Disk Kinematics,2019,0,256.5567072738944,6.8324659320293275,8748.020338037906,75.6402654461594,0.07454522469496379,1281.0306990609367,5747.027325419282
