ID,Name,Age,Nationality,Team,League,Value,Wage,Attacking,Movement,Defending,Goalkeeping,Overall rating,Position,Height,Preferred foot
239085,E. Haaland,22,Norway,Manchester City,Premier League (England),€185M,€340K,78.6,83.6,38.0,10.4,91,ST,195cm,Left
231747,K. Mbappé,24,France,Paris Saint Germain,Ligue 1 (France),€181.5M,€230K,83.0,92.4,30.7,8.4,91,ST,182cm,Right
192985,K. De Bruyne,32,Belgium,Manchester City,Premier League (England),€103M,€350K,82.4,78.8,63.0,11.2,91,CM,181cm,Right
202126,H. Kane,29,England,FC Bayern München,Bundesliga (Germany),€119.5M,€170K,88.0,74.0,43.3,10.8,90,ST,188cm,Right
192119,T. Courtois,31,Belgium,Real Madrid,La Liga (Spain),€63M,€250K,17.2,58.0,18.0,86.6,90,GK,200cm,Left
188545,R. Lewandowski,34,Poland,FC Barcelona,La Liga (Spain),€58M,€340K,86.6,80.8,32.0,10.2,90,ST,185cm,Right
158023,L. Messi,36,Argentina,Inter Miami,Major League Soccer (United States),€41M,€23K,81.8,87.0,26.3,10.8,90,CAM,169cm,Left
264012,S. Smith,22,United States,Portland Thorns W,National Women's Soccer League (United States),€138M,€2K,82.6,88.8,40.7,11.4,89,ST,164cm,Right
239818,Rúben Dias,26,Portugal,Manchester City,Premier League (England),€106.5M,€250K,57.0,65.6,89.7,9.4,89,CB,187cm,Right
238794,Vini Jr.,22,Brazil,Real Madrid,La Liga (Spain),€158.5M,€310K,73.8,90.8,25.0,7.2,89,LW,176cm,Right
231866,Rodri,27,Spain,Manchester City,Premier League (England),€112M,€250K,74.0,68.4,85.0,9.8,89,CDM,191cm,Right
212831,Alisson,30,Brazil,Liverpool,Premier League (England),€68.5M,€180K,27.8,54.6,16.7,87.0,89,GK,193cm,Right
209331,M. Salah,31,Egypt,Liverpool,Premier League (England),€85.5M,€260K,79.8,90.2,40.7,12.4,89,RW,175cm,Left
203376,V. van Dijk,31,Netherlands,Liverpool,Premier League (England),€70.5M,€220K,63.0,70.0,89.0,11.6,89,CB,193cm,Right
192448,M. ter Stegen,31,Germany,FC Barcelona,La Liga (Spain),€54.5M,€220K,23.6,52.4,16.0,87.4,89,GK,187cm,Right
190871,Neymar Jr,31,Brazil,Al Hilal,Pro League (Saudi Arabia),€85.5M,€115K,80.0,87.4,32.0,11.8,89,LW,175cm,Right
165153,K. Benzema,35,France,Al Ittihad,Pro League (Saudi Arabia),€44M,€89K,86.6,78.4,28.3,8.2,89,CF,185cm,Right
252371,J. Bellingham,20,England,Real Madrid,La Liga (Spain),€128.5M,€230K,77.0,82.2,77.7,9.6,88,CAM,186cm,Right
239053,F. Valverde,24,Uruguay,Real Madrid,La Liga (Spain),€130.5M,€270K,74.4,81.8,81.0,9.0,88,CM,182cm,Right
231478,L. Martínez,25,Argentina,Inter,Serie A (Italy),€116M,€180K,80.6,85.4,43.3,9.6,88,ST,174cm,Right
218667,Bernardo Silva,28,Portugal,Manchester City,Premier League (England),€91.5M,€270K,77.0,84.4,68.7,10.8,88,CM,173cm,Left
210257,Ederson,29,Brazil,Manchester City,Premier League (England),€70M,€210K,26.2,64.6,17.3,86.6,88,GK,188cm,Left
200389,J. Oblak,30,Slovenia,Atlético Madrid,La Liga (Spain),€61M,€90K,19.0,58.4,19.7,85.2,88,GK,188cm,Right
194765,A. Griezmann,32,France,Atlético Madrid,La Liga (Spain),€74M,€135K,86.4,84.8,57.3,12.6,88,ST,176cm,Left
121939,P. Lahm,32,Germany,FC Bayern München,Bundesliga (Germany),€29.5M,€200K,69.2,80.2,89.3,9.4,88,RWB,170cm,Right
256630,F. Wirtz,20,Germany,Bayer 04 Leverkusen,Bundesliga (Germany),€118.5M,€77K,73.2,84.0,50.3,11.4,87,CAM,177cm,Right
235073,G. Kobel,25,Switzerland,Borussia Dortmund,Bundesliga (Germany),€81.5M,€64K,17.0,48.2,15.0,83.6,87,GK,195cm,Right
232293,V. Osimhen,24,Nigeria,Napoli,Serie A (Italy),€110M,€100K,78.2,82.8,34.3,10.6,87,ST,186cm,Right
