Planet Name,Discovery Method,Discovery Year,Controversial Flag,Orbital Period [days],Planet Radius [Earth Radius],Planet Mass [Earth Mass],Orbit Semi-Major Axis [au],Eccentricity,Equilibrium Temperature [K],Insolation Flux [Earth Flux]
DP-7261 a,Orbital Brightness Modulation,2018,0,353.22191743535853,12.173371293041354,4518.396861381736,173.48613222294978,0.05525832633806226,2487.611873161213,1410.1917253920533
DP-7261 b,Eclipse Timing Variations,2016,0,326.6947599052145,12.273130148940828,4334.07731229855,114.77940806801074,0.029642259606011866,1585.2473061762462,773.5139201658812
DP-7261 c,Transit,2016,0,178.95022755523144,8.518153932442054,5619.739503441927,121.94021731688954,0.054769510012873106,1742.1985438184379,1339.7258939540977
DP-7261 d,Imaging,2019,0,153.17220609884345,15.852653187825116,3577.1828282885012,109.53602995317941,0.08129404020719999,64.05926266390225,837.6718002422347
bet-5133 1,Radial Velocity,2019,0,772.3298351509779,15.510465821768571,3600.3990123660124,187.3006743843485,0.07158974132889527,540.4854572270406,966.7539649758587
bet-5133 2,Eclipse Timing Variations,2019,0,529.2815327789264,8.762029493911248,5202.239103699457,148.79416829801085,0.061221383958086156,919.2205813853229,1643.8152330007993
bet-5133 3,Transit,2019,0,1398.4398354582565,16.635207714458694,5217.769207157064,90.04383253994504,0.02259469036342249,240.5813527425397,96.42132461159747
bet-5133 4,Astrometry,2015,1,1093.622362309618,29.30638546294277,2487.6035431416053,146.26553413349149,0.04891012226949383,1624.6332735289652,2249.5578256075632
rho-55610 a,Transit Timing Variations,2018,1,296.49662319032893,23.351366788341192,4366.374635934752,91.11979215298193,0.06453626164144993,324.8173666038168,977.6845775778321
rho-55610 b,Radial Velocity,2016,0,851.6722888600849,15.835141354266288,7006.683770521462,189.12951846902305,0.018123438922838894,600.0166357313913,644.6484375387049
rho-55610 c,Transit Timing Variations,2017,0,889.4455056328541,8.938133455760788,9223.245651665078,178.01925244014055,0.07116155231819685,1107.315643110415,1118.8895634117273
rho-55610 d,Disk Kinematics,2017,0,403.03433131707664,9.699468800517689,5183.263290336,162.0306705479402,0.027670297466541423,1730.127944043321,1296.4749211967553
mu2-9726 1,Microlensing,2018,1,432.9706516264609,6.41614424125211,4372.238940413787,124.86187256366833,0.08894366251756576,1017.4753963726921,1162.9165583534273
mu2-9726 2,Orbital Brightness Modulation,2020,0,359.61323812172077,7.255524488204905,672.9249927763631,117.72338993447686,0.0338829549067942,636.4092407468709,727.921114986702
mu2-9726 3,Pulsation Timing Variations,2019,1,518.1423881029752,5.6760509230123395,7652.360498016211,61.967149616145214,0.0716289231635951,987.643684496612,248.83646173316197
mu2-9726 4,Transit,2014,1,292.88890782589186,3.4023000062438014,13153.61875462452,39.38657235807203,0.06606555884797621,938.0787422672299,1355.8558927291144
eps-295 a,Astrometry,2021,0,524.1485654194403,3.6939293336581978,2203.7823482007875,132.62954930683543,0.10184266202853152,1497.4542872718187,494.4843857863075
eps-295 b,Microlensing,2015,0,600.4956256354478,8.189161769971637,2752.3183430823333,1.8842657368820284,0.039931071204702406,1916.243058907661,793.8685060297821
eps-295 c,Orbital Brightness Modulation,2020,0,767.2424563595512,11.096445585722595,7541.099622256916,95.75812073961288,0.08426394941797474,797.3038235504544,856.5353137045855
eps-295 d,Transit,2016,1,26.012560656568724,17.116883316267675,10650.903658056373,53.331732450183814,0.04885918337604856,2042.6635748577346,1305.1243115607313
psi1-1176 a,Astrometry,2017,0,608.1797690144575,4.5873051758011,7646.689899602008,86.53739888880072,0.07707318721881767,1347.0366984319458,397.78212989045574
psi1-1176 b,Microlensing,2019,0,28.793390542205657,1.899998770348967,3572.69213781513,18.46256966771182,0.012582209953449996,766.2495701673856,1180.0494354719724
psi1-1176 c,Pulsar Timing,2018,0,750.9088212970537,14.088440323448186,4303.204091959161,48.241590906266126,0.048668189477332105,626.2832771597272,819.8005196382023
psi1-1176 d,Transit Timing Variations,2018,1,944.1137182564404,18.414298824342705,1893.1475483446661,141.3405927386003,0.012835534275641346,745.6359309390579,859.5124518019584
psi1 2958 a,Orbital Brightness Modulation,2021,1,415.222401942126,20.68819788597075,6921.76510160778,34.99184564142193,0.02137287540947495,813.9355229057949,485.98528196426605
psi1 2958 b,Pulsar Timing,2020,0,469.54324082340906,5.086187405789798,2993.0054781353683,157.4392045961547,0.018271130421137843,1698.1622010094616,1132.4684727315835
psi1 2958 c,Imaging,2021,1,900.1199236820073,14.278769884678995,7731.863465883238,190.5581626154507,0.08747344416677483,818.113796416356,1966.76749190448
psi1 2958 d,Pulsation Timing Variations,2019,0,210.55306372518305,17.79394483298656,4200.155803469931,75.86957573825403,0.1081784584835005,557.4252794160659,199.82325802233527
eps-3228 a,Transit,2018,0,463.54140747545074,3.0116516953839003,3936.6057004944305,164.2396977688559,0.06342060003668563,1131.2939157835633,554.7118513596685
eps-3228 b,Pulsation Timing Variations,2019,1,331.45240171983414,4.561918151716734,1795.9748406643557,51.11193039655576,0.06361346418486002,1010.0583343111824,787.6902223185098
eps-3228 c,Microlensing,2018,0,473.803658767421,14.545755667734324,3833.232481848695,122.64984200179124,0.04983580016797594,1614.5436532373292,650.5585951078381
eps-3228 d,Imaging,2019,1,555.6663925378879,21.781457520119936,5763.381021159958,183.9576778384855,0.038429938066901995,1084.8347601965904,1761.0231312728176
TOI 9360 1,Disk Kinematics,2016,0,666.3473543667408,11.792443194799683,5758.343920214086,94.00022611378573,0.06346988106786955,1760.8770477839248,1436.1889020940926
TOI 9360 2,Pulsation Timing Variations,2016,0,899.0301273049241,5.564757300958073,6880.611829897643,110.4228333430745,0.05812430130037792,630.816228125123,1047.7151275513002
TOI 9360 3,Transit,2017,0,731.8565095331386,5.792482781941844,8317.364322757196,159.45003302596226,0.03303883386152004,304.50386583659144,1114.7423285648572
TOI 9360 4,Microlensing,2021,0,515.7645607188992,4.336421488045274,7458.804420793974,163.0057812253052,0.02204354761155114,902.294466948944,368.2716649027818
Kepler-9788 a,Astrometry,2016,0,642.4732044300529,3.12555656856018,3530.2929458677463,144.2227645084336,0.039364253328127805,556.1109361093133,456.51900302145987
Kepler-9788 b,Transit Timing Variations,2017,0,608.3549861915997,14.703642467746247,6691.996705083764,40.638255999738796,0.07156813552217665,1141.4862943344647,588.8149291250844
Kepler-9788 c,Eclipse Timing Variations,2019,1,370.75124812418755,1.7895090553014068,5488.717196321363,208.69373137225813,0.0337692708587604,1230.2128859184393,1346.3557189302246
Kepler-9788 d,Radial Velocity,2020,0,996.7763244254419,6.419404959490757,3945.985851542535,86.12958443831957,0.0994724931356238,1851.2562607623763,580.1450732384187
eps-7714 a,Orbital Brightness Modulation,2018,0,965.2439600016187,17.244350181801853,7041.056534395335,158.03222612604878,0.03695160545000497,69.77818760968444,1159.7633053038835
eps-7714 b,Eclipse Timing Variations,2018,0,590.1303686842606,12.31260641567038,4880.022165149044,134.67230647153656,0.03594746799203492,716.9698128576872,1380.19827297111
eps-7714 c,Astrometry,2021,0,423.18578562796347,3.261058566887269,140.26815840650397,34.85724562904778,0.0393871950715635,634.5536148297595,130.32241326780513
eps-7714 d,Astrometry,2018,1,814.2442622606455,6.8640581309078375,7442.356077555747,156.35033110889904,0.07210255198581134,1341.2602132276245,20.166902150818032
ups 5324 a,Orbital Brightness Modulation,2022,0,73.54962887308699,7.641121211205347,4837.16184281708,122.3180704407785,0.02166998221682312,1662.8919134176622,47.833127447160905
ups 5324 b,Astrometry,2018,0,781.0267193376335,5.228051873949281,4452.788295589067,232.56837550345335,0.05902565214098618,1168.904436594375,616.856138964768
ups 5324 c,Transit,2017,0,841.5784796089608,16.902734152344713,7749.831390100395,99.58160669276054,0.0011079076152233011,1455.8591133457555,817.2142569849107
ups 5324 d,Transit Timing Variations,2020,1,986.0114161555653,14.758636400912593,3831.00729299047,142.44170071120513,0.03604648624165678,933.888256633787,654.876788143891
Kepler 8877 a,Pulsation Timing Variations,2018,0,501.1463398173032,9.107147051768349,3973.458631779483,111.99867253178732,0.01228265027648602,1131.5675276399493,1085.6380907882635
Kepler 8877 b,Orbital Brightness Modulation,2022,0,554.0174574075124,11.403107711206182,4123.069804349094,112.53786384545856,0.012937614020353337,1875.9345975591123,1567.1436208922719
Kepler 8877 c,Orbital Brightness Modulation,2020,0,629.9616522634429,9.952966952831266,2024.7044950084855,141.5939074142497,0.021713921844562865,939.3478339497988,1468.88096547289
Kepler 8877 d,Pulsar Timing,2016,0,845.8680960426487,18.906169542327294,4169.789384519731,64.10330599821262,0.03239238417000794,1390.4889016300303,1470.8049386959651
kap-8383 1,Pulsar Timing,2017,1,81.74949465248744,3.7405140683601417,3230.551707046452,72.95190641210958,0.04249386110128835,1161.6843641629557,1278.6874929512617
kap-8383 2,Disk Kinematics,2020,0,683.9139606879402,11.50627016508344,4519.879688531103,157.23110355281588,0.09230855513990288,880.6891155925341,1767.498542449679
kap-8383 3,Pulsation Timing Variations,2018,0,558.0811710818074,1.720854531402777,6721.039814242146,84.40265931414447,0.03099917015994134,985.0371519433986,259.3838319039595
kap-8383 4,Transit Timing Variations,2019,0,901.2122532908032,6.675715098349441,5706.377227034263,286.3874244871555,0.003295946588668351,786.6005539321578,684.5767566305026
nu 3426 1,Pulsar Timing,2017,0,1004.4890983031844,1.9550820420188746,3862.8841006325647,155.8149741910172,0.014246490866647372,972.2607883989643,624.3970617289791
nu 3426 2,Transit,2016,0,178.3696152858676,6.2197715033813,7723.691066671356,69.80477777456241,0.05549975020571657,1720.5936753941119,313.7574189660461
nu 3426 3,Microlensing,2017,0,481.5157647165302,1.3971123376787027,5445.93717085652,78.42317625451265,0.06584839389625645,721.991364373933,1949.325353292976
nu 3426 4,Disk Kinematics,2018,0,56.74532519739216,8.386895732997816,4346.608851828762,54.35702162245723,0.029763477549373755,141.53870989610493,459.52915754215644
eps-3 1,Orbital Brightness Modulation,2019,0,53.60580618780875,16.825845100171144,9474.181020221446,80.50100980082436,0.07184858787993073,1668.2788263292923,1211.072411130358
eps-3 2,Microlensing,2021,0,851.9031066319684,17.03525998692485,6700.067914576972,77.46779267819645,0.02267224159253362,2194.8685856821194,463.8160623332062
eps-3 3,Eclipse Timing Variations,2017,1,654.1995194884855,11.654316059769696,3858.2165207970993,71.88644214619345,0.020570124070299713,990.3725641348615,610.6022952902656
eps-3 4,Pulsation Timing Variations,2019,0,679.5141011061786,12.293069443980656,10530.314134800268,111.4030696743941,0.08047590472096797,1506.5847837054662,1211.3211142877537
2MASS 2274 1,Imaging,2016,1,225.7752228080646,17.15215734466669,4793.052748198117,160.6828373349481,0.04097970664356124,1360.027577888247,267.5221533889262
2MASS 2274 2,Astrometry,2020,0,305.65697771636076,16.79299231193516,955.4746129204295,125.23018946777262,0.08688198131662639,1095.638047313824,1083.4313567864708
2MASS 2274 3,Radial Velocity,2017,0,303.57078979741584,10.85233824532652,9360.534690028195,190.24323650182254,0.07207432847438741,370.8623508527296,2089.178123795582
2MASS 2274 4,Radial Velocity,2020,0,215.47098793224205,19.523366495573995,6995.540311724531,38.67198422607799,0.05876031017744131,680.7907630431034,1372.1056225479103
WASP-3767 1,Microlensing,2017,0,437.7884931371589,1.3942377429135355,7344.184601725208,9.678012848099485,0.004890387556844025,755.9817115784235,1914.7873116250685
WASP-3767 2,Pulsar Timing,2016,0,555.2071320140554,16.47494844015248,5640.7233476674655,32.68630388198979,0.10134273948105756,1556.5045562174269,4.538423469448844
WASP-3767 3,Transit Timing Variations,2018,0,925.2872431890231,19.109620940788204,2637.5283513272584,117.07869331187672,0.07407734429401093,1304.7299669096774,1251.0385735397551
WASP-3767 4,Microlensing,2018,0,103.87535374829457,20.292834706905612,11908.85910695212,101.89079876172126,0.020650927611325916,1691.5640260220598,919.6282020342604
iot 7583 1,Transit Timing Variations,2016,0,762.6138966773228,13.553419484001466,4362.626369354521,28.592031793987502,0.05666136822253816,2932.5754547896877,676.7325720809438
iot 7583 2,Eclipse Timing Variations,2019,0,644.184040165004,17.755608315755055,2305.5977131100817,103.3559379298601,0.07261085517195118,1777.2288485072622,735.1383500934419
iot 7583 3,Disk Kinematics,2018,1,677.687293947816,10.03661949888391,5699.14363023696,70.45651891434827,0.060795047523084754,1440.8362752836713,615.5644413124382
iot 7583 4,Disk Kinematics,2020,0,448.9502148542977,17.539783308439524,2638.3579967428327,38.77697198798263,0.059843724234739784,2566.054003637474,1152.9882443213692
WASP 7276 1,Eclipse Timing Variations,2016,0,369.9478165719771,15.228195970382925,4548.0472577641285,96.85462539159623,0.04140125953324843,990.4647000620466,2182.6819909283895
WASP 7276 2,Astrometry,2020,1,1472.7000137774912,14.142449882524582,3145.727155968787,90.3991580108751,0.02859039918085074,354.2925465176479,837.0139693666421
WASP 7276 3,Eclipse Timing Variations,2020,0,856.7701296597589,1.0185960976797421,4864.1446858411455,173.1624034533346,0.09612201568718196,2282.8744856211733,2021.0180771879604
WASP 7276 4,Transit Timing Variations,2019,0,580.1779071164369,12.476509834382588,5991.317305819277,47.364478896224995,0.04377640575698835,1297.4968184722115,682.0709207060506
bet 2958 1,Radial Velocity,2016,0,875.3213307936468,27.801430309426756,7853.40689848996,135.92637288855008,0.0377210701713417,1894.3295352204773,1768.2835119731753
bet 2958 2,Transit,2016,1,580.8218476851654,19.87182151202073,10944.302544656015,74.31016661547943,0.04308616283186728,1489.7277804604973,709.3957101425514
bet 2958 3,Microlensing,2018,0,202.98440353547488,9.279604295951728,5484.62353164657,109.29197560328778,0.07546423069453798,1311.7601428653325,672.7668703667636
bet 2958 4,Eclipse Timing Variations,2018,1,619.2558101593467,17.152909762154646,5368.913588597002,102.5658660097124,0.0642377700354572,1066.5247832405955,849.4172270271833
kap 1967 1,Disk Kinematics,2020,0,746.8688087740776,10.009838178815068,8225.63367237692,46.07285398480896,0.035698093366110066,795.973298951478,2013.7853857462314
kap 1967 2,Radial Velocity,2017,0,665.8580435403483,0.7081446930059752,10532.687531662117,149.86467939552,0.08788168768748564,593.4741030122373,1175.1463384763301
kap 1967 3,Imaging,2018,0,711.7201343837751,17.428697682306378,7660.252633474838,109.36015086380087,0.0552894939886483,69.1128411583386,1688.1071683547175
kap 1967 4,Transit Timing Variations,2019,1,801.027504088726,9.271547224170767,3820.497585189195,90.27744444596632,0.06658197234655615,1639.035533073975,729.5023549069817
WASP 9354 1,Eclipse Timing Variations,2020,0,635.981864241958,9.30877005075292,4625.2129071236,130.18770769406166,0.05020547371392938,214.58674566244883,1830.3195398105304
WASP 9354 2,Pulsation Timing Variations,2018,0,231.7552497635249,3.0705189597097142,3721.106473527285,144.9434466648025,0.06512105438139189,1204.6491398461094,2231.3974276379295
WASP 9354 3,Radial Velocity,2014,0,67.00573824695681,7.706435834836608,4251.824919851722,58.31994541783306,0.0361243963464938,1852.2824950188335,566.578684393617
WASP 9354 4,Orbital Brightness Modulation,2017,0,560.6329395126457,14.186727273893611,5869.1564172669005,154.30019457828678,0.0787353235720276,255.74464786433066,450.01391073202524
CoRoT 1797 1,Pulsar Timing,2015,0,106.00371526360635,27.49984164520307,1708.7276136076039,154.25176784363114,0.10041166557918256,2104.1197276165108,1556.193100718518
CoRoT 1797 2,Imaging,2017,0,352.64760491133796,13.930097617443737,6324.72407917009,105.59243873032686,0.05124933935375109,1689.2679396470674,966.2963236014424
CoRoT 1797 3,Disk Kinematics,2021,0,302.21663833029584,18.357270741594192,5100.213529639236,78.31892275217662,0.01805594517191498,1924.0598056795902,988.4925934366136
CoRoT 1797 4,Astrometry,2021,0,155.38436967552218,18.780202585384316,4027.8824921254104,71.93162040076894,0.07125624121870514,1457.50783284727,1352.1979804137873
omi-6738 1,Disk Kinematics,2015,0,444.96044797803887,9.404460088670987,5029.556999026007,118.01658044368517,0.05565792512083487,1401.5052022023149,364.05681167414934
omi-6738 2,Astrometry,2022,0,784.4047453485534,8.797672761663122,2701.1192186752114,95.40181874255535,0.07655923171195761,2175.061876013375,1228.6468499828816
omi-6738 3,Orbital Brightness Modulation,2020,0,361.69873066970814,14.85189763855759,3124.5702814659803,179.64386028248165,0.052472423594811315,133.99425683002642,807.1359319017104
omi-6738 4,Microlensing,2018,0,336.17157137288876,7.6691724587293555,3232.8824296598364,32.06494820622498,0.02035100862608679,541.9841933980681,1361.6027790911637
GJ-9416 1,Pulsar Timing,2021,0,422.1343190179204,11.004749154080471,3272.933621385283,172.429493677673,0.06568165996108984,1150.100782770999,1072.9129902036757
GJ-9416 2,Transit,2018,0,875.9522377015414,7.823365415367359,5122.732905207143,115.03582963299351,0.0806940819332393,2070.9464139567863,1991.4272035923104
GJ-9416 3,Disk Kinematics,2017,0,0.7737608233616697,12.001537040214021,5661.149359921507,110.15095982329808,0.04785552240358013,1172.3813512154898,1249.7658532389853
GJ-9416 4,Pulsation Timing Variations,2019,0,340.18798320436,11.446795701304493,3987.11346247059,124.11785371751435,0.023115612857324004,826.2465470875287,1781.2799863930318
TOI 497 a,Radial Velocity,2021,1,461.78236036321573,3.1626988907297378,3714.566562181076,148.25284621270254,0.12077166353541836,988.750723263358,684.9879304824783
TOI 497 b,Eclipse Timing Variations,2016,1,326.28292150393935,15.126011854163226,6297.867889730992,167.4957385294689,0.07116329781987477,2202.564208895312,1096.5796774224766
