Planet Name,Discovery Method,Discovery Year,Controversial Flag,Orbital Period [days],Planet Radius [Earth Radius],Planet Mass [Earth Mass],Orbit Semi-Major Axis [au],Eccentricity,Equilibrium Temperature [K],Insolation Flux [Earth Flux]
gam 6437 a,Disk Kinematics,2018,0,123.966348277247,9.395544273281242,4362.215421162355,201.37840557121007,0.04525871966944515,952.4252268226319,5427.575148562204
bet 464 1,Eclipse Timing Variations,2012,1,674.4833244091653,17.160249054834203,7936.550693739297,139.35991900555356,0.08549328087864233,356.3085091009124,4864.570402242591
CoRoT 6768 1,Astrometry,2020,0,417.93755929444615,7.591298604183406,2753.896241262126,138.11265268256653,0.13188864023070568,2070.753748274936,5502.254991781714
omi-377 a,Pulsar Timing,2022,1,305.4662715589554,12.684193094776175,6469.6072167228795,105.95655339366927,0.030388734781240073,904.1097838704775,6369.15537888628
omi 1335 1,Microlensing,2016,1,179.0036815950221,15.776284331698413,4302.8677419615,139.43584456781966,0.10059965295371169,1098.9379436559193,5604.921546632521
gam-1278 1,Disk Kinematics,2019,1,717.1853631957466,18.815303416356674,3694.424378991115,119.75819499722792,0.042556727270810266,677.5987396938399,5985.842186607848
alf-3739 a,Pulsar Timing,2019,0,428.4368587660552,19.630555835635768,5819.2653969456505,96.09125713466612,0.05605297054757465,1327.8325985556044,5504.195820556985
kap-414 a,Pulsar Timing,2014,1,186.11166195310807,13.409664905542414,3642.789008140702,112.05318598206802,0.033270458759051214,776.1332657024718,5682.543101015903
iot 838 1,Astrometry,2016,0,631.5149640492949,18.5578932774252,1294.3445956441478,88.04561301460946,0.07479819431177731,1104.9054504045603,7046.708254650677
CoRoT-9088 a,Imaging,2020,0,315.2030137952945,12.223463160431685,5251.086387318344,113.32809357394108,0.06324179973102871,532.006155249887,6273.079981175433
nu 64604 a,Orbital Brightness Modulation,2021,0,321.84500695251484,8.417762346591692,5718.137720595974,149.41351070721655,0.06297847863630654,1714.4243323477076,6069.669144083802
ups 59 a,Imaging,2019,0,403.46429655863545,9.140705496469653,2572.072949186331,42.26916137430695,0.07100246336822738,1847.9250630546649,5480.527464811048
xi 3025 a,Pulsar Timing,2019,0,364.95880465142466,17.17617197803638,4806.892193900654,82.80286551970815,0.03371090296186824,1486.0909174936592,6309.971674727521
CoRoT-1192 1,Microlensing,2021,0,365.16691972298327,11.678801617904629,7972.507882633676,95.18292647843431,0.007438996874701308,1773.7829190854131,6651.316746942961
WASP 1817 a,Radial Velocity,2022,0,691.246654153304,7.176332800276006,8432.8512048788,111.97318210549378,0.03732405208225601,2183.130648542664,5903.285799499315
mu2-1201 a,Imaging,2019,0,190.35898741004212,9.91934852504266,3596.560385156701,88.34482997666916,0.006706459775545695,1550.5211908072188,5235.799251325448
psi1-1516 a,Transit,2019,0,414.04173043391734,10.214245095547954,9543.116427397694,0.7437663321134664,0.04665316137724804,1095.5980844979292,6223.4806849661345
gam-3370 a,Imaging,2020,0,596.6027828604149,19.648061689058224,4141.078587334909,22.75642786713884,0.03173490777120947,661.4487746955344,5489.846420511997
bet 2053 a,Orbital Brightness Modulation,2021,0,399.641415172728,12.784837492211672,7160.701722978634,92.53950319236839,0.057571265326601714,1778.428552997238,5316.047453262851
BD-2087 1,Microlensing,2020,0,13.603140429517339,10.0266886832555,5970.356797251089,107.80504459713131,0.054856068257558635,659.9378595085855,6448.467739437949
psi1-5498 1,Transit,2015,0,327.36565477626664,7.212523837523705,2326.5707517564306,77.04369300744791,0.14224444761510247,1234.3673624433425,6975.196912478626
2MASS-34486 a,Microlensing,2020,0,352.7457176255572,8.37356410537248,1118.2124826459262,111.95231295321466,0.030444149621197368,2101.149887106519,6245.5605527472035
CoRoT 62 a,Pulsation Timing Variations,2015,0,886.9041072599175,1.573871875937746,3614.9476129303607,187.1167720197111,0.07311949448356121,1337.593259715144,5176.8386427423075
BD 29 a,Microlensing,2018,0,807.70669898852,23.425902255473495,3187.7174466737983,129.49881535752087,0.017470415267065872,575.8004356723262,6629.882942061348
psi1 87 a,Radial Velocity,2016,0,271.9055455354884,6.484670396454184,7624.96862633965,57.32494128308327,0.04080273666434427,1041.0506294818485,5523.42510816942
mu-7431 a,Orbital Brightness Modulation,2021,1,311.6448465312766,11.557456491209496,4232.582885940959,80.25721501118028,0.03067668956322569,1613.9027664627017,6129.079605379218
kap-2672 1,Radial Velocity,2019,0,355.9245969440606,5.202849707242655,4412.425731120018,160.32658612349465,0.05166844847504919,1378.252802594824,6184.748314875912
eps 3632 1,Orbital Brightness Modulation,2015,0,613.9817307816571,9.971905605340016,10368.62290363564,122.1093223663463,0.12373320329935712,1405.147522961629,6791.838279196362
Kepler 565 1,Pulsar Timing,2020,1,293.2739743494981,27.127112195059652,3186.388131057607,77.88177568308089,0.11870611471725652,1138.577945250289,6371.355662503498
