Planet Name,Discovery Method,Discovery Year,Controversial Flag,Orbital Period [days],Planet Radius [Earth Radius],Planet Mass [Earth Mass],Orbit Semi-Major Axis [au],Eccentricity,Equilibrium Temperature [K],Insolation Flux [Earth Flux]
2MASS 4572 a,Transit,2017,1,198.4019296931437,1.5420692995843623,6924.548701386199,17.791058606874316,0.01525794904268854,1863.7286270861823,1651.059040450381
2MASS 4572 b,Transit Timing Variations,2019,1,290.3089745739919,8.074011392780957,11054.109771792191,86.6947118201556,0.05110746931193483,957.8100812177724,589.4469476756674
2MASS 4572 c,Pulsar Timing,2020,0,880.4445018424999,7.6155645132270635,7449.435901795512,75.33241620192581,0.04366141290873704,1171.32316075306,1469.0932844908293
bet-5380 1,Transit Timing Variations,2014,0,582.5104537594955,14.331441243473552,3743.3822438482275,100.17970756308006,0.0417407703452547,1018.0768823988573,1476.3148567950375
bet-5380 2,Radial Velocity,2020,0,836.8019451598095,15.366213504719145,1825.1334194576484,57.33227752520234,0.07101380355267334,669.0174562308314,2968.307440030673
bet-5380 3,Orbital Brightness Modulation,2017,1,431.55058480231685,10.078313645466391,1699.0531463482675,44.136378840652235,0.04717998068796542,990.3268113276561,1454.2742498813711
Kepler 7717 1,Transit Timing Variations,2018,0,513.3738661076596,17.528246364985257,2869.870604470589,65.96879762054695,0.07074429911635394,1256.0377763890601,680.8047184407739
Kepler 7717 2,Transit,2019,1,323.138530054737,16.684135136392825,3510.3461174312542,85.46961393229469,0.06954431575758227,940.4765453557947,736.4436410364252
Kepler 7717 3,Pulsation Timing Variations,2019,0,216.34082613157767,13.008096481982975,401.93726155261265,172.69868920851596,0.08566876051842853,1067.562292894763,1737.1280718331782
nu 3035 a,Astrometry,2022,0,801.4972735806921,19.42599279136475,605.1932906499742,212.80207157015877,0.10081701143986213,1425.2444686094234,833.1364530612501
nu 3035 b,Imaging,2016,0,305.9568672490855,15.221468875270995,6510.246434483178,124.899293828114,0.03275699649857881,2444.6569986918607,1420.7485507146778
nu 3035 c,Microlensing,2014,0,50.55727042925537,15.89196368945067,6977.231719522609,135.0662033670419,0.06719200521779235,1396.2434338994476,440.4065108472988
xi-4200 1,Transit Timing Variations,2016,0,557.78241845289,10.468856588708796,7941.84466467038,96.63453662848032,0.012251131980879355,890.7917241717715,2282.84008474831
xi-4200 2,Transit Timing Variations,2016,0,804.2289566763932,5.969406217805315,8378.360652509537,13.721713630848754,0.07362798591261893,1056.6464963771987,989.8208251891938
xi-4200 3,Eclipse Timing Variations,2018,0,525.4294007183067,17.508251448741333,10329.01233163953,165.94815443473613,0.056579864843882464,1474.7124715737118,1450.5605669062115
ups-2196 1,Pulsation Timing Variations,2019,0,614.1214631462813,14.496064199723111,1738.94629370455,103.24357579462202,0.04880231861718795,1023.6093679776161,1562.9571982681725
ups-2196 2,Imaging,2019,1,540.3352798733494,17.617772487550656,7567.8219948475335,49.404577196906786,0.07588252238379885,1396.5078384720177,1896.6032060264238
ups-2196 3,Pulsar Timing,2020,0,523.6401527446941,14.159086203479074,8193.306849499306,57.58397661470508,0.0631815389715021,922.1629171640028,959.6651828678567
psi1-9357 1,Transit,2017,1,511.0222550894113,8.722133196451683,3573.017294464167,91.69242344921581,0.07068995940349969,1151.6159149084676,1668.3265517655218
psi1-9357 2,Transit Timing Variations,2021,0,558.5422027276862,11.903532825771869,7855.708135827843,171.1267511012197,0.04417401579778964,1015.159374902861,1468.9764082985166
psi1-9357 3,Microlensing,2017,0,141.76546888819718,13.865681329037203,7926.517699179222,64.12168621688022,0.03325654222089109,1735.3005000173432,1944.8977427548843
gam1-87 a,Transit Timing Variations,2019,0,670.6619853798502,8.109056720800348,4789.569457677417,33.43888334522137,0.022995836011571055,1424.6088666965202,553.5443734038507
gam1-87 b,Pulsar Timing,2019,1,549.1548688339445,14.193526923008896,7005.256136206204,20.616772725329994,0.07487048259642061,2260.3911180736477,1006.496730007889
gam1-87 c,Pulsation Timing Variations,2020,0,1075.21486623866,8.71275768566301,3069.364529692738,151.55345747931946,0.057598775494768,2028.158729753207,1243.3520165735017
Kepler-220 a,Eclipse Timing Variations,2017,0,798.6038662535191,10.089044128833493,10856.801575479712,43.44651512196434,0.028069203712673234,911.3612313408368,652.8961243297495
Kepler-220 b,Radial Velocity,2015,0,600.4988770219736,22.841703132044337,5769.743876187468,37.588511341982745,0.039330384408001524,1182.7784479922861,1471.8151618507054
Kepler-220 c,Imaging,2020,1,512.1695801940932,6.69296124345111,7551.980335229779,194.41363216884787,0.08712929329233313,1575.0895414326417,1031.0067134490898
psi1-382 a,Astrometry,2018,0,790.0855052332688,7.444147510917427,5805.661323530104,79.07402648813846,0.055210258244698565,2200.7992505626153,678.2078339863908
psi1-382 b,Astrometry,2022,0,328.08768295766936,19.69067556945714,6521.430595702923,52.670673756585636,0.04389761253710307,870.7202456420937,660.7475723146454
psi1-382 c,Transit Timing Variations,2020,0,522.5360554452086,13.504028793215799,6126.425376695706,156.27623714489303,0.07629802586721848,569.3501379956762,1168.8277484633081
rho 6976 1,Pulsar Timing,2020,0,602.4192021578015,14.833842627572643,6278.754843994685,110.72482076821154,0.07483435297639579,1330.4220204151263,560.9473264581073
rho 6976 2,Pulsation Timing Variations,2018,0,467.1962476526795,14.154494660386627,2301.053223184559,73.08872213158305,0.02048307133095489,1678.8045089036414,1130.8600640503412
rho 6976 3,Transit,2018,0,316.0228814993543,6.393602368662285,4691.687055998833,54.64923056044008,0.07483486183221413,1385.56171021918,1454.046520688401
WASP-2942 a,Astrometry,2017,0,170.42241680837333,1.6957004610867195,5707.139956586044,66.6967991305778,0.09015425524821893,1328.1261956907983,744.5522055473923
WASP-2942 b,Radial Velocity,2018,1,236.59284727721922,1.2058330854545751,4542.411724946602,1.1299166728477132,0.032424185513869455,1132.1833118290149,371.2319485120714
