Star Name,Spectral Type,Stellar Effective Temperature [K],Stellar Radius [Solar Radius],Stellar Mass [Solar mass],Stellar Luminosity [log(Solar)],Stellar Surface Gravity [log10(cm/s**2)],Stellar Age [Gyr]
HD 2088,D9.5II,6204.755223964497,4.315558728525765,2.2061958329295352,0.024912044253791565,6.078738228819343,3.754545366458081
eps-3405,L0.5III,3777.2955181942557,40.09340640327841,2.4271633561114925,-0.9596216512198099,3.4024263298657544,4.5707756180208605
bet 8752,G5.25IV,7131.632478627242,27.38494889239947,3.3919450451756363,0.9440520189810075,4.5312904098522715,0.3119009388649392
rho-7988,D8,5637.8205968409,34.699162522765015,3.26896619253831,-0.7907606604630413,2.9722043493461583,7.184214993862869
alf-6663,G2.5IV-G6.25IV,6441.96876349528,38.124004889681224,2.464466197199974,1.1813495064700104,3.3156048247603263,6.62285023942058
alf 8430,BVI,6638.84772376183,15.525446302294416,0.12965702629499187,0.32423803824543035,4.763458323544462,11.559661247811
HD 72310,KVI/,1748.5731389020016,13.676724475137968,1.653297575292435,1.552533328579319,4.054470247357813,10.352569183778911
mu2-5062,M3.75I-K0.75,2362.5167156499506,30.00749423222059,2.857493447784516,-1.0157172223227136,1.1783493321988954,2.0632124690613303
CoRoT 4038,A2.25III,6068.021679464872,25.39110315622579,4.691940773491401,2.0744013689395016,1.771820443604103,4.944365766313922
mu2-45,KVI,6783.397816451268,4.56297715178896,2.449862629784428,-1.8482881813005365,2.8801169544044614,11.030020880204955
alf 261,W4.5I/W3III,4404.884070742439,40.71342351292646,2.030512577624014,-1.5861854055835036,2.2862729476789134,10.831215691184966
omi-5454,A0.5,4965.598963156786,29.557957377193095,2.8034134462846283,2.291964135695186,3.121187410849044,3.9399175662845716
GJ 2690,T1/IV,4464.408708448574,31.899936397297143,1.2050848983025346,-2.5308537557894524,2.992852879051893,10.30513540323124
tau 9032,G0.5III,3948.3998457685457,27.321430402500724,1.4615865708987645,1.552163925598189,2.949669081203224,9.919672098915694
rho-2049,F6IV,6087.722117247752,1.5153925915226658,1.26288298061779,-3.165361490138835,5.048729599954601,9.573732251717676
tau-1826,M4.5,3275.092704705535,37.11625485513487,2.2657802945182235,-1.9116668191980786,4.768890800219314,8.111030582156484
mu2-7450,AIV/I,3615.0010180257095,32.46529482650112,1.5053106062515729,-0.37805936774809346,4.1875479130364415,5.431152101207584
DP-1615,W0.75VI/,2600.4201908267237,10.552310159051151,2.9510870829563336,1.4257544919190164,0.7300945160505017,12.037447135871677
BD 3515,M3.75I-K0.75,7992.723528669909,25.100400408499514,3.416618781461166,-1.2103479036838432,2.0448786945398516,4.957517648145512
2MASS-9371,W3III,5164.7147994097395,14.328702241400682,0.7871586816968144,-0.732194336510974,3.764206497574675,9.20558175090838
nu-1350,G3.25III,7014.8945187119325,18.49949334772252,1.2801429267471884,-2.811092251631645,6.797708216941592,2.520149919838582
TOI 3696,W7.5,3742.9546464791847,17.017317668435997,1.1442746703469149,-0.3382715741928103,3.220489240893107,1.4842087687867096
