Planet Name,Discovery Method,Discovery Year,Controversial Flag,Orbital Period [days],Planet Radius [Earth Radius],Planet Mass [Earth Mass],Orbit Semi-Major Axis [au],Eccentricity,Equilibrium Temperature [K],Insolation Flux [Earth Flux]
kap 3539 a,Astrometry,2019,0,391.1891980746504,9.298092056980442,8664.02695932172,67.24651779844396,0.06420102533179756,1412.125990479119,1641.0885799865937
kap 3539 b,Eclipse Timing Variations,2022,0,402.4797409692391,13.243050038693578,9751.40352617451,150.2729355241115,0.031984431203388355,843.8539508803601,1220.435427462507
kap 3539 c,Pulsation Timing Variations,2017,0,636.7211445566006,3.0799594312015,3666.477843027619,63.20805502774397,0.09806946364491931,1257.3906976756655,527.7804060169709
kap 3539 d,Microlensing,2017,1,209.1665369613791,11.672402633359152,8420.182934411769,164.30684962327572,0.07562856178085468,1488.0747919076675,1313.5116886206101
kap 3539 e,Astrometry,2020,1,562.2673162724984,31.482059716235767,6391.378005651505,153.69347210925974,0.03699006651096449,2005.2697424910134,1190.7046612352185
TOI-1064 1,Transit Timing Variations,2019,0,668.3971837966042,3.2144380863553232,4285.290015307892,17.127752238462776,0.0054012645353096606,1360.227342237295,1278.7626406919842
TOI-1064 2,Orbital Brightness Modulation,2018,0,689.291302629485,9.175096526732329,6062.556792120597,90.23208968181216,0.0703862867991116,697.8186706621614,1843.8641241050286
TOI-1064 3,Transit Timing Variations,2017,0,514.6156074297547,24.03629435731427,5371.917018090839,59.587750742030096,0.026801500181525387,1483.8583029525194,2223.001972295793
TOI-1064 4,Radial Velocity,2018,1,254.22734823374057,13.798503013769956,4852.266298455959,69.70645877869504,0.04446890621522756,1055.45069872249,1131.2442065761818
TOI-1064 5,Microlensing,2017,0,1041.1264231101268,12.088786187185908,8667.040144632465,118.46715497468642,0.07766121045705296,226.09003919096244,1416.0862023571121
BD-6882 a,Radial Velocity,2018,1,1283.7411502135512,10.77870906333688,4219.841426029887,85.96355221743767,0.013740373217118414,1838.2969809470637,328.23144850354026
BD-6882 b,Radial Velocity,2018,0,734.1947209151157,12.369848294530588,5170.3414025379525,87.12057393533202,0.002591940299635026,1231.166380776774,1086.355864908943
BD-6882 c,Disk Kinematics,2020,0,161.73517725029922,11.426392361827844,6916.541983294279,96.94288356911731,0.04006618692133705,732.6918747150465,971.9939677696627
BD-6882 d,Orbital Brightness Modulation,2020,0,297.1346842190962,1.9392569703136608,5125.365317741164,166.37681817694846,0.07700727762373862,1321.069919394129,597.5430758012724
BD-6882 e,Transit,2020,1,1076.0441052522913,3.367881180190227,3090.659765319986,149.8928116305967,0.04203019056751221,1303.5310195990717,1686.6322582988316
kap-4289 a,Transit Timing Variations,2022,0,65.87540441885511,9.832980096744208,328.2062207592244,187.5937083538427,0.00020048210255300264,1296.2252073657676,1134.0775373439533
kap-4289 b,Microlensing,2018,0,465.9708551163977,7.113243354008772,4862.249240340983,108.73072105573277,0.08215326799444661,2103.903542589709,786.8485303694653
kap-4289 c,Microlensing,2019,1,249.20728485159486,11.276509046876285,1449.6406078202172,50.616126055138395,0.06980700021368286,1683.6155710958797,132.60679562122255
kap-4289 d,Pulsar Timing,2021,1,511.57287009888756,11.250055614389165,1409.7758035806282,155.8741985703659,0.08459761692822478,1541.7051397061582,977.3569801409153
kap-4289 e,Eclipse Timing Variations,2020,0,224.72783419981545,12.383756772900592,4512.64252504658,172.92087814112293,0.060262420400927594,394.96776194903646,2838.5625786442374
HD-4644 a,Transit Timing Variations,2019,0,646.5411950524275,23.992524996725933,7017.970045293344,208.8727610153335,0.10688921676799065,1420.3954793317898,332.2248157230223
HD-4644 b,Orbital Brightness Modulation,2019,0,232.4978017647847,8.916245100642021,5005.722236333333,41.9478898692885,0.04818651798790815,942.739481461422,791.4937593767377
HD-4644 c,Radial Velocity,2021,0,270.6055229457803,20.12116378590703,1962.209636129629,60.84420609687007,0.03860135986903264,1128.2387649616528,1833.5029199390272
HD-4644 d,Orbital Brightness Modulation,2016,0,703.8724971452018,3.0019587714762697,8871.122309220675,135.46491236397748,0.048876434552321664,1386.746646215982,1752.790901136333
HD-4644 e,Transit Timing Variations,2019,1,675.0289831720846,4.0117330304052485,54.24966043640234,74.55510700633306,0.025079989708803492,972.2388108517215,680.24521042436
rho 7093 a,Pulsation Timing Variations,2015,0,413.2281137151255,9.00930188246046,4480.921059797087,33.76848103866118,0.017962688104461944,1434.199040860436,1858.890373637142
rho 7093 b,Astrometry,2019,0,466.8918090090434,10.034058794254108,5517.474458829567,4.196019479452048,0.05126321643187316,1924.4792484246918,1197.4588432694707
rho 7093 c,Orbital Brightness Modulation,2020,0,1244.8125092377459,10.93128167778262,4113.514543996515,103.83202308801765,0.009678832553364346,1822.898168156131,1617.5103851157664
rho 7093 d,Transit Timing Variations,2020,0,553.2686865860244,11.03465122195423,5779.155473867634,22.83391947673924,0.06351088330750006,926.9878340205358,1667.859867488087
rho 7093 e,Eclipse Timing Variations,2013,1,615.9637093621554,17.090565476911888,8689.291222807624,76.30524929401176,0.05725146385857021,1315.200020146248,222.95279295167393
kap 305 1,Transit Timing Variations,2022,1,510.77226099252624,21.043072388438013,5927.046987905958,33.02407528166319,0.034514768566989554,1096.786262602163,911.9108368674941
kap 305 2,Radial Velocity,2017,0,623.6330270628396,1.9774430770837572,957.881412692379,128.10581582415534,0.03665179441774556,1194.0909937067356,901.2810512961155
kap 305 3,Astrometry,2019,0,649.1167431340612,11.974205759259622,31.3383293878087,144.10481206941526,0.07543087795363686,1743.206335716169,1369.44804170083
kap 305 4,Pulsation Timing Variations,2017,0,271.5081433811012,8.976458759318943,3589.3245624706633,148.3480152485553,0.059959234407745865,1026.9094167461144,783.4947894800704
kap 305 5,Radial Velocity,2018,0,96.2739523963719,0.4540343936794624,4239.641343942261,178.55422800926817,0.07620581673019927,425.73560665290483,441.3436709015609
HD-1690 a,Radial Velocity,2021,0,789.593295847685,19.911104988185045,8011.567684365655,53.723845303580575,0.037874735728539756,1489.7849328262853,1213.7722045730534
HD-1690 b,Transit,2020,1,280.42512090183686,4.275555234814692,5484.662654667641,121.50573080520898,0.04260360741057373,1111.1399122493256,687.3446071080743
HD-1690 c,Transit Timing Variations,2019,1,52.231699162149596,10.602784841551873,524.236367931393,107.23868123970897,0.03636919741339266,1076.3174517414864,2536.60980723347
HD-1690 d,Astrometry,2015,0,390.4855748196959,15.833856652652788,1424.0065344355853,122.40730104543991,0.038206901379243915,1551.774671124897,1316.685194278671
HD-1690 e,Astrometry,2017,0,739.0529527836256,14.786274234711357,4434.043682029875,115.19356918388262,0.01769456375679803,334.2743386485654,994.6465885839373
mu 4823 a,Orbital Brightness Modulation,2016,1,1027.441916648075,14.111503949493569,5524.118956330295,74.88354908019123,0.05839979480541442,401.2648689319682,2248.4708362643205
mu 4823 b,Disk Kinematics,2017,0,662.4534501098275,6.119851806082409,13662.846126809218,211.28492864654055,0.06224483237772727,1193.4351728897568,525.1370259279927
mu 4823 c,Disk Kinematics,2018,1,415.3413363262009,23.749775987063828,6698.7943857227565,2.9817816510508095,0.11406951239039119,71.72694914973181,1714.28815510322
mu 4823 d,Orbital Brightness Modulation,2018,0,620.5165476963526,3.4628963026258166,5059.065177246963,120.07366668816815,0.06049398333043924,889.4850272520586,1064.8398102879705
