Planet Name,Discovery Method,Discovery Year,Controversial Flag,Orbital Period [days],Planet Radius [Earth Radius],Planet Mass [Earth Mass],Orbit Semi-Major Axis [au],Eccentricity,Equilibrium Temperature [K],Insolation Flux [Earth Flux]
HD 5390 a,Disk Kinematics,2020,0,930.5862436345403,17.81520440091048,7274.22664779304,20.17315292164649,0.0875503945115587,2451.780965949405,849.1551652235697
HD 5390 b,Radial Velocity,2021,0,560.657477582281,17.535757767736854,1095.7570171451002,163.40496597262018,0.037031173090806536,1049.763821671955,932.8560730993844
HD 5390 c,Transit Timing Variations,2022,1,710.2602939313413,6.943170247360761,3560.436813518691,16.917981237816605,0.033603338173350344,1013.3828726496032,1783.6585422009648
HD 5390 d,Orbital Brightness Modulation,2014,0,992.8637599758013,12.287176888955994,3235.202417429376,118.99645431170357,0.04829276494805177,799.934455518978,372.53723802210834
HD 5390 e,Eclipse Timing Variations,2020,0,739.5867355879308,24.030535582168486,5322.46653758254,81.57804085929311,0.030636730972770268,765.3516429148528,272.22510547641787
mu2-27 1,Eclipse Timing Variations,2022,1,457.4568716453496,8.289788469959788,8510.609013626177,116.60091636498106,0.05908249814339327,256.32384575565106,1300.5078620055974
mu2-27 2,Disk Kinematics,2016,0,426.69714578280974,5.896976765307844,4201.2157726319565,45.84145936034494,0.07943207933211034,1593.5355673933364,1931.1349122961296
mu2-27 3,Astrometry,2021,1,312.76673186803265,9.753820148703266,6082.455538418119,122.27816996157256,0.05751291517700058,950.3850029033155,1266.90618771158
mu2-27 4,Disk Kinematics,2020,0,498.95687488876047,19.245961553510476,8771.295708172489,175.64455135489044,0.06735843377835973,1245.9770776476937,916.0166049870274
mu2-27 5,Eclipse Timing Variations,2019,0,556.4474852114918,17.073311856892605,1488.7035972034446,115.75641796004962,0.043397452969667044,694.6827685943911,1500.9933268738232
iot-3573 a,Eclipse Timing Variations,2020,0,355.2722160981368,7.483991439078817,5013.973181769994,124.42874683794409,0.03692770596874874,1188.4945306241646,1666.347932342062
iot-3573 b,Disk Kinematics,2021,0,254.37781226391294,1.2805033611816299,7650.85272986018,129.44776820639407,0.040366948570600004,1317.1807465184438,467.9306865304135
iot-3573 c,Transit,2017,1,248.6489380539789,14.003024027086896,8815.853298067574,134.08398553190466,0.09489830666117707,1812.9119432973944,1115.9382849681092
iot-3573 d,Eclipse Timing Variations,2017,0,698.7207300970845,14.959683394531837,906.7167074155432,163.24667397382782,0.094021605989612,370.0670273478569,150.12656584208992
iot-3573 e,Transit Timing Variations,2022,0,602.3337622215856,17.04425973003445,5099.802518966865,131.72894156274805,0.022792709935895192,174.05929831029175,1254.5602873619946
ups-2252 a,Pulsar Timing,2015,1,815.7916897437665,8.845553810629198,11924.092445087597,50.39466351510569,0.04820951951624036,229.14687005062706,498.92833920516625
ups-2252 b,Eclipse Timing Variations,2018,1,445.84324904733927,16.153890247282835,5259.664458061863,95.59777895730721,0.05959942734050147,470.54915450431236,1095.263923129624
ups-2252 c,Transit Timing Variations,2017,0,136.22057625891438,8.482317867930824,8110.7292591293735,115.1859876326849,0.0648042356980538,783.8162673067457,1101.9374982195952
ups-2252 d,Imaging,2015,0,390.6549456817441,23.169100485047636,1858.366199256308,21.949610175111445,0.07087321329146457,1780.1654298870258,290.1003036622973
ups-2252 e,Microlensing,2020,0,1046.2719647219103,13.985741658272907,5281.211426070371,124.83126297873261,0.025020289637719698,246.99999509356564,2141.0785214077796
mu 19225 1,Transit Timing Variations,2019,1,414.68091127231526,15.935945522419418,5585.116114546758,33.69465434073227,0.027858352833726983,40.575591860695795,184.35446793975973
mu 19225 2,Radial Velocity,2018,1,373.3750517490998,6.320882594166359,8469.229647203405,86.19339156020058,0.055169695590542626,1324.1427723849447,798.0976118529793
mu 19225 3,Pulsation Timing Variations,2017,0,756.9161607086318,13.567382934821868,5317.820274109928,85.06054168286741,0.0492486356202326,488.68557802859425,411.7268514017868
mu 19225 4,Disk Kinematics,2019,0,779.4238652711499,8.698423757083102,7592.304809164714,118.23643117205988,0.0571876014046159,1424.6507317372404,1472.846865553131
mu 19225 5,Transit Timing Variations,2021,0,322.9955632749692,2.61640603252037,1608.9506537033922,2.264648830683882,0.061505828184472366,2705.2620155331174,1511.5894749107056
EPIC-6 a,Transit,2016,0,496.9775292074801,11.501892712628424,2810.7767716449757,141.92008796268897,0.06843723796295162,765.1002892574226,374.93998594750906
EPIC-6 b,Pulsar Timing,2020,0,681.1420976728842,9.713922520613934,7786.760740301261,53.74303166530381,0.011706915910835967,768.0318263330154,1465.2229463549525
EPIC-6 c,Disk Kinematics,2021,0,457.52980146170864,5.719686450845095,7459.412297778408,40.867959979748434,0.022103022758242722,563.1309821017983,209.9838137524241
EPIC-6 d,Pulsar Timing,2021,0,245.0100103639579,12.414935497414593,6326.09464506967,79.85952042257917,0.03907431797060039,480.70002759891247,1755.4201205495992
EPIC-6 e,Transit Timing Variations,2018,1,492.6230832134081,10.820765141793572,2613.3814280400265,73.47142928458425,0.091381321511809,1143.947028185021,855.5139096431737
TOI 2161 1,Transit Timing Variations,2017,0,812.8905623188934,5.968562969414631,6797.789564215806,115.25264224053925,0.07085300654531272,1466.217828351823,646.7637623699152
TOI 2161 2,Eclipse Timing Variations,2017,1,434.2443815848592,34.32856891403907,7593.46940750606,89.14756359565533,0.04531387986743155,1788.5692519604386,193.09154733363278
TOI 2161 3,Astrometry,2017,0,378.8776272584417,13.611188979090805,6048.905110901446,121.20128084299066,0.07952706962679537,934.319889355995,752.1641637189084
TOI 2161 4,Eclipse Timing Variations,2016,0,153.52402885840598,19.314905875342326,416.6185729007502,115.55919211094235,0.05510326474543302,1417.2856773282606,1167.6420348580218
TOI 2161 5,Imaging,2015,0,724.8655175080694,13.117247347174096,7450.0362724878,167.20536676854232,0.06520313024925181,1819.4235707186297,1172.039521413438
mu 437 a,Disk Kinematics,2014,1,373.64561020708766,11.469317809879604,2889.312618822638,0.9626399301354809,0.0380973909315111,1199.1039847051777,1202.2981021739017
mu 437 b,Pulsar Timing,2018,0,352.358117699564,12.275679614213338,4454.554732311708,205.88944311950465,0.08079492394617425,1076.0315343174568,1804.0836664480935
mu 437 c,Imaging,2017,0,79.67233194699833,1.6031912905266754,3285.9690372086197,140.69334350695516,0.023565766496095385,473.7066653005937,528.9712432728811
mu 437 d,Orbital Brightness Modulation,2019,0,559.8103222466818,0.6185643168668093,4512.358791459135,188.29721379020538,0.048552144361543884,357.39335944232903,955.2471883045964
