Star Name,Spectral Type,Stellar Effective Temperature [K],Stellar Radius [Solar Radius],Stellar Mass [Solar mass],Stellar Luminosity [log(Solar)],Stellar Surface Gravity [log10(cm/s**2)],Stellar Age [Gyr]
BD 4805,M4.5II/W8.75IV,5601.306040075738,4.512743411439882,1.8970235682494074,0.06440757776184208,3.1857724489186245,4.212353047034665
gam1 4161,A6.5III,5116.552773653867,24.65548987544331,4.106659308796728,1.6256447113503687,4.978696768140709,5.7834081393617325
mu 5200,L5.75/VI,6218.168164050277,27.53635929492414,1.8807934460513762,-1.0100792133240488,2.269138375605703,6.408608033270824
TOI-8176,F9III,6070.452798812244,28.30747005638548,3.5862060096198354,-0.7310590557536185,3.349863093747233,2.0750340432816445
tau 24,A7.5IV-K5.25I,6162.711530827176,10.041917086526771,0.29744700111546907,-1.2432623990641103,6.248470346021248,4.031980225565187
WASP 7674,T1.5,8483.472821968118,19.196467928204118,1.070202849719686,0.04285026395407815,4.344379527003053,8.626959119993064
Kepler-3132,T5I,3390.0467270918525,11.865023333309155,3.319679710799675,-1.3939120525387745,4.618224231034923,11.040181252729486
ome 1673,A6.5IV,6383.523186607796,13.356461996245809,2.3405331073356415,0.7209726169159325,4.849245937777162,10.61562333526059
EPIC 411,L0,7249.793855101635,36.79890393391015,4.149516621504517,0.4041707697368932,3.354646630585227,3.368319131034699
CoRoT-4748,G0IV-VI,5324.07255377773,24.651690562744967,2.658643835485692,-0.011884076629461698,3.811950039633618,5.185560433127506
bet-5654,G0.5,3354.5030709049374,28.77942843788253,3.9184828737138533,-2.12100017163994,3.645206317058338,11.752393880451137
gam1-8348,K5.25,4290.938313067572,13.22539214333441,3.8808072884592972,-1.420428562002576,2.2788486669798638,8.267151946176584
2MASS-4161,M0V/IV,6345.798906786673,26.819407702459714,1.634201167020144,-0.8717258634168163,4.408428064377867,11.309957754668295
gam1 7170,B3.5,4597.253359485945,20.574000932252094,0.11247571965714354,1.1213741913172965,1.733559051753727,0.59700794238681
eps 1030,A1.25VI,6481.807678654061,30.815134782811107,2.6217756515135298,0.8452979131794665,2.9847171445091876,1.2582301987109323
mu2-12,T4.25V,3549.6106818118797,13.835683921483453,1.3415969780610406,2.1118790954711133,3.8700225918081292,8.235548755433603
tau 1673,A6.5IV-F,5670.759213824033,15.270392260274745,0.7213593962616485,-2.291572368495881,1.7189999814406804,3.2642270168762346
CoRoT-2879,L0,5999.197694383515,20.7131257164636,2.7938739722249917,-0.8128890877583881,3.7944030489084097,14.17603741608728
DP 158,F9.25,4429.268669821741,22.528799554633352,1.879905256425289,-0.5381614889295553,0.682389849774526,0.5000799542796841
rho-7711,W4IV,6110.686954054027,39.75213338111037,3.6565913854651693,1.3133039103377027,0.8553409252551845,1.0244301403802254
mu-9265,K9II,5224.394548268417,31.893424693672205,1.4763024993669747,1.759588026452088,5.436145702537164,3.717167467446062
EPIC 3987,M0V/IV,5051.893563174549,32.71500807596123,4.217022962677657,-1.0254623012580368,2.794564906475009,7.98877777346671
