Planet Name,Discovery Method,Discovery Year,Controversial Flag,Orbital Period [days],Planet Radius [Earth Radius],Planet Mass [Earth Mass],Orbit Semi-Major Axis [au],Eccentricity,Equilibrium Temperature [K],Insolation Flux [Earth Flux]
kap 2438 1,Orbital Brightness Modulation,2014,0,713.0403874913777,12.505901906623368,3557.104361336084,168.5615261015966,0.08163693925429058,1157.1266438419843,1320.4812068779831
WASP 4549 1,Pulsation Timing Variations,2020,0,151.82941425243843,2.7892730958518595,5077.164186289789,261.65734811201344,0.052610198922024204,961.7785730236137,1337.3264769334583
alf-9857 a,Radial Velocity,2019,1,571.0908621748921,12.38254927570729,5090.438140368239,190.78132087334075,0.08164304343795979,657.68588228139,585.8260705646406
HD-7991 a,Microlensing,2018,0,480.4651466530658,24.420290435234698,5790.4895786128145,65.30683696511255,0.06762911061666979,1238.6725305918521,512.9494227513378
BD-4549 a,Transit Timing Variations,2021,0,804.9884095802901,12.365781697915244,8858.738596572224,127.55947308796884,0.08006363670944883,918.5447473656494,2397.5520912570655
bet-4336 1,Eclipse Timing Variations,2018,0,1016.8222170978954,22.700816974164823,5943.853787793238,99.6336689594572,0.11119821857683085,938.4013429855255,2352.5774426845337
Kepler 8459 1,Imaging,2020,0,200.79810078361788,6.659210139767534,3795.784134609806,242.55399811380647,0.05074064455013326,1440.716267915131,560.1344041538049
CoRoT-4488 1,Transit,2019,0,553.4521539179495,3.758297373914405,5331.06934317012,35.23712981890782,0.017576753633573132,89.10762576457364,2222.749771478927
bet-1620 a,Eclipse Timing Variations,2021,0,483.22755092451956,16.163450186191334,8017.719983278878,126.21068362044645,0.033452364177963836,1264.2112647995482,1748.1420164627561
TOI 65175 a,Pulsar Timing,2022,0,823.7763699064583,16.876029663155663,7593.139380946109,118.11545705746433,0.03635386951015156,1708.6195755333738,1727.4802397271592
GJ-4540 a,Pulsar Timing,2017,0,534.6014959693824,13.764784764072235,175.332861124205,135.3664313940996,0.04941559466891348,1013.0783623426461,562.8775308605553
EPIC 1052 1,Radial Velocity,2016,1,330.16560156096074,10.723632111755213,9606.431823798088,131.82512088226642,0.05971352802142397,1661.9814828361436,1710.1182982753514
EPIC 8400 a,Radial Velocity,2019,0,307.7205939998372,21.076843166022897,4178.824313879621,84.41407393878562,0.06839520162947244,1099.8490264256918,768.2788912591158
2MASS-8395 a,Pulsar Timing,2015,0,32.44088295377253,16.049696867417413,5936.038228438987,35.732504201853885,0.05925905721220242,1636.8457412723385,451.2649444283803
eps 9021 1,Astrometry,2015,0,278.9535835716975,14.37929150528869,7489.261672410792,162.59931127998635,0.025993287653370882,1624.3990903034191,2045.477851745238
bet-80202 1,Transit Timing Variations,2019,0,402.94977803492424,14.99917708423937,11273.374149894817,117.7478530158509,0.03098897698111363,1471.147696282066,1074.0520457765788
tau-4366 1,Imaging,2019,0,474.511949973856,18.400766107381173,5797.289990730063,85.71764602209929,0.07782810767676746,1308.560714758348,2202.87233458004
ups-244 1,Orbital Brightness Modulation,2013,0,817.5585750786628,8.26010938213555,6063.482586223476,122.03463549784516,0.03444928438346638,1364.3479165366925,567.4653852965581
psi1 4805 1,Radial Velocity,2017,0,834.7953528719022,11.679875721043734,6807.603635306518,27.37219916049021,0.030678274656010432,1575.749389715296,875.5150509806294
bet 1620 a,Transit Timing Variations,2017,0,261.61307338840004,12.298006838842602,5415.665380195388,87.34745559441913,0.05855039229268607,685.1352047411353,1673.9912048757851
psi1 8646 a,Eclipse Timing Variations,2019,0,407.6187966222651,9.123344637451337,6491.112408187782,44.71066108251127,0.0467980218045802,2089.4093741711195,128.96258154785232
psi1-8229 1,Orbital Brightness Modulation,2019,1,661.4337561867451,7.891876278015605,1104.7168086214929,196.29459389309767,0.0621211842354327,466.95380400432487,779.6806817493035
mu2-8459 1,Radial Velocity,2017,0,797.8556656600883,15.175528049305886,6077.750717711424,116.26875874087654,0.03134097210886504,1531.657718983807,1168.1073651096306
TOI-70 a,Transit,2016,0,682.4889031291398,25.28051064977614,5608.7956612967555,83.00235743794981,0.016815279649699588,770.4202100361636,936.4529488482923
