Star Name,Spectral Type,Stellar Effective Temperature [K],Stellar Radius [Solar Radius],Stellar Mass [Solar mass],Stellar Luminosity [log(Solar)],Stellar Surface Gravity [log10(cm/s**2)],Stellar Age [Gyr]
bet 1834,W5.25,2863.668666906773,19.23564829736063,8.037910577386976,0.1477707693966247,1.8108459880644632,3.9695457011666844
2MASS 8475,K2.75,5703.554939545174,30.344528155050646,6.392566528603623,-2.134313941790188,5.542660040230498,7.161779980784637
EPIC-5670,D7,6177.91785222846,41.255942664472656,5.350950969948027,-0.4563574627279687,1.456688293516611,10.035486918749108
HD 88438,T5.75IV,8482.499866274815,55.655379828345175,1.4163475627642503,-0.3318529654435778,2.1607817598031342,7.9036246010564195
TOI-2635,M6.25V,7665.234920030827,41.737362174300124,6.274355425299667,-1.149993908968776,1.957185880079067,5.73205010657511
ome-4236,F1V/G8.5,7051.536703762018,23.220606227925742,5.92781784325976,1.2093063149218592,3.478492216719556,4.041504131945141
mu 5921,K0.75I,3680.1755090290426,53.2553144706382,0.5812991488228008,0.2238755556558063,3.345938002190366,2.036056026988212
omi 4338,B5.25IV/IV,4879.396592383047,25.4144242314587,9.911570185275444,-0.6940887181187957,2.1252282102065916,9.568963988351387
iot-1160,A1.25,5033.305803225388,2.8641686525621672,3.554155961838605,0.5243403154086965,2.219195690654157,12.006223961687784
TOI 5948,T0VI/G8.75IV,5938.252592366969,25.005388369707095,7.1185160269240715,-1.4286215900859662,1.6510121508988531,5.596656474215219
mu2-5206,F0.75IV/,6735.117344652495,17.2468040631194,9.63407478100468,2.9662761903953427,7.029517030155854,12.036747744527258
kap 7810,G1.5V,5383.161057977837,30.13624606632218,7.149409774187726,0.9127688591409204,4.960729607471813,0.9149339728945964
BD 20244,D2.5,6970.391388408472,35.92079072087151,7.309393720527243,1.330991544188284,3.586908357486277,6.078619331071243
Kepler-1219,T9.5II,5428.91953266299,9.379644212228936,8.767279223581738,-0.701105410444476,5.684112066689325,5.945490344252863
TOI-7479,M4.75,6854.806354934901,64.90669856996746,10.757130808223764,2.3897724908640248,2.432116424634138,8.218269963439656
omi-8595,A3.5-,5016.283334838429,8.182047301051536,5.566351088725698,-3.0397859929794593,5.213609073276066,7.611100730056892
kap 1773,D2.5-,5983.113705041109,16.204626988266952,7.246945067788855,0.8924106863771124,2.442479537013754,5.721837494850993
omi 5389,G4III,5497.632869805889,31.983486032556623,2.3574207017526496,-1.2220554693156098,3.866187480015708,8.53220158207276
