Planet Name,Discovery Method,Discovery Year,Controversial Flag,Orbital Period [days],Planet Radius [Earth Radius],Planet Mass [Earth Mass],Orbit Semi-Major Axis [au],Eccentricity,Equilibrium Temperature [K],Insolation Flux [Earth Flux]
kap-2869 1,Pulsar Timing,2018,1,560.4970524433531,15.036189298887757,8941.807305645129,14.423363019869925,0.052383411229350293,725.6499604719679,6852.909998454093
kap-2869 2,Orbital Brightness Modulation,2018,1,271.04066101942794,13.388376273972302,1299.8780620318162,49.653882473173574,0.0672808505095937,925.9675169994102,6691.30708082065
kap-2869 3,Radial Velocity,2021,1,242.97774389706268,3.964757711659046,4243.331676403856,168.61019543501453,0.03899103713051097,640.3041005797727,6483.572703268791
kap-2869 4,Astrometry,2018,0,655.4400750558293,24.74243919881014,9394.515206150441,137.06893149978674,0.06255872695953704,870.0311126878144,5791.482971767334
eps 2793 a,Pulsar Timing,2018,0,181.92734332973959,20.134992317794712,5071.917259821748,130.11988782744615,0.04222432841897315,2178.198413987134,6587.383976031227
eps 2793 b,Radial Velocity,2016,0,305.5398164145047,14.38075099210796,7326.621877231058,131.61973220273507,0.056008059238478056,907.5731411196415,6675.728436737541
eps 2793 c,Disk Kinematics,2019,0,223.16762171377258,24.930279236735885,4319.908063029901,64.41288437932374,0.05948590288698029,298.5886058393544,5515.649732669713
eps 2793 d,Disk Kinematics,2018,0,447.36290718788587,11.305273419727568,5064.575324989015,150.64932891155618,0.074603649216752,881.6749820221563,4616.36309867085
GJ 5766 a,Pulsar Timing,2017,1,578.8653417269221,7.647865903907547,6238.470705758263,126.16977766020895,0.0991443608431017,2067.331024134232,5371.088343941081
GJ 5766 b,Microlensing,2020,0,780.8077573034853,6.785948003299275,3176.8053515884785,40.03395566711851,0.06385072463051535,1040.833393117804,6279.460095361375
GJ 5766 c,Eclipse Timing Variations,2014,0,402.21506897844483,19.835340438455706,2610.4316490234382,99.41291835631556,0.04283445515498184,1950.8364226939043,4745.368471139988
GJ 5766 d,Astrometry,2019,0,244.0241721298214,5.480048063554077,6170.223790399927,183.93309502486676,0.0701922674979468,1038.9254762366959,6284.90642534521
psi1-4409 a,Astrometry,2018,0,718.041222987124,7.605452166103086,2304.1511224237784,186.61959544024108,0.05724280134347782,1439.8766853905668,5241.911792427257
psi1-4409 b,Radial Velocity,2020,1,831.483752959769,5.241229380464704,7546.768616569869,38.79056116672085,0.05378324148683556,1172.1372243537464,6659.504140922805
psi1-4409 c,Disk Kinematics,2014,1,437.47377184743755,17.14069709327718,6448.506988610705,37.98233627419939,0.0905783876675286,1168.4125142828668,5945.793636576899
psi1-4409 d,Astrometry,2017,0,149.5917607837642,11.76015398208628,3937.592846944345,132.30384862635287,0.03146675851700953,1711.099668597391,6419.52591899598
EPIC-6643 a,Transit,2016,1,330.29991294462656,9.442265971898824,2079.1987074240683,95.34644343617698,0.04073193754958771,1845.3565271366936,5437.505330230708
EPIC-6643 b,Pulsation Timing Variations,2018,0,244.633429458267,6.609473494908923,3143.4509619647297,51.071149161585346,0.1227153651671604,614.5450847228731,7271.960546656324
EPIC-6643 c,Imaging,2022,0,554.0591577789719,9.670684338093624,7297.682564876682,72.26558596055375,0.05579500805890596,879.7094752519221,5554.938755634805
EPIC-6643 d,Pulsation Timing Variations,2021,0,776.3337025484577,5.800078320030755,1962.65470107467,57.52503397198601,0.03685028703546195,1187.9945789124597,6022.224195660787
BD-1356 a,Eclipse Timing Variations,2017,1,143.91638535941348,20.398202533371,6122.547471129782,140.20062865216545,0.05627208735161442,931.0545648026068,5799.876592295448
