Planet Name,Discovery Method,Discovery Year,Controversial Flag,Orbital Period [days],Planet Radius [Earth Radius],Planet Mass [Earth Mass],Orbit Semi-Major Axis [au],Eccentricity,Equilibrium Temperature [K],Insolation Flux [Earth Flux]
BD-1596 a,Astrometry,2018,0,442.88089522466805,7.873899857441572,6689.154501334038,104.25551938804412,0.01695353463760141,596.0761026345535,6393.332954926703
BD-1596 b,Microlensing,2017,0,268.47384135568075,5.762281790219571,2954.9145846167953,105.77685950279376,0.020873929442050444,1321.7367969736633,6760.531691405369
BD-1596 c,Transit,2019,0,797.4845298418898,9.778592331623937,5180.379818870187,78.40802669572382,0.04016416976575579,1102.384171458032,5256.518878671437
xi-2703 1,Pulsation Timing Variations,2019,0,456.13281426419616,5.427688642897368,1651.8816571980515,141.84781619802376,0.045642756989914206,1540.3078531167414,5645.060567744503
xi-2703 2,Eclipse Timing Variations,2018,1,361.61600738112696,16.477111822070412,2674.359430514666,171.33140845982933,0.078328538294952,76.26284636147966,6194.91263929754
xi-2703 3,Pulsar Timing,2016,0,160.07907441503562,13.206910177734677,5585.1162354808985,48.62408953469957,0.04849943106395506,1681.4259013878204,4591.755270518086
gam 1151 1,Imaging,2020,0,150.85028545386382,18.178610112622664,6315.932639204419,108.61411349522173,0.03885228396088625,1485.491612575855,5326.048500722729
gam 1151 2,Astrometry,2018,0,557.3863961579797,10.774994076974046,3014.042963139178,60.781981491902066,0.0049141746249140444,2343.3783521416767,5874.492223017503
gam 1151 3,Pulsar Timing,2016,0,424.6230022988989,3.6069536149428885,1832.2066397547787,26.764346409174664,0.11045188200284384,724.312742082162,5762.207921618131
nu-82035 a,Transit,2020,0,382.4560239072384,7.584409806378219,6712.632020146765,56.71790929935762,0.08222430783195386,1010.4301054385179,5461.638707529364
nu-82035 b,Orbital Brightness Modulation,2018,0,590.434175206742,10.293264212518878,2241.0159046658227,62.3097928825311,0.08859872872011809,1504.9258386550634,4357.053802236078
nu-82035 c,Imaging,2020,1,408.33877609625904,1.0404513960641655,9165.863858190936,88.16567071359556,0.019436108729627387,676.8979402535809,6786.989691870749
EPIC-9959 1,Microlensing,2018,0,828.9042814735712,9.356693172898606,3636.278590951634,75.79587081199747,0.048176245368613355,1642.044630545634,5714.983461468589
EPIC-9959 2,Microlensing,2021,0,192.61553465351994,8.49831576740571,2107.6395747454535,100.77503856503222,0.0797034226863268,1725.8232691559615,7004.211607478341
EPIC-9959 3,Pulsar Timing,2021,0,654.6700114239644,18.294199578744482,5897.85617276216,144.22300715823803,0.06819107407933123,1244.1350635196397,5818.203092804566
mu-5718 a,Eclipse Timing Variations,2020,1,333.45204709954373,1.61704887205231,6489.363565293872,86.86347236028034,0.09669443520525095,442.82789923102007,6835.544357290817
mu-5718 b,Transit Timing Variations,2020,0,780.2773498234628,6.322574229474578,3558.967717891469,10.572465393196836,0.010566534579839068,270.1718814483928,6350.681194021329
mu-5718 c,Transit Timing Variations,2019,1,52.735106530491805,3.4035057175492103,4472.313577345918,124.00092041588502,0.10482266694280967,1181.722979702416,7953.272242551995
gam1 4398 a,Microlensing,2019,0,209.52696828504224,12.847781282950463,7616.334144583886,85.31308370570497,0.05075722335212484,1944.9720583705225,6346.023355479618
gam1 4398 b,Orbital Brightness Modulation,2020,0,820.8491255500256,7.633563026743751,3418.7607027182303,64.05339053933017,0.04428017679979574,785.3809633002927,4848.60583134108
gam1 4398 c,Transit,2020,0,590.4843035471915,7.958358925100052,11145.385454551051,94.25938332270195,0.08499377454111261,2004.4778357250834,6171.71030385653
WASP-8562 1,Microlensing,2015,0,492.3776463177751,12.773550093509407,4128.35694840524,93.21929212148804,0.04863514393047048,1318.5534998424923,6061.524114541882
WASP-8562 2,Pulsar Timing,2022,1,347.22607830826416,25.841251614755485,5026.14829411529,94.49401536146708,0.017908477133404016,1073.0032530771384,7018.556430125397
WASP-8562 3,Orbital Brightness Modulation,2016,0,643.9552862495581,23.056253555659456,5284.626595358289,38.95629283154124,0.04575437499521097,607.008103432106,6397.81956304107
psi1-41734 1,Microlensing,2019,0,444.5458538550273,18.06417200581203,5209.051367118061,167.81810584366457,0.03736368960729248,1816.4022871041825,7450.517994013057
psi1-41734 2,Imaging,2020,0,270.09309932010126,5.281050850357402,4627.338596239974,167.89250119009301,0.11488740770010422,1460.8878573594245,5485.383544804243
psi1-41734 3,Astrometry,2022,1,144.55582971894938,14.906175849783937,11146.684490483214,17.20051682244825,0.045445141232578486,1228.0529461547108,6308.77237433239
eps-5745 1,Pulsar Timing,2018,0,541.6985469866935,11.830874159709616,7144.302553452315,51.15633334930165,0.03164506539530139,189.50239021537743,6274.9573021707765
eps-5745 2,Orbital Brightness Modulation,2019,0,739.4452406122687,15.919968424988767,7138.6417244288805,105.33628397543302,0.016846234417453483,1586.1398705117765,5933.26752057717
eps-5745 3,Pulsation Timing Variations,2021,0,531.130257352055,6.390225668521655,6147.673418087255,87.65960425435858,0.030588881299986864,1329.4506754287158,6042.740182905973
ome 8415 1,Eclipse Timing Variations,2019,1,935.8224017638963,12.752802825915165,4965.76318232552,183.60979478543817,0.04221019829370259,743.7694076304331,7448.404697168213
ome 8415 2,Radial Velocity,2017,0,127.23819513902993,8.828086306207474,3440.9602570639245,99.94664425960164,0.08924129287775973,2998.240334068337,5729.237228429874
ome 8415 3,Astrometry,2017,0,493.0346419787585,14.40838725206474,6132.242635860145,30.917552373462925,0.028724466110939963,954.9348199306537,6232.63210149284
tau-67315 1,Orbital Brightness Modulation,2018,1,119.91480341358255,15.422759610196247,7901.337865633441,94.20802737289871,0.0458649791601599,1929.7925440727872,5735.902785950267
tau-67315 2,Astrometry,2019,1,225.25569936548163,9.645607995533746,6039.809385181774,46.87627645014662,0.080139348762011,507.49689118998754,7192.898705192345
tau-67315 3,Radial Velocity,2016,0,467.0605688103753,18.92606409792121,8010.775646895458,116.23096124200445,0.034661323928860927,757.915356742694,5593.563001181222
WASP-5271 1,Microlensing,2022,0,1062.0391714886148,16.158818523550774,7217.39630014811,122.74972129769948,0.12658435633496193,988.8714742699765,5405.45551087931
WASP-5271 2,Astrometry,2020,0,110.13748092144118,5.17621029342435,5244.603801415354,17.79741378011275,0.05839285753816592,658.6002770883761,5179.609070929244
WASP-5271 3,Disk Kinematics,2019,1,197.13339990564413,16.248320533207153,4740.633540828455,73.31280280760092,0.030882354725684364,1789.399283014497,5322.276187448965
tau 7835 1,Radial Velocity,2018,0,559.4853775967033,14.863693061428634,2024.6247621520265,117.82766813773378,0.017881074145700754,930.4743876483581,4769.301054027892
tau 7835 2,Microlensing,2020,1,490.2061640773132,22.427876102075416,3162.305100098552,71.82599757758425,0.07459217385930869,831.8063657170815,5760.755021883772
tau 7835 3,Imaging,2019,0,544.4489310822271,5.016127592432102,3337.2555698455885,149.88814379498527,0.07023914087102076,1020.5682067242361,4707.768708692277
ups 52104 a,Transit Timing Variations,2013,1,572.3628327343511,10.253412464441768,3041.8912378725945,139.33291489922837,0.08494401446965337,1771.85463073051,6285.870469950156
ups 52104 b,Imaging,2014,0,541.4595440316704,12.079544454952025,5179.185634688631,157.01175677176263,0.03727178622512892,1573.7891663255984,5939.310878511404
ups 52104 c,Disk Kinematics,2016,1,319.58280932617527,7.70908220649445,6864.5411157384115,134.31563466681882,0.019208172347106676,1182.8307494328192,5295.462305966833
alf-8875 a,Transit,2019,0,765.5242320595501,12.511793718759385,5386.426112686559,141.38030257253143,0.04908394956636585,1064.0131988180135,5283.0788311756605
