Star Name,Spectral Type,Stellar Effective Temperature [K],Stellar Radius [Solar Radius],Stellar Mass [Solar mass],Stellar Luminosity [log(Solar)],Stellar Surface Gravity [log10(cm/s**2)],Stellar Age [Gyr]
ups-2460,B2.75VI,6064.648070467712,6.351058004005761,1.0996534815413013,-0.10366614822001008,3.7626787902890375,6.628780238368122
mu2-9582,K8,7121.666492034217,30.151420926721677,1.6298335240543422,-0.8812064723301691,3.132867574755255,1.9310981410388077
GJ 7624,F2.75IV,5737.325211648913,30.60175144768609,2.9020203880910818,-0.44491742585449545,0.8740596222102264,7.696047528692308
CoRoT-9465,D5.5,4530.575401394689,42.16938934933823,2.796347325109341,1.1594029014267686,2.81966680107972,11.713677965452181
ome 7806,M3.75IV,6125.697650293375,17.77831459204547,2.864288735792286,-0.026843509097087354,3.0440601345136624,7.903572880889749
GJ-3,L7.25/I,4998.08057467226,12.3954328589714,2.5538493014812196,0.9152845710229811,4.595762740852132,2.904824955814586
TOI-1590,G9.75,3625.48103004131,6.070279160207111,4.846085882910948,0.024452723049736058,4.3655661951095315,7.1108651039125075
rho-4857,A3.25IV,4062.5652411752935,11.446635997057259,1.1079815157622621,-1.5505793810580633,2.9929025006105765,4.22456795327574
2MASS 3736,BV,7355.114793611729,4.694792583402343,1.5344408479337113,-0.22104894921066762,7.423888330355551,11.564430018630503
xi 9642,L1.5III-K6.5,5625.5898328497615,37.1420246405082,1.9809934970819003,-1.270612756198381,4.457777073692627,7.332353391224129
gam-221,L3I,6746.442271011219,39.54951169759957,2.0451390919776626,-0.19667012404873646,2.1856394218225814,2.9025490346981284
ome-5153,D6II,7886.847811149646,27.934682347438482,0.6705901542642481,-0.5905922588771371,4.358982388567641,11.069846465493761
ome 7025,F2IV,3486.323409055273,24.123551341632254,3.6479041521760567,-0.31928895412801434,2.5160394517942195,12.281042998289585
ups-2272,F0.25III,4050.7471124287767,32.305914155388464,1.4546146639146296,-2.0311068436769184,4.005978780038005,3.50471600554769
DP-8128,W2.25VI,4256.231918219835,51.916681211978,2.7711942101145373,1.0451529808690305,1.1098620544838949,6.684289163616442
mu2-3890,M1.5II,2560.248265604566,12.113933639729876,3.8821857238090627,-0.6097055549646433,1.7384486411643754,10.24071612502805
mu2-1865,D5.25I-F2IV,5014.727984500826,57.59673839781712,5.501093447822502,0.07314480378905203,3.122637451398369,4.023632687228687
HD 46,L8.25III,3548.2313342798784,41.929174669493065,4.85066855337878,-0.7956132434366756,1.9938848698872875,11.158398755854988
tau-8291,AVI,6557.703615290478,25.94112295358507,1.7110167044771676,0.3886618841572333,3.5512819402039746,5.611884539593774
HD 3794,BIII,4793.985278108343,41.110589609545364,1.8431298340704472,1.5212621848365875,3.6374210339880246,14.177542528730214
bet-1512,T3.25III,3763.8311136064112,4.95387562971727,2.921358891020714,-0.6986595811101244,0.7365607810410615,3.836528321388154
gam1-8260,G3.25II,6852.06050356941,48.726291707948434,2.0266347995272906,2.250337991707686,4.214015979189491,8.628086570295567
tau 24,M3.5III,4070.462983999976,15.77613917029003,3.14864703986594,-1.0234843550955688,3.4898103487622323,6.877130106033692
TOI 3556,L7.25/,7550.079290088817,30.811918669686285,2.9241397256411137,-1.3391664099745844,6.60007280064853,8.508168632614336
kap-5175,L7.25/I,4919.389899465434,28.827466510011234,1.366504061926765,-1.5275672056214085,3.4970036991619295,12.431073824846685
ome-586,B7.75IV,6881.568138930314,2.6397624982015238,3.129056284486811,-2.4360076971992246,3.005630237377212,12.358043874852779
EPIC-398,L1.5III,6424.812709305921,17.637116596233778,3.6289809534821797,-2.369940024639546,6.617607261591324,2.7777006085398908
Kepler-1139,T2.75,2006.4409535569648,26.64228946179383,3.1293217227487276,1.136204446859042,5.0954516526262,9.773535486347063
xi-4276,A1.5III-M3.75,5433.987877206987,23.294222748959225,0.3060178430143603,1.2602609820617217,0.6875208962057759,9.360570205975122
ups-208,B7.75,8084.949788106775,13.194935400279881,3.492001908047418,1.266345116250836,4.853197469354477,3.083720253198204
ome-385,B3.25/F5.25,6368.084048247927,37.79474183788611,3.3396811025383544,-0.8324057057604144,1.5030625285917023,10.00999645651484
rho 1435,F7.75,5753.226364536474,10.90137133338099,0.3474201772789147,-2.3936598288035036,4.219871312199226,7.5728982626524175
bet-3631,B6,4910.086241298643,20.59889374829556,4.50577463400132,-0.15319523855915906,1.8445994262345833,1.3746791536457295
HD-3902,K0.75IV,5262.5452161045105,27.07244217118402,4.004867364072414,-2.309961154058178,3.664278454196383,9.552957257646417
TOI-2202,L1.75/,7318.612879350127,8.105897190277084,0.18161068115377876,2.252713178154227,3.5567405332211477,9.173471371890283
rho-2460,F4.25I,3103.18766045618,25.606641503997686,3.63630066333143,-2.6065158264250243,2.6033246291770493,7.968288242569751
kap 5175,F2.75IV,6319.509597889632,22.23797226618884,5.27934805298799,-0.45315670473476793,3.7239175921485685,4.276512188304065
alf 8793,T3.25III,4003.428785569059,35.233511310645575,1.800416941132919,-0.6581427623499012,1.3065943554162618,4.929472329061316
WASP-9776,W2.25VI,4687.41148084084,34.120785991962215,4.888036936449034,2.0423239008007976,3.6127720467845945,7.577160907138267
nu-5805,M9.25V,4238.953670782999,32.35862762550968,1.598085723698645,0.18631337398989423,3.347901146615115,6.760317768298388
gam1-1508,K8,4293.853788919986,32.777835445574475,2.256776349880189,0.3200318963747461,0.5512884668185571,3.271640862034141
alf 1807,K4.25III-D6II,1084.4915291317948,12.20949972052157,2.239233069231557,-2.1377208729485324,2.5209928400672887,8.743717771637826
TOI-6389,G0.25VI,6019.769975761384,45.38396357785296,1.5621053018654165,-0.9614012949296236,1.7949900140817419,8.116905888667688
DP-4874,D6.5III,4571.329967869424,21.864783427352016,1.4158254819025664,-0.7508990980316153,4.941530845900554,11.121467207244718
alf 78,B2.75I,3020.298282031165,11.603465130782137,2.248424988387669,-1.0190791148006884,5.590697717945396,5.125724187830137
BD-6074,L9.75VI,6589.843538422082,10.139253806116493,1.9508061977152353,-1.310194016327406,3.6049503698175283,5.870919635659206
kap 7328,M1.5II/B6.75I,6407.119605358188,25.308706211495252,4.027515769282,1.4147143321437599,4.3592805714932235,4.965853210471968
mu2 1210,G3.25II,9222.96055185285,32.12229165110607,1.8397490828707241,0.6887134137722546,5.364791727808681,0.716954600609232
omi-5322,K4.25III-D6II,8692.383371086411,10.33482234089614,0.22103267343777855,-0.2111108683485754,4.0330197031037,7.514444231297515
