Planet Name,Discovery Method,Discovery Year,Controversial Flag,Orbital Period [days],Planet Radius [Earth Radius],Planet Mass [Earth Mass],Orbit Semi-Major Axis [au],Eccentricity,Equilibrium Temperature [K],Insolation Flux [Earth Flux]
CoRoT 1355 a,Transit Timing Variations,2016,1,419.91958850344105,16.4183213047417,258.4576743464713,80.58871561439211,0.009630814859652358,1605.2052624963212,1838.7151442775112
DP-2509 1,Imaging,2021,1,1079.1353848869,18.80419709824444,8533.977589403017,150.70533638335738,0.09843604816777739,190.18097193421727,629.6583384018547
DP Leo a,Pulsar Timing,2017,0,58.06438361019201,22.56346119208689,7143.185234032573,141.37512189220016,0.019752590512950814,1607.7856080660695,1188.19234755114
ome 9538 1,Pulsation Timing Variations,2014,0,545.4588133805853,20.86363195483687,2946.8766541923787,72.4454140412943,0.09006271830983692,559.1745494181714,812.9890195381164
EPIC 632 1,Astrometry,2017,1,665.6594582227297,13.164048781629333,6811.674782463116,131.18767237972403,0.052627259842107005,980.8955159723517,733.0738361681845
TOI-8673 1,Transit Timing Variations,2017,0,409.02546988655195,25.781184982182033,5754.299648838791,31.679797723514113,0.05283356177746383,1021.3582104182832,925.5955066283448
gam1 5680 a,Orbital Brightness Modulation,2016,0,202.86610380204502,16.70747148852049,4344.270523145259,63.52490229691624,0.04508171538966686,580.4854367336767,964.664518657018
nu 1011 1,Orbital Brightness Modulation,2014,0,395.1897566650905,9.108187275995178,8684.903684431034,126.68944948698544,0.07257942647556306,1823.6465907596742,683.7835122107242
BD-9160 a,Astrometry,2015,0,1022.9280235284132,12.892316081638391,7833.491551756032,56.797830113646185,0.034900889964196095,608.7717286471145,1392.0223224138285
iot-8714 1,Eclipse Timing Variations,2014,0,634.4395235807136,8.850976880094315,8508.692592882508,103.1046926669174,0.05979437013583325,1386.5558645166614,157.34406777299466
bet 1794 a,Orbital Brightness Modulation,2015,0,231.36093426894274,7.758717892076337,8696.778951959248,93.84009092186116,0.06027641643072964,1422.3351242978047,1265.9839085943845
psi1 7116 1,Transit,2019,0,963.4289907604366,5.626687799393864,60.10695437085178,84.36622982113117,0.0493541806684484,683.1527986824246,1275.706843276414
DP-7819 1,Transit Timing Variations,2011,1,265.7097813704766,11.81746204540714,7126.152477928814,75.79345615714419,0.06749365437301597,1638.7473414793303,1238.5228867100031
omi-9411 a,Radial Velocity,2018,0,624.2952780324927,26.280657344170223,4555.145949135407,95.50318886415911,0.062430916667045706,157.29660664806465,811.4685329420258
BD 2581 a,Microlensing,2017,0,118.686529304813,13.452887010799582,3331.7636578566367,134.82897331612924,0.09058795554601393,647.9964421927673,1936.7258966192667
nu-3194 a,Disk Kinematics,2019,1,606.1271447749928,4.073766507373,5329.304741222026,132.57421710885552,0.11515766724468056,1046.6889768641902,1665.0500106681934
bet-1794 a,Pulsation Timing Variations,2020,0,927.605999976173,14.821514472864752,4869.058943120866,177.68339381936394,0.06197064397703914,1945.5573558289248,1182.140488720355
BD-5616 a,Astrometry,2016,0,408.26787307145935,19.00440494691828,3082.723708907656,98.14188511698569,0.09905353016869756,1133.2810058495847,1178.286939948439
2MASS-340 1,Astrometry,2019,0,496.0534735484809,21.03845470468105,4990.879077594754,101.52111356690999,0.10714087843087011,685.2088552102591,1562.4410959516104
rho 4661 a,Pulsar Timing,2018,0,425.7538249504352,24.87201515370772,7226.4147792727945,59.40618465998858,0.060168845985480335,727.7848798603059,1136.880245975439
EPIC-5616 1,Disk Kinematics,2016,0,399.0246481502706,15.386009351570952,3144.9675765491247,124.65259533308041,0.011876274848577471,803.8554644762186,1412.2570657497374
kap 28660 a,Pulsar Timing,2018,0,622.8635021553928,30.024706836371795,5413.001371912634,157.1578490902378,0.0514213178408542,2483.8409846276827,2342.4177077551276
psi1-9413 1,Orbital Brightness Modulation,2014,1,490.38411376337814,12.589035479830507,7312.99508664683,108.45307309431742,0.040206994982949634,1602.6066552484212,947.4572820902962
mu 8060 a,Pulsation Timing Variations,2016,0,1086.452380935647,6.3535766693379285,2194.406657841865,126.83417683225126,0.10338765566885308,311.2727392626749,1268.3901114177984
mu 9648 1,Microlensing,2020,1,282.20615124745484,17.180326474484566,4154.373559751402,129.8329637766684,0.0017220950810135083,2076.4112166976374,1087.7803225950045
mu 9538 1,Radial Velocity,2020,0,192.37002579960347,19.390152876447825,10529.50269350073,100.26965615299423,0.008880425616470511,438.39597673851404,1412.9908345657882
kap-6695 1,Transit,2018,1,313.4419229864252,18.452831068175485,6024.324569224448,193.33403662379146,0.02139136313477976,481.2574229427496,60.31599464339615
nu-3000 1,Pulsation Timing Variations,2019,0,304.1448149740592,8.014159542127096,6455.025892730413,105.06133419279739,0.017503938125955923,1543.1436610255191,1953.6920649850285
ups 1755 1,Disk Kinematics,2019,1,801.9933829681539,9.909346881999314,5976.26812935794,132.7520200128697,0.05744939741578023,1612.6208383572894,532.4831447177037
bet 5422 a,Orbital Brightness Modulation,2020,0,683.4353902599803,2.5743117310505337,1634.9770893935784,182.62129940538597,0.020208845822342017,1424.8169893958072,1062.8995127203648
TOI-70 a,Pulsation Timing Variations,2017,1,339.75575941129847,10.162459783514478,5668.051164908512,152.01061292863574,0.07598637411073939,2069.939465807962,1323.5533102093173
CoRoT 293 1,Astrometry,2015,1,651.4594771419268,19.295613680465102,2611.808412814558,12.513409735427459,0.09335148200384452,2029.6427039905195,650.8473696230506
HD-6301 a,Transit Timing Variations,2019,0,590.8121568712451,7.350509693930444,6658.738082409057,100.04882415401562,0.06977621074461417,308.880180013324,320.9443034276295
kap-7895 a,Eclipse Timing Variations,2017,0,237.27424589857452,11.514047812904089,7677.868430913165,71.6046647545001,0.11026706935070235,602.48361320046,883.8390874594949
WASP-2216 a,Microlensing,2021,0,590.5863018404302,15.628701306388407,1692.1000470328736,135.72275724119933,0.05857516303105036,846.4482032626748,1538.5079996062975
