Stellar Mass [Solar mass],Stellar Age [Gyr],Stellar Radius [Solar Radius],Stellar Effective Temperature [K],Spectral Type,Star Name,Stellar Luminosity [log(Solar)],Stellar Surface Gravity [log10(cm/s**2)]
1.3468558206321486,9.787737185410124,55.08100754255853,5077.515204962476,T6.75VI,2MASS-885,1.6436402767279967,3.3711505413561444
2.684557795047861,6.14808607572111,29.11084820124868,7526.067427560034,FII,kap-4905,-1.5084980188033874,4.533400553131158
1.394716070963237,0.5510255220512041,25.91401072107128,4684.339314073389,M5.75I,alf 9721,-1.7248452228590665,5.507493484707744
3.436896647070658,8.720809198716655,57.03042009699473,5195.614546851975,D1V,rho-717,-2.7862545036384443,6.962927244327205
1.7256045247968816,2.660591408221139,30.537241193239524,7539.423407112111,L7.75,omi 6524,-0.2956449969995507,3.183181273386273
2.7713693589043475,11.20986807478108,15.499403244256326,4433.360184624041,T4VI,CoRoT 14,0.3559822742466669,3.139400112419926
3.513197862466364,11.001547893388196,40.55531056262553,6305.083806244347,L0.5III/A7.25I,WASP-345,1.1023989614638658,5.140552146569133
1.2315759206157946,9.021748519616033,32.09807063021275,4217.436147422551,B1,DP-2425,-1.202790898300829,4.0174102387474
0.9609202954054964,5.023890011699704,36.46505067315606,7358.416465391313,G3.75II/W0.5I,ups-56417,-0.3321041409239699,3.771671967178029
3.783502029241583,10.634332283349703,6.110083679341177,3911.668228667946,W0.75VI,eps 2328,-0.644736068954241,2.814606043231328
1.4644088299609934,8.592282804437097,47.22661275024289,4808.508388762462,L0.5III/A7.25I,gam-2403,0.5526618506640537,2.5168210761875462
3.139073991058663,10.303743416355005,51.10468317279636,5989.555959013833,A9.25III-IV,DP 3328,2.049801795939921,4.118703133764173
1.6565974182570882,0.906705645987091,8.397192003099097,5097.359437534527,B9.75VI,EPIC 2403,0.1480901639612035,1.4301744135428966
2.83468559634044,8.570195636273551,22.046574658406875,4940.724981254079,M6.75IV,TOI-8744,-1.038608481221869,7.613471592169464
3.5598740639859225,12.899602343660389,5.3325595145317095,4964.907756981851,GII-K9.5V,gam1-8323,-0.6047276524760578,5.020815191993886
3.360305333109924,5.461540355441973,26.62766668133294,4684.599999123429,G8.25IV-K9.5II,ome 2328,0.6588949940074329,5.306391071276353
1.109597434377409,12.96211777376076,47.91743816528652,3475.004516559503,B5,DP 3532,-0.6209899292555235,2.258663121906077
2.256868731755167,11.570359270740408,43.454149868630765,5549.174795661896,D1V,2MASS 4572,-1.0296593411551476,2.378268433824574
