Planet Name,Discovery Method,Discovery Year,Controversial Flag,Orbital Period [days],Planet Radius [Earth Radius],Planet Mass [Earth Mass],Orbit Semi-Major Axis [au],Eccentricity,Equilibrium Temperature [K],Insolation Flux [Earth Flux]
TOI-9152 a,Microlensing,2018,0,539.7361020924753,11.78732800923368,2053.025388625662,133.70643673956863,0.026052430576453716,889.0650879869343,4579.920023072059
TOI-9152 b,Astrometry,2019,0,129.45157527041738,13.53331814488056,7726.135902898794,16.828369134966536,0.019281948824403376,1055.8196182675613,5858.838609906757
alf 6361 1,Imaging,2019,0,325.482925000166,4.565439824793829,6352.294932666899,56.069608678271535,0.019585242076617795,1763.853136968904,5389.079299750981
alf 6361 2,Orbital Brightness Modulation,2020,0,198.8419141357869,19.3867537092807,4763.104544951616,93.43630799109509,0.08115860343239491,1797.596516642015,6223.908928748316
psi1-9555 a,Orbital Brightness Modulation,2013,0,340.80701929400436,1.8565063539150426,5499.775385752435,157.41036285408214,0.04322245398380633,1783.5825712686612,6221.54897963898
psi1-9555 b,Transit Timing Variations,2019,0,248.40904028712725,21.934516110292275,8365.11730929866,7.683998626141715,0.06905676118614548,158.1528577364303,5828.213846581365
Kepler 88368 1,Radial Velocity,2021,0,454.7538177635075,17.50068606352729,3460.6845520478964,14.533942041849656,0.054921156669001756,1684.0195271158063,5842.187724371361
Kepler 88368 2,Transit,2018,0,577.7103668328389,5.885038238694948,5929.393106758578,180.6236769934108,0.0757894615368419,1812.5386803330603,7059.699271696259
mu-3454 a,Astrometry,2020,1,414.87320101778846,5.164447530859724,6009.279199257315,102.06984626189502,0.02513673655005205,630.1196505608763,6652.441798368318
mu-3454 b,Astrometry,2022,0,183.275077571679,13.074651325916673,9051.08572283332,115.12245421402042,0.08592272559247811,1694.9381541286148,5968.348734584255
ups-3502 a,Disk Kinematics,2022,0,740.63754377358,11.230809718024368,6994.959933883837,95.57527898172013,0.05664416310911322,1068.1581924367524,5656.615443547107
