Planet Name,Discovery Method,Discovery Year,Controversial Flag,Orbital Period [days],Planet Radius [Earth Radius],Planet Mass [Earth Mass],Orbit Semi-Major Axis [au],Eccentricity,Equilibrium Temperature [K],Insolation Flux [Earth Flux]
gam-3877 1,Disk Kinematics,2015,0,479.10217125842473,17.54327892024868,6370.751270391144,127.8011835621416,0.05818986542531611,1575.8236941917296,6116.880951671074
gam-3877 2,Transit Timing Variations,2015,0,305.89849559115487,7.489072887608234,4712.372378221191,137.68761957140674,0.02150855295371586,619.1404273635935,6384.597227544979
gam-3877 3,Eclipse Timing Variations,2021,0,375.1865084919645,22.133615992680244,6287.107586376904,93.9513586604417,0.042707426358694595,1893.8589360124026,6561.550299099898
TOI-5871 1,Pulsation Timing Variations,2018,1,872.6971818459544,11.966321982558561,2824.653163160905,71.65401184822267,0.08898216668198172,449.0415157699473,5660.8044286460645
TOI-5871 2,Eclipse Timing Variations,2018,1,926.7886581294067,2.6961306076745775,3167.885558018175,135.75653807501246,0.05822098267833459,471.77193634678986,6031.938187108853
TOI-5871 3,Eclipse Timing Variations,2013,0,566.9387969075427,9.348136922278584,8077.126118950853,10.940201341896369,0.041122242037100507,604.7897735078174,6697.0684987446575
EPIC-2404 a,Transit Timing Variations,2021,0,384.6294864944857,5.583707685449261,8556.380290618441,132.62211172160494,0.06131115345217372,810.3691369095563,5010.790113100113
EPIC-2404 b,Pulsation Timing Variations,2019,0,972.6885191884444,3.6683345668853464,4261.545421311502,38.23861766951472,0.05355887881158334,1117.3844816789772,5120.906920424235
EPIC-2404 c,Transit Timing Variations,2020,0,625.2638679762194,1.120525191780592,6659.767288880761,123.34956884714923,0.0638149664982863,905.9265766130461,6783.639029777502
alf-8301 a,Transit Timing Variations,2019,1,744.5358603744111,1.240324646799289,8704.003454660051,109.19247032383927,0.0533801662947285,963.2255619185285,5312.214337564217
alf-8301 b,Transit,2022,0,686.7146101408333,19.273257444366614,4926.8744361948675,145.39159047227645,0.06957255687830927,541.6377636436486,4938.605346782889
alf-8301 c,Transit Timing Variations,2021,0,783.2389507134513,6.306559610428055,2317.602780279972,61.209296330419626,0.035670535709251036,3104.8166962069827,6309.396130432783
GJ-1920 1,Astrometry,2016,1,115.66301895662053,15.039115399458755,5244.195950320581,151.99327875505557,0.03070285406015613,247.96027021292298,5403.401846746985
GJ-1920 2,Imaging,2015,1,749.611684858196,12.025750193078837,6613.539428536205,75.01496114578485,0.012709697999419213,40.47651706133206,5939.832823648792
GJ-1920 3,Pulsation Timing Variations,2016,0,491.0894517878692,4.11542459721007,7289.13842203867,147.72289601848675,0.13027213332322174,1392.180876330288,7005.284877500968
rho-6235 a,Transit,2019,0,740.1153019617358,18.78288747822478,3526.6784121439196,106.53882738395231,0.04927672135406322,1622.7345985839888,6550.147909473186
rho-6235 b,Disk Kinematics,2021,0,299.9212051029904,7.792395201544933,6727.033846822305,44.42513033850626,0.0437408694769454,854.9193460943201,6569.123951997108
rho-6235 c,Pulsar Timing,2019,0,149.0406454562883,3.5403708335679642,5026.56904771789,97.5708795044144,0.019879915903719483,701.8361643159908,4756.363294874642
xi 148 1,Eclipse Timing Variations,2019,0,801.1961203838973,4.168976418692981,3428.135366645577,118.45002724427589,0.02734946978118456,503.16590761368525,6096.308915902562
xi 148 2,Orbital Brightness Modulation,2018,0,154.32945259273498,5.870822103662059,7369.758087144044,117.703023239285,0.05853527784490002,619.3421666783734,6546.913816031463
xi 148 3,Microlensing,2022,1,317.58136871509583,13.82671202423066,5688.692956903123,12.592674918589339,0.045273135435218395,633.1888789380138,6514.671175055054
ome 2370 1,Disk Kinematics,2020,0,197.88289227625586,26.06425358766973,164.82947438254087,134.07721907536404,0.09835089989292187,862.3512802805096,6118.925394819289
ome 2370 2,Astrometry,2017,0,553.5315316003569,4.793304635731037,4427.9362759826245,74.76866648866175,0.05538918411733535,1795.7693075373281,6619.991657449249
ome 2370 3,Imaging,2018,1,683.1843394713084,7.19804168801574,4219.911519430418,55.79776801798924,0.08842369880363321,536.2015176098848,6460.593604757426
eps 69383 1,Astrometry,2016,0,716.532545711494,3.465788678112559,4567.571977479754,186.82987417181556,0.044519252448892675,836.1262103290685,6597.299225581098
eps 69383 2,Disk Kinematics,2015,0,831.518797855796,2.5814793731771424,6481.641407727051,107.98456489035358,0.014198837368280356,1045.0165289886575,6344.7140691023815
eps 69383 3,Astrometry,2021,1,309.2224078024361,9.310098405712518,8992.357463597291,110.99179956645742,0.07482342715123337,843.3649930218621,6931.064463500023
iot-30 a,Microlensing,2021,1,786.2553436446814,16.083835706288756,3592.270471917099,160.96627717539053,0.038971419416897336,630.1556245301815,5469.4108742835215
iot-30 b,Transit,2016,0,978.1005769345948,18.88470050097318,5325.806823966725,27.561063248195538,0.04296867539326839,1224.6150186347775,5472.832995405751
