Star Name,Spectral Type,Stellar Effective Temperature [K],Stellar Radius [Solar Radius],Stellar Mass [Solar mass],Stellar Luminosity [log(Solar)],Stellar Surface Gravity [log10(cm/s**2)],Stellar Age [Gyr]
iot-772,T0II,6698.239562891637,24.653121690420125,5.3364990848178495,-1.5826897227572443,2.9310770026959165,11.928509298310535
mu2-4824,L3.25,6383.405823392148,17.994059338237463,6.921659619066993,-2.15968783099458,5.134618473243629,10.352440813146433
eps 3273,FIII/,4941.249735404595,17.690849247209844,10.692105312424063,0.9793089253592542,2.8888942840556124,3.604031563788138
alf 3963,F-,4640.968137302268,28.974402297611288,0.628996751798935,2.1361069252257496,2.5932325922692514,7.235764459796542
mu-8672,G7.25III,2429.1868865260203,20.630592532572862,0.7467758747035322,-0.5764805307893699,3.2911967904737756,2.68029012648961
gam-8,F8.5,5151.483557937208,59.986543422649135,3.8076871285659486,2.2545189710707185,2.732076972445006,5.961764729915527
gam1-2393,F1/II,7715.507884057559,18.10284610502336,3.608079544729339,-3.855492481448214,3.092039058621475,3.023036666669409
GJ 9827,D8.25VI-MIII,7004.571863755891,19.2572356152087,7.873179247854197,-2.0792583223758268,3.965339630021465,10.73599620520791
nu 24174,M8.25I,4318.352164016161,14.465759306911805,5.012282666147828,-1.5054192654533842,1.2884528088940757,2.3874401627426405
nu 44,M8.25I,5363.405707831601,21.479566739473043,1.3165218680882758,1.043731766160796,3.728591385080523,1.5560917406600412
TOI 95334,D2III,2207.4634644149914,42.17381789400423,8.863488427308859,0.5724266930059803,4.703354797140432,8.22983180248368
EPIC-8545,G,3999.3210166663534,23.803913145289044,0.7676957890467486,-0.21160346059487026,3.615058870482842,5.193337606031324
alf-91030,W3.75-II,3829.1720688762016,45.770067039251586,6.274888582281795,0.6813033161534223,1.6722516907562965,1.4702633929034183
rho-22,D2.25V,6716.4960233413385,45.04491794548633,4.939764732090767,-1.295814618789668,4.931282695403999,8.78212859230289
CoRoT 4191,T5.5,4909.35356290021,9.269400353500142,1.0883040914573385,0.7610830980174577,2.0211628102318047,2.55885298416554
